"Freq [GHz]","dB(S(1,1)) []"
1.4,-0.666556415534715
1.40015,-0.667640286566581
1.4003,-0.66872674383623
1.40045,-0.66981579542896
1.4006,-0.670907449461125
1.40075,-0.672001714080255
1.4009,-0.673098597465229
1.40105,-0.674198107826384
1.4012,-0.675300253405687
1.40135,-0.676405042476879
1.4015,-0.677512483345618
1.40165,-0.678622584349626
1.4018,-0.679735353858835
1.40195,-0.680850800275539
1.4021,-0.68196893203456
1.40225,-0.683089757603379
1.4024,-0.684213285482289
1.40255,-0.685339524204573
1.4027,-0.686468482336619
1.40285,-0.687600168478109
1.403,-0.68873459126216
1.40315,-0.689871759355477
1.4033,-0.691011681458524
1.40345,-0.692154366305664
1.4036,-0.693299822665337
1.40375,-0.694448059340203
1.4039,-0.695599085167322
1.40405,-0.69675290901829
1.4042,-0.697909539799433
1.40435,-0.699068986451942
1.4045,-0.700231257952054
1.40465,-0.701396363311216
1.4048,-0.702564311576241
1.40495,-0.703735111829493
1.4051,-0.704908773189036
1.40525,-0.706085304808817
1.4054,-0.707264715878835
1.40555,-0.708447015625301
1.4057,-0.709632213310822
1.40585,-0.710820318234569
1.406,-0.712011339732443
1.40615,-0.713205287177275
1.4063,-0.714402169978976
1.40645,-0.715601997584717
1.4066,-0.716804779479124
1.40675,-0.718010525184438
1.4069,-0.719219244260709
1.40705,-0.720430946305964
1.4072,-0.721645640956399
1.40735,-0.722863337886567
1.4075,-0.724084046809534
1.40765,-0.725307777477098
1.4078,-0.726534539679956
1.40795,-0.7277643432479
1.4081,-0.728997198049994
1.40825,-0.730233113994775
1.4084,-0.731472101030432
1.40855,-0.73271416914502
1.4087,-0.733959328366608
1.40885,-0.735207588763532
1.409,-0.736458960444534
1.40915,-0.737713453559
1.4093,-0.738971078297126
1.40945,-0.740231844890135
1.4096,-0.741495763610474
1.40975,-0.742762844772002
1.4099,-0.744033098730206
1.41005,-0.745306535882395
1.4102,-0.746583166667917
1.41035,-0.747863001568333
1.4105,-0.749146051107659
1.41065,-0.750432325852552
1.4108,-0.751721836412532
1.41095,-0.753014593440176
1.4111,-0.754310607631331
1.41125,-0.755609889725353
1.4114,-0.756912450505284
1.41155,-0.758218300798077
1.4117,-0.759527451474831
1.41185,-0.760839913450991
1.412,-0.762155697686557
1.41215,-0.763474815186327
1.4123,-0.764797277000109
1.41245,-0.766123094222934
1.4126,-0.767452277995289
1.41275,-0.768784839503342
1.4129,-0.770120789979154
1.41305,-0.771460140700937
1.4132,-0.772802902993246
1.41335,-0.774149088227228
1.4135,-0.77549870782087
1.41365,-0.776851773239192
1.4138,-0.778208295994508
1.41395,-0.779568287646666
1.4141,-0.780931759803262
1.41425,-0.782298724119903
1.4144,-0.783669192300427
1.41455,-0.785043176097152
1.4147,-0.786420687311131
1.41485,-0.787801737792367
1.415,-0.789186339440087
1.41515,-0.790574504202964
1.4153,-0.7919662440794
1.41545,-0.793361571117728
1.4156,-0.794760497416507
1.41575,-0.796163035124756
1.4159,-0.797569196442199
1.41605,-0.79897899361954
1.4162,-0.800392438958712
1.41635,-0.801809544813131
1.4165,-0.803230323587954
1.41665,-0.804654787740364
1.4168,-0.806082949779802
1.41695,-0.807514822268258
1.4171,-0.808950417820518
1.41725,-0.810389749104448
1.4174,-0.811832828841252
1.41755,-0.813279669805746
1.4177,-0.814730284826647
1.41785,-0.816184686786815
1.418,-0.817642888623562
1.41815,-0.819104903328916
1.4183,-0.820570743949896
1.41845,-0.822040423588796
1.4186,-0.823513955403486
1.41875,-0.824991352607666
1.4189,-0.826472628471182
1.41905,-0.827957796320283
1.4192,-0.829446869537951
1.41935,-0.830939861564153
1.4195,-0.832436785896163
1.41965,-0.833937656088843
1.4198,-0.835442485754945
1.41995,-0.836951288565408
1.4201,-0.838464078249657
1.42025,-0.839980868595914
1.4204,-0.841501673451502
1.42055,-0.843026506723136
1.4207,-0.84455538237724
1.42085,-0.846088314440271
1.421,-0.847625316999017
1.42115,-0.849166404200903
1.4213,-0.850711590254331
1.42145,-0.852260889428971
1.4216,-0.853814316056106
1.42175,-0.855371884528929
1.4219,-0.856933609302892
1.42205,-0.858499504896012
1.4222,-0.860069585889204
1.42235,-0.861643866926624
1.4225,-0.863222362715976
1.42265,-0.864805088028876
1.4228,-0.866392057701157
1.42295,-0.867983286633227
1.4231,-0.869578789790407
1.42325,-0.871178582203273
1.4234,-0.872782678967991
1.42355,-0.874391095246678
1.4237,-0.876003846267738
1.42385,-0.877620947326222
1.424,-0.87924241378418
1.42415,-0.880868261071008
1.4243,-0.882498504683816
1.42445,-0.884133160187794
1.4246,-0.885772243216539
1.42475,-0.887415769472471
1.4249,-0.889063754727159
1.42505,-0.890716214821709
1.4252,-0.892373165667132
1.42535,-0.894034623244711
1.4255,-0.895700603606389
1.42565,-0.897371122875135
1.4258,-0.899046197245342
1.42595,-0.90072584298319
1.4261,-0.902410076427045
1.42625,-0.904098913987841
1.4264,-0.905792372149474
1.42655,-0.9074904674692
1.4267,-0.909193216578016
1.42685,-0.910900636181076
1.427,-0.912612743058072
1.42715,-0.914329554063662
1.4273,-0.916051086127859
1.42745,-0.917777356256435
1.4276,-0.919508381531343
1.42775,-0.921244179111133
1.4279,-0.922984766231364
1.42805,-0.924730160205014
1.4282,-0.926480378422915
1.42835,-0.928235438354177
1.4285,-0.929995357546607
1.42865,-0.931760153627142
1.4288,-0.933529844302287
1.42895,-0.935304447358543
1.4291,-0.937083980662855
1.42925,-0.938868462163041
1.4294,-0.94065790988825
1.42955,-0.942452341949397
1.4297,-0.944251776539621
1.42985,-0.946056231934736
1.43,-0.947865726493678
1.43015,-0.949680278658983
1.4303,-0.951499906957232
1.43045,-0.953324629999527
1.4306,-0.955154466481944
1.43075,-0.956989435186028
1.4309,-0.958829554979238
1.43105,-0.96067484481545
1.4312,-0.962525323735429
1.43135,-0.964381010867302
1.4315,-0.966241925427048
1.43165,-0.968108086719012
1.4318,-0.969979514136371
1.43195,-0.971856227161635
1.4321,-0.973738245367151
1.43225,-0.975625588415622
1.4324,-0.97751827606057
1.43255,-0.979416328146895
1.4327,-0.981319764611357
1.43285,-0.983228605483111
1.433,-0.985142870884211
1.43315,-0.987062581030141
1.4333,-0.988987756230349
1.43345,-0.990918416888764
1.4336,-0.992854583504343
1.43375,-0.994796276671599
1.4339,-0.996743517081139
1.43405,-0.998696325520236
1.4342,-1.00065472287334
1.43435,-1.00261873012266
1.4345,-1.00458836834869
1.43465,-1.00656365873082
1.4348,-1.00854462254784
1.43495,-1.01053128117854
1.4351,-1.01252365610228
1.43525,-1.01452176889956
1.4354,-1.0165256412526
1.43555,-1.01853529494592
1.4357,-1.02055075186694
1.43585,-1.02257203400655
1.436,-1.02459916345973
1.43615,-1.02663216242613
1.4363,-1.02867105321066
1.43645,-1.03071585822415
1.4366,-1.0327665999839
1.43675,-1.03482330111434
1.4369,-1.03688598434762
1.43705,-1.03895467252426
1.4372,-1.04102938859376
1.43735,-1.04311015561524
1.4375,-1.04519699675808
1.43765,-1.04728993530255
1.4378,-1.04938899464047
1.43795,-1.05149419827585
1.4381,-1.05360556982555
1.43825,-1.05572313301994
1.4384,-1.05784691170357
1.43855,-1.05997692983583
1.4387,-1.06211321149161
1.43885,-1.064255780862
1.439,-1.06640466225498
1.43915,-1.06855988009608
1.4393,-1.0707214589291
1.43945,-1.07288942341677
1.4396,-1.07506379834149
1.43975,-1.07724460860604
1.4399,-1.07943187923425
1.44005,-1.08162563537174
1.4402,-1.08382590228667
1.44035,-1.0860327053704
1.4405,-1.08824607013832
1.44065,-1.09046602223047
1.4408,-1.0926925874124
1.44095,-1.09492579157582
1.4411,-1.09716566073942
1.44125,-1.09941222104958
1.4414,-1.10166549878119
1.44155,-1.10392552033837
1.4417,-1.10619231225524
1.44185,-1.10846590119677
1.442,-1.11074631395949
1.44215,-1.11303357747231
1.4423,-1.11532771879732
1.44245,-1.1176287651306
1.4426,-1.119936743803
1.44275,-1.12225168228101
1.4429,-1.1245736081675
1.44305,-1.12690254920264
1.4432,-1.12923853326463
1.44335,-1.13158158837063
1.4435,-1.13393174267756
1.44365,-1.13628902448295
1.4438,-1.1386534622258
1.44395,-1.14102508448746
1.4441,-1.14340391999247
1.44425,-1.14578999760947
1.4444,-1.14818334635204
1.44455,-1.15058399537962
1.4447,-1.15299197399841
1.44485,-1.15540731166224
1.445,-1.15783003797349
1.44515,-1.16026018268403
1.4453,-1.1626977756961
1.44545,-1.16514284706328
1.4456,-1.16759542699138
1.44575,-1.17005554583941
1.4459,-1.17252323412053
1.44605,-1.17499852250301
1.4462,-1.17748144181116
1.44635,-1.17997202302632
1.4465,-1.18247029728785
1.44665,-1.1849762958941
1.4468,-1.18749005030341
1.44695,-1.19001159213508
1.4471,-1.19254095317042
1.44725,-1.19507816535373
1.4474,-1.19762326079334
1.44755,-1.20017627176262
1.4477,-1.20273723070105
1.44785,-1.20530617021521
1.448,-1.2078831230799
1.44815,-1.21046812223915
1.4483,-1.21306120080728
1.44845,-1.21566239207003
1.4486,-1.21827172948561
1.44875,-1.22088924668578
1.4489,-1.22351497747696
1.44905,-1.22614895584137
1.4492,-1.22879121593809
1.44935,-1.23144179210424
1.4495,-1.23410071885607
1.44965,-1.23676803089015
1.4498,-1.23944376308446
1.44995,-1.24212795049962
1.4501,-1.24482062837999
1.45025,-1.2475218321549
1.4504,-1.25023159743981
1.45055,-1.25294996003753
1.4507,-1.25567695593938
1.45085,-1.25841262132646
1.451,-1.26115699257083
1.45115,-1.26391010623676
1.4513,-1.26667199908199
1.45145,-1.26944270805893
1.4516,-1.27222227031599
1.45175,-1.27501072319879
1.4519,-1.27780810425149
1.45205,-1.28061445121804
1.4522,-1.28342980204351
1.45235,-1.28625419487539
1.4525,-1.28908766806491
1.45265,-1.29193026016838
1.4528,-1.29478200994851
1.45295,-1.2976429563758
1.4531,-1.30051313862987
1.45325,-1.30339259610084
1.4534,-1.30628136839073
1.45355,-1.30917949531483
1.4537,-1.31208701690315
1.45385,-1.31500397340176
1.454,-1.31793040527432
1.45415,-1.32086635320341
1.4543,-1.32381185809209
1.45445,-1.32676696106528
1.4546,-1.32973170347125
1.45475,-1.33270612688315
1.4549,-1.33569027310044
1.45505,-1.33868418415047
1.4552,-1.34168790228994
1.45535,-1.34470147000647
1.4555,-1.34772493002013
1.45565,-1.350758325285
1.4558,-1.35380169899074
1.45595,-1.35685509456418
1.4561,-1.3599185556709
1.45625,-1.36299212621686
1.4564,-1.36607585035001
1.45655,-1.3691697724619
1.4567,-1.37227393718937
1.45685,-1.37538838941618
1.457,-1.37851317427471
1.45715,-1.38164833714761
1.4573,-1.38479392366952
1.45745,-1.38794997972881
1.4576,-1.39111655146925
1.45775,-1.39429368529183
1.4579,-1.39748142785643
1.45805,-1.40067982608366
1.4582,-1.40388892715662
1.45835,-1.40710877852268
1.4585,-1.41033942789533
1.45865,-1.413580923256
1.4588,-1.41683331285587
1.45895,-1.42009664521779
1.4591,-1.42337096913809
1.45925,-1.42665633368851
1.4594,-1.42995278821813
1.45955,-1.43326038235521
1.4597,-1.43657916600919
1.45985,-1.43990918937264
1.46,-1.44325050292322
1.46015,-1.44660315742565
1.4603,-1.44996720393371
1.46045,-1.4533426937923
1.4606,-1.45672967863943
1.46075,-1.46012821040832
1.4609,-1.46353834132939
1.46105,-1.46696012393243
1.4612,-1.47039361104867
1.46135,-1.47383885581288
1.4615,-1.47729591166554
1.46165,-1.480764832355
1.4618,-1.48424567193963
1.46195,-1.48773848479001
1.4621,-1.49124332559119
1.46225,-1.49476024934486
1.4624,-1.49828931137165
1.46255,-1.50183056731336
1.4627,-1.50538407313525
1.46285,-1.50894988512839
1.463,-1.51252805991193
1.46315,-1.51611865443549
1.4633,-1.5197217259815
1.46345,-1.52333733216759
1.4636,-1.526965530949
1.46375,-1.53060638062101
1.4639,-1.53425993982138
1.46405,-1.53792626753284
1.4642,-1.54160542308553
1.46435,-1.54529746615958
1.4645,-1.54900245678756
1.46465,-1.55272045535714
1.4648,-1.55645152261355
1.46495,-1.56019571966226
1.4651,-1.56395310797158
1.46525,-1.5677237493753
1.4654,-1.57150770607532
1.46555,-1.57530504064442
1.4657,-1.5791158160289
1.46585,-1.58294009555135
1.466,-1.58677794291341
1.46615,-1.59062942219852
1.4663,-1.5944945978748
1.46645,-1.5983735347978
1.4666,-1.60226629821339
1.46675,-1.60617295376069
1.4669,-1.61009356747489
1.46705,-1.61402820579026
1.4672,-1.61797693554305
1.46735,-1.62193982397453
1.4675,-1.62591693873394
1.46765,-1.62990834788158
1.4678,-1.63391411989186
1.46795,-1.63793432365638
1.4681,-1.64196902848705
1.46825,-1.64601830411923
1.4684,-1.65008222071495
1.46855,-1.65416084886605
1.4687,-1.65825425959744
1.46885,-1.66236252437038
1.469,-1.66648571508571
1.46915,-1.67062390408724
1.4693,-1.67477716416505
1.46945,-1.67894556855888
1.4696,-1.68312919096155
1.46975,-1.68732810552235
1.4699,-1.6915423868506
1.47005,-1.69577211001906
1.4702,-1.70001735056751
1.47035,-1.70427818450629
1.4705,-1.70855468831993
1.47065,-1.71284693897075
1.4708,-1.71715501390252
1.47095,-1.72147899104416
1.4711,-1.72581894881349
1.47125,-1.73017496612095
1.4714,-1.73454712237344
1.47155,-1.7389354974781
1.4717,-1.74334017184624
1.47185,-1.74776122639718
1.472,-1.75219874256222
1.47215,-1.7566528022886
1.4723,-1.76112348804352
1.47245,-1.76561088281816
1.4726,-1.77011507013181
1.47275,-1.77463613403595
1.4729,-1.77917415911838
1.47305,-1.78372923050752
1.4732,-1.78830143387655
1.47335,-1.7928908554477
1.4735,-1.79749758199661
1.47365,-1.80212170085662
1.4738,-1.80676329992322
1.47395,-1.81142246765845
1.4741,-1.8160992930954
1.47425,-1.82079386584272
1.4744,-1.82550627608914
1.47455,-1.83023661460815
1.4747,-1.83498497276258
1.47485,-1.83975144250932
1.475,-1.84453611640406
1.47515,-1.84933908760602
1.4753,-1.85416044988283
1.47545,-1.85900029761537
1.4756,-1.86385872580268
1.47575,-1.86873583006694
1.4759,-1.87363170665844
1.47605,-1.87854645246067
1.4762,-1.8834801649954
1.47635,-1.88843294242784
1.4765,-1.89340488357185
1.47665,-1.89839608789515
1.4768,-1.90340665552466
1.47695,-1.9084366872518
1.4771,-1.91348628453797
1.47725,-1.9185555495199
1.4774,-1.92364458501523
1.47755,-1.92875349452802
1.4777,-1.93388238225441
1.47785,-1.9390313530882
1.478,-1.94420051262666
1.47815,-1.94938996717624
1.4783,-1.9545998237584
1.47845,-1.95983019011553
1.4786,-1.96508117471685
1.47875,-1.97035288676443
1.4789,-1.97564543619927
1.47905,-1.98095893370732
1.4792,-1.98629349072576
1.47935,-1.99164921944921
1.4795,-1.99702623283595
1.47965,-2.00242464461437
1.4798,-2.00784456928932
1.47995,-2.01328612214863
1.4801,-2.01874941926963
1.48025,-2.02423457752576
1.4804,-2.02974171459326
1.48055,-2.03527094895786
1.4807,-2.04082239992163
1.48085,-2.04639618760983
1.481,-2.05199243297785
1.48115,-2.0576112578182
1.4813,-2.06325278476761
1.48145,-2.06891713731413
1.4816,-2.07460443980442
1.48175,-2.08031481745094
1.4819,-2.08604839633939
1.48205,-2.09180530343609
1.4822,-2.09758566659549
1.48235,-2.10338961456778
1.4825,-2.10921727700649
1.48265,-2.11506878447628
1.4828,-2.1209442684607
1.48295,-2.12684386137011
1.4831,-2.13276769654958
1.48325,-2.13871590828704
1.4834,-2.1446886318213
1.48355,-2.1506860033503
1.4837,-2.15670816003941
1.48385,-2.16275524002975
1.484,-2.16882738244673
1.48415,-2.17492472740847
1.4843,-2.18104741603455
1.48445,-2.18719559045462
1.4846,-2.19336939381728
1.48475,-2.19956897029891
1.4849,-2.20579446511266
1.48505,-2.21204602451759
1.4852,-2.21832379582769
1.48535,-2.22462792742128
1.4855,-2.23095856875027
1.48565,-2.23731587034965
1.4858,-2.24369998384699
1.48595,-2.25011106197211
1.4861,-2.25654925856679
1.48625,-2.26301472859464
1.4864,-2.269507628151
1.48655,-2.27602811447299
1.4867,-2.28257634594965
1.48685,-2.28915248213218
1.487,-2.2957566837443
1.48715,-2.3023891126927
1.4873,-2.30904993207761
1.48745,-2.31573930620343
1.4876,-2.32245740058958
1.48775,-2.32920438198132
1.4879,-2.33598041836082
1.48805,-2.34278567895824
1.4882,-2.34962033426299
1.48835,-2.35648455603502
1.4885,-2.36337851731638
1.48865,-2.37030239244273
1.4888,-2.37725635705508
1.48895,-2.38424058811164
1.4891,-2.3912552638997
1.48925,-2.39830056404778
1.4894,-2.4053766695378
1.48955,-2.41248376271743
1.4897,-2.41962202731251
1.48985,-2.42679164843966
1.49,-2.433992812619
1.49015,-2.44122570778703
1.4903,-2.44849052330955
1.49045,-2.45578744999487
1.4906,-2.463116680107
1.49075,-2.47047840737907
1.4909,-2.47787282702691
1.49105,-2.48530013576269
1.4912,-2.49276053180876
1.49135,-2.50025421491166
1.4915,-2.50778138635616
1.49165,-2.51534224897964
1.4918,-2.52293700718641
1.49195,-2.53056586696236
1.4921,-2.53822903588966
1.49225,-2.54592672316162
1.4924,-2.55365913959778
1.49255,-2.56142649765908
1.4927,-2.56922901146325
1.49285,-2.57706689680031
1.493,-2.58494037114828
1.49315,-2.59284965368902
1.4933,-2.60079496532431
1.49345,-2.60877652869197
1.4936,-2.61679456818231
1.49375,-2.62484930995462
1.4939,-2.63294098195394
1.49405,-2.64106981392791
1.4942,-2.6492360374439
1.49435,-2.65743988590627
1.4945,-2.6656815945738
1.49465,-2.67396140057732
