"Freq [GHz]","dB(S(1,1)) []"
1.4,-0.653410522390857
1.40015,-0.654460037674492
1.4003,-0.655512023942586
1.40045,-0.656566488802016
1.4006,-0.657623439888346
1.40075,-0.658682884865964
1.4009,-0.659744831428196
1.40105,-0.66080928729746
1.4012,-0.66187626022537
1.40135,-0.662945757992892
1.4015,-0.664017788410474
1.40165,-0.665092359318171
1.4018,-0.666169478585788
1.40195,-0.667249154113004
1.4021,-0.668331393829525
1.40225,-0.669416205695207
1.4024,-0.670503597700208
1.40255,-0.671593577865115
1.4027,-0.67268615424108
1.40285,-0.673781334909971
1.403,-0.674879127984511
1.40315,-0.675979541608412
1.4033,-0.677082583956528
1.40345,-0.678188263234989
1.4036,-0.679296587681347
1.40375,-0.680407565564724
1.4039,-0.681521205185958
1.40405,-0.682637514877739
1.4042,-0.683756503004769
1.40435,-0.684878177963903
1.4045,-0.686002548184302
1.40465,-0.687129622127571
1.4048,-0.688259408287934
1.40495,-0.689391915192347
1.4051,-0.690527151400689
1.40525,-0.691665125505886
1.4054,-0.692805846134083
1.40555,-0.693949321944786
1.4057,-0.695095561631035
1.40585,-0.696244573919522
1.406,-0.697396367570799
1.40615,-0.698550951379394
1.4063,-0.699708334173997
1.40645,-0.700868524817596
1.4066,-0.702031532207657
1.40675,-0.703197365276282
1.4069,-0.704366032990357
1.40705,-0.705537544351731
1.4072,-0.706711908397371
1.40735,-0.707889134199536
1.4075,-0.70906923086593
1.40765,-0.710252207539872
1.4078,-0.711438073400479
1.40795,-0.712626837662811
1.4081,-0.713818509578061
1.40825,-0.715013098433706
1.4084,-0.716210613553699
1.40855,-0.717411064298619
1.4087,-0.718614460065863
1.40885,-0.719820810289824
1.409,-0.72103012444203
1.40915,-0.722242412031369
1.4093,-0.723457682604229
1.40945,-0.724675945744695
1.4096,-0.725897211074727
1.40975,-0.727121488254323
1.4099,-0.72834878698173
1.41005,-0.729579116993597
1.4102,-0.730812488065173
1.41035,-0.732048910010494
1.4105,-0.733288392682554
1.41065,-0.73453094597351
1.4108,-0.735776579814855
1.41095,-0.737025304177609
1.4111,-0.738277129072512
1.41125,-0.739532064550216
1.4114,-0.740790120701464
1.41155,-0.742051307657307
1.4117,-0.743315635589267
1.41185,-0.744583114709563
1.412,-0.745853755271278
1.41215,-0.747127567568576
1.4123,-0.748404561936898
1.41245,-0.749684748753149
1.4126,-0.750968138435911
1.41275,-0.752254741445644
1.4129,-0.753544568284872
1.41305,-0.754837629498414
1.4132,-0.756133935673577
1.41335,-0.757433497440339
1.4135,-0.758736325471603
1.41365,-0.760042430483359
1.4138,-0.761351823234933
1.41395,-0.76266451452917
1.4141,-0.763980515212655
1.41425,-0.765299836175935
1.4144,-0.766622488353718
1.41455,-0.767948482725103
1.4147,-0.769277830313787
1.41485,-0.770610542188293
1.415,-0.771946629462184
1.41515,-0.773286103294275
1.4153,-0.774628974888873
1.41545,-0.775975255495992
1.4156,-0.777324956411578
1.41575,-0.778678088977728
1.4159,-0.78003466458293
1.41605,-0.781394694662285
1.4162,-0.782758190697739
1.41635,-0.78412516421831
1.4165,-0.785495626800323
1.41665,-0.786869590067656
1.4168,-0.788247065691948
1.41695,-0.789628065392865
1.4171,-0.79101260093832
1.41725,-0.792400684144724
1.4174,-0.79379232687721
1.41755,-0.795187541049898
1.4177,-0.796586338626118
1.41785,-0.797988731618673
1.418,-0.799394732090077
1.41815,-0.8008043521528
1.4183,-0.802217603969518
1.41845,-0.803634499753373
1.4186,-0.805055051768217
1.41875,-0.806479272328876
1.4189,-0.807907173801388
1.41905,-0.809338768603279
1.4192,-0.810774069203805
1.41935,-0.812213088124231
1.4195,-0.813655837938074
1.41965,-0.815102331271383
1.4198,-0.816552580802983
1.41995,-0.818006599264765
1.4201,-0.819464399441934
1.42025,-0.820925994173289
1.4204,-0.822391396351509
1.42055,-0.823860618923379
1.4207,-0.82533367489012
1.42085,-0.826810577307628
1.421,-0.828291339286766
1.42115,-0.829775973993639
1.4213,-0.831264494649888
1.42145,-0.832756914532946
1.4216,-0.834253246976345
1.42175,-0.835753505369996
1.4219,-0.837257703160482
1.42205,-0.838765853851332
1.4222,-0.840277971003325
1.42235,-0.841794068234793
1.4225,-0.843314159221883
