"Freq [GHz]","dB(S(1,1)) []"
1.4,-0.648032300719006
1.40015,-0.649077817278954
1.4003,-0.650125829506511
1.40045,-0.651176345253233
1.4006,-0.652229372401176
1.40075,-0.653284918863024
1.4009,-0.654342992582249
1.40105,-0.65540360153325
1.4012,-0.656466753721496
1.40135,-0.657532457183665
1.4015,-0.658600719987809
1.40165,-0.659671550233493
1.4018,-0.660744956051934
1.40195,-0.661820945606165
1.4021,-0.662899527091178
1.40225,-0.663980708734075
1.4024,-0.665064498794222
1.40255,-0.666150905563406
1.4027,-0.667239937365971
1.40285,-0.668331602558996
1.403,-0.669425909532437
1.40315,-0.67052286670928
1.4033,-0.671622482545711
1.40345,-0.672724765531263
1.4036,-0.673829724188974
1.40375,-0.674937367075564
1.4039,-0.676047702781561
1.40405,-0.677160739931505
1.4042,-0.678276487184081
1.40435,-0.679394953232286
1.4045,-0.680516146803604
1.40465,-0.681640076660162
1.4048,-0.682766751598902
1.40495,-0.683896180451745
1.4051,-0.685028372085758
1.40525,-0.686163335403322
1.4054,-0.687301079342304
1.40555,-0.688441612876236
1.4057,-0.689584945014463
1.40585,-0.690731084802344
1.406,-0.691880041321411
1.40615,-0.693031823689543
1.4063,-0.69418644106114
1.40645,-0.69534390262732
1.4066,-0.696504217616058
1.40675,-0.697667395292409
1.4069,-0.698833444958653
1.40705,-0.700002375954495
1.4072,-0.701174197657239
1.40735,-0.702348919481968
1.4075,-0.703526550881746
1.40765,-0.704707101347777
1.4078,-0.705890580409606
1.40795,-0.707076997635307
1.4081,-0.708266362631669
1.40825,-0.709458685044383
1.4084,-0.710653974558228
1.40855,-0.711852240897267
1.4087,-0.713053493825055
1.40885,-0.714257743144807
1.409,-0.715464998699596
1.40915,-0.716675270372573
1.4093,-0.717888568087136
1.40945,-0.719104901807146
1.4096,-0.720324281537115
1.40975,-0.721546717322417
1.4099,-0.722772219249478
1.41005,-0.724000797445983
1.4102,-0.725232462081096
1.41035,-0.726467223365634
1.4105,-0.727705091552296
1.41065,-0.728946076935871
1.4108,-0.730190189853431
1.41095,-0.731437440684557
1.4111,-0.732687839851537
1.41125,-0.733941397819594
1.4114,-0.735198125097081
1.41155,-0.736458032235711
1.4117,-0.737721129830766
1.41185,-0.73898742852132
1.412,-0.74025693899045
1.41215,-0.741529671965456
1.4123,-0.742805638218095
1.41245,-0.744084848564784
1.4126,-0.74536731386685
1.41275,-0.746653045030722
1.4129,-0.747942053008186
1.41305,-0.749234348796604
1.4132,-0.750529943439135
1.41335,-0.751828848024978
1.4135,-0.753131073689592
1.41365,-0.754436631614935
1.4138,-0.755745533029708
1.41395,-0.757057789209574
1.4141,-0.758373411477411
1.41425,-0.759692411203536
1.4144,-0.761014799805954
1.41455,-0.762340588750605
1.4147,-0.763669789551599
1.41485,-0.765002413771455
1.415,-0.76633847302137
1.41515,-0.767677978961436
1.4153,-0.769020943300915
1.41545,-0.770367377798474
1.4156,-0.771717294262448
1.41575,-0.77307070455108
1.4159,-0.774427620572791
1.41605,-0.775788054286429
1.4162,-0.777152017701527
1.41635,-0.778519522878554
1.4165,-0.779890581929206
1.41665,-0.781265207016642
1.4168,-0.782643410355743
1.41695,-0.784025204213404
1.4171,-0.785410600908785
1.41725,-0.786799612813584
1.4174,-0.788192252352311
1.41755,-0.789588532002547
1.4177,-0.790988464295242
1.41785,-0.792392061814967
1.418,-0.79379933720021
1.41815,-0.795210303143646
1.4183,-0.796624972392419
1.41845,-0.798043357748415
1.4186,-0.799465472068583
1.41875,-0.800891328265168
1.4189,-0.802320939306042
1.41905,-0.803754318214969
1.4192,-0.805191478071914
1.41935,-0.80663243201332
1.4195,-0.808077193232422
1.41965,-0.809525774979514
1.4198,-0.810978190562288
1.41995,-0.812434453346093
1.4201,-0.813894576754272
1.42025,-0.815358574268448
1.4204,-0.816826459428829
1.42055,-0.818298245834534
1.4207,-0.819773947143873
1.42085,-0.821253577074684
1.421,-0.822737149404647
1.42115,-0.824224677971578
1.4213,-0.825716176673769
1.42145,-0.827211659470297
1.4216,-0.828711140381343
1.42175,-0.830214633488535
1.4219,-0.831722152935243
1.42205,-0.833233712926934
1.4222,-0.834749327731486
1.42235,-0.836269011679522
1.4225,-0.837792779164761
1.42265,-0.839320644644326
1.4228,-0.840852622639101
1.42295,-0.842388727734065
1.4231,-0.843928974578638
1.42325,-0.845473377887027
1.4234,-0.847021952438565
1.42355,-0.848574713078064
1.4237,-0.850131674716172
1.42385,-0.851692852329707
1.424,-0.853258260962045
1.42415,-0.854827915723449
1.4243,-0.856401831791444
1.42445,-0.857980024411174
1.4246,-0.859562508895759
1.42475,-0.861149300626687
1.4249,-0.862740415054155
1.42505,-0.86433586769746
1.4252,-0.865935674145357
1.42535,-0.867539850056457
1.4255,-0.869148411159583
1.42565,-0.870761373254169
1.4258,-0.872378752210629
1.42595,-0.874000563970765
1.4261,-0.875626824548123
1.42625,-0.87725755002841
1.4264,-0.87889275656989
1.42655,-0.880532460403752
1.4267,-0.882176677834544
1.42685,-0.883825425240555
1.427,-0.885478719074207
1.42715,-0.887136575862498
1.4273,-0.888799012207372
1.42745,-0.890466044786158
1.4276,-0.892137690351967
1.42775,-0.893813965734124
1.4279,-0.895494887838577
1.42805,-0.897180473648324
1.4282,-0.898870740223839
1.42835,-0.900565704703498
1.4285,-0.902265384304001
1.42865,-0.903969796320838
1.4288,-0.905678958128674
1.42895,-0.907392887181842
1.4291,-0.909111601014751
1.42925,-0.910835117242338
1.4294,-0.912563453560518
1.42955,-0.914296627746642
1.4297,-0.916034657659944
1.42985,-0.917777561241994
1.43,-0.91952535651716
1.43015,-0.921278061593086
1.4303,-0.923035694661132
1.43045,-0.924798273996868
1.4306,-0.926565817960526
1.43075,-0.928338344997492
1.4309,-0.930115873638768
1.43105,-0.931898422501469
1.4312,-0.933686010289301
1.43135,-0.935478655793049
1.4315,-0.937276377891058
1.43165,-0.939079195549759
1.4318,-0.940887127824126
1.43195,-0.942700193858213
1.4321,-0.944518412885627
1.43225,-0.946341804230069
1.4324,-0.948170387305813
1.43255,-0.950004181618242
1.4327,-0.951843206764364
1.43285,-0.953687482433314
1.433,-0.955537028406915
1.43315,-0.957391864560169
1.4333,-0.959252010861816
1.43345,-0.961117487374855
1.4336,-0.962988314257096
1.43375,-0.964864511761687
1.4339,-0.966746100237669
1.43405,-0.968633100130533
1.4342,-0.970525531982768
1.43435,-0.972423416434406
1.4345,-0.974326774223616
1.43465,-0.976235626187231
1.4348,-0.978149993261349
1.43495,-0.980069896481884
1.4351,-0.981995356985163
1.43525,-0.983926396008483
1.4354,-0.985863034890716
1.43555,-0.987805295072894
1.4357,-0.989753198098799
1.43585,-0.99170676561555
1.436,-0.993666019374225
1.43615,-0.995630981230458
1.4363,-0.997601673145036
1.43645,-0.999578117184521
1.4366,-1.00156033552188
1.43675,-1.0035483504371
1.4369,-1.00554218431779
1.43705,-1.00754185965986
1.4372,-1.0095473990681
1.43735,-1.01155882525686
1.4375,-1.0135761610507
1.43765,-1.01559942938499
1.4378,-1.01762865330662
1.43795,-1.0196638559746
1.4381,-1.02170506066079
1.43825,-1.02375229075049
1.4384,-1.02580556974318
1.43855,-1.02786492125315
1.4387,-1.02993036901021
1.43885,-1.03200193686034
1.439,-1.03407964876641
1.43915,-1.03616352880888
1.4393,-1.03825360118648
1.43945,-1.0403498902169
1.4396,-1.04245242033756
1.43975,-1.04456121610626
1.4399,-1.04667630220193
1.44005,-1.04879770342533
1.4402,-1.05092544469984
1.44035,-1.05305955107213
1.4405,-1.05520004771292
1.44065,-1.05734695991775
1.4408,-1.0595003131077
1.44095,-1.06166013283014
1.4411,-1.06382644475955
1.44125,-1.0659992746982
1.4414,-1.06817864857701
1.44155,-1.07036459245625
1.4417,-1.07255713252638
1.44185,-1.0747562951088
1.442,-1.07696210665668
1.44215,-1.07917459375573
1.4423,-1.08139378312504
1.44245,-1.08361970161783
