"Freq [GHz]","dB(S(1,1)) []"
1.4,-0.70545854190838
1.40015,-0.706658651669467
1.4003,-0.707861784054724
1.40045,-0.709067949105837
1.4006,-0.710277156905869
1.40075,-0.71148941757945
1.4009,-0.712704741292995
1.40105,-0.713923138254906
1.4012,-0.715144618715785
1.40135,-0.716369192968638
1.4015,-0.717596871349107
1.40165,-0.718827664235655
1.4018,-0.720061582049801
1.40195,-0.721298635256326
1.4021,-0.722538834363497
1.40225,-0.723782189923284
1.4024,-0.725028712531575
1.40255,-0.726278412828402
1.4027,-0.727531301498158
1.40285,-0.728787389269823
1.403,-0.730046686917201
1.40315,-0.731309205259121
1.4033,-0.732574955159692
1.40345,-0.733843947528505
1.4036,-0.735116193320891
1.40375,-0.736391703538132
1.4039,-0.737670489227699
1.40405,-0.738952561483501
1.4042,-0.740237931446092
1.40435,-0.741526610302937
1.4045,-0.742818609288635
1.40465,-0.744113939685161
1.4048,-0.745412612822119
1.40495,-0.746714640076966
1.4051,-0.748020032875264
1.40525,-0.749328802690939
1.4054,-0.750640961046512
1.40555,-0.751956519513353
1.4057,-0.753275489711935
1.40585,-0.754597883312082
1.406,-0.755923712033224
1.40615,-0.757252987644651
1.4063,-0.758585721965777
1.40645,-0.759921926866372
1.4066,-0.76126161426687
1.40675,-0.762604796138578
1.4069,-0.763951484503981
1.40705,-0.765301691436967
1.4072,-0.766655429063134
1.40735,-0.768012709560027
1.4075,-0.769373545157418
1.40765,-0.770737948137587
1.4078,-0.772105930835568
1.40795,-0.773477505639455
1.4081,-0.77485268499066
1.40825,-0.776231481384187
1.4084,-0.777613907368928
1.40855,-0.778999975547921
1.4087,-0.780389698578655
1.40885,-0.781783089173351
1.409,-0.783180160099232
1.40915,-0.784580924178824
1.4093,-0.78598539429025
1.40945,-0.787393583367505
1.4096,-0.788805504400772
1.40975,-0.790221170436696
1.4099,-0.791640594578695
1.41005,-0.793063789987253
1.4102,-0.794490769880218
1.41035,-0.795921547533113
1.4105,-0.797356136279437
1.41065,-0.798794549510967
1.4108,-0.800236800678066
1.41095,-0.801682903290005
1.4111,-0.803132870915268
1.41125,-0.804586717181854
1.4114,-0.806044455777617
1.41155,-0.807506100450562
1.4117,-0.808971665009176
1.41185,-0.810441163322756
1.412,-0.811914609321718
1.41215,-0.813392016997932
1.4123,-0.814873400405047
1.41245,-0.816358773658829
1.4126,-0.81784815093748
1.41275,-0.819341546481985
1.4129,-0.820838974596446
1.41305,-0.822340449648404
1.4132,-0.823845986069209
1.41335,-0.825355598354335
1.4135,-0.826869301063751
1.41365,-0.828387108822245
1.4138,-0.829909036319785
1.41395,-0.831435098311866
1.4141,-0.832965309619872
1.41425,-0.834499685131433
1.4144,-0.836038239800758
1.41455,-0.837580988649034
1.4147,-0.839127946764765
1.41485,-0.840679129304136
1.415,-0.842234551491398
1.41515,-0.843794228619217
1.4153,-0.845358176049058
1.41545,-0.846926409211571
1.4156,-0.848498943606939
1.41575,-0.850075794805289
1.4159,-0.851656978447049
1.41605,-0.853242510243341
1.4162,-0.854832405976379
1.41635,-0.85642668149985
1.4165,-0.8580253527393
1.41665,-0.859628435692528
1.4168,-0.861235946430003
1.41695,-0.862847901095236
1.4171,-0.864464315905209
1.41725,-0.866085207150756
1.4174,-0.867710591196992
1.41755,-0.869340484483697
1.4177,-0.870974903525759
1.41785,-0.872613864913565
