"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,5.08975434682532
1.57542,0,-170,2.43972793627362
1.57542,0,-160,7.1914602882335
1.57542,0,-150,28.1635303736691
1.57542,0,-140,11.3347122400527
1.57542,0,-130,8.28855863113745
1.57542,0,-120,6.80277550006215
1.57542,0,-110,5.7706213232333
1.57542,0,-100,4.91575712831529
1.57542,0,-90,4.12296045911758
1.57542,0,-80,3.35002886355465
1.57542,0,-70,2.64597368397053
1.57542,0,-60,2.17986357670415
1.57542,0,-50,2.19821178130721
1.57542,0,-40,2.71504664648542
1.57542,0,-30,3.47036879326137
1.57542,0,-20,4.21778687217225
1.57542,0,-10,4.77701798410977
1.57542,0,0,5.02435646811644
1.57542,0,10,4.91306876991533
1.57542,0,20,4.49004878369541
1.57542,0,30,3.88507814798064
1.57542,0,40,3.28139244121727
1.57542,0,50,2.88205176303563
1.57542,0,60,2.84211858163
1.57542,0,70,3.16735489629801
1.57542,0,80,3.74561265715638
1.57542,0,90,4.48002161840122
1.57542,0,100,5.3507628156759
1.57542,0,110,6.42215472140772
1.57542,0,120,7.85458545430522
1.57542,0,130,10.0932850544226
1.57542,0,140,15.1977404038214
1.57542,0,150,22.1047670224124
1.57542,0,160,5.89995008595755
1.57542,0,170,3.86522765599951
1.57542,0,180,5.08975434682531
