"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.15245976362742
1.57542,0,-170,1.34215499472559
1.57542,0,-160,7.98370297433437
1.57542,0,-150,28.3172657256793
1.57542,0,-140,12.5160582001295
1.57542,0,-130,9.60465721206495
1.57542,0,-120,8.14532682038876
1.57542,0,-110,7.10037608848454
1.57542,0,-100,6.21425519195539
1.57542,0,-90,5.37264066821292
1.57542,0,-80,4.52538437349665
1.57542,0,-70,3.68873583045981
1.57542,0,-60,2.93910277513815
1.57542,0,-50,2.42825522690025
1.57542,0,-40,2.35305263980656
1.57542,0,-30,2.71564188891078
1.57542,0,-20,3.26010042917583
1.57542,0,-10,3.7271807824287
1.57542,0,0,3.95464335348394
1.57542,0,10,3.88274931517828
1.57542,0,20,3.55703870597663
1.57542,0,30,3.12224202619311
1.57542,0,40,2.79674352961257
1.57542,0,50,2.78499057549916
1.57542,0,60,3.12478976520193
1.57542,0,70,3.69623511664627
1.57542,0,80,4.3786101042955
1.57542,0,90,5.11478411121778
1.57542,0,100,5.91441606971807
1.57542,0,110,6.85492996486375
1.57542,0,120,8.08932079221943
1.57542,0,130,10.0022504503476
1.57542,0,140,14.2995312910722
1.57542,0,150,26.3811310973296
1.57542,0,160,6.06185774257398
1.57542,0,170,2.87121072969047
1.57542,0,180,4.15245976362742
