"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,3.27413738010254
1.57542,0,-170,1.07835683294865
1.57542,0,-160,9.43161955383367
1.57542,0,-150,24.2835493367947
1.57542,0,-140,12.2846743900692
1.57542,0,-130,9.56916644740911
1.57542,0,-120,8.13710801972349
1.57542,0,-110,7.08219560325598
1.57542,0,-100,6.1761034932671
1.57542,0,-90,5.31576911170145
1.57542,0,-80,4.45855046789639
1.57542,0,-70,3.62552960111586
1.57542,0,-60,2.89504612726569
1.57542,0,-50,2.41618275958699
1.57542,0,-40,2.37029124363249
1.57542,0,-30,2.74190253943287
1.57542,0,-20,3.28112858432068
1.57542,0,-10,3.74009902874124
1.57542,0,0,3.96222056390576
1.57542,0,10,3.88960517703965
1.57542,0,20,3.56682969202551
1.57542,0,30,3.13439399568782
1.57542,0,40,2.80309555239688
1.57542,0,50,2.77244297338627
1.57542,0,60,3.08728359879212
1.57542,0,70,3.63757385810545
1.57542,0,80,4.30513454596936
1.57542,0,90,5.03039993419672
1.57542,0,100,5.81864773362334
1.57542,0,110,6.74171197199686
1.57542,0,120,7.94043885189874
1.57542,0,130,9.75545930899202
1.57542,0,140,13.6319129255979
1.57542,0,150,35.7500606851195
1.57542,0,160,7.18064656997575
1.57542,0,170,2.35540959473498
1.57542,0,180,3.27413738010255
