"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,2.91017025736574
1.57542,0,-170,1.27095495488663
1.57542,0,-160,7.79533360769851
1.57542,0,-150,40.7637602756326
1.57542,0,-140,14.6474991356778
1.57542,0,-130,10.9964832650134
1.57542,0,-120,9.23608772887014
1.57542,0,-110,8.03242659513938
1.57542,0,-100,7.07652476745299
1.57542,0,-90,6.21253471181093
1.57542,0,-80,5.34197895212027
1.57542,0,-70,4.44086818444942
1.57542,0,-60,3.55027816840773
1.57542,0,-50,2.77625719890834
1.57542,0,-40,2.31202436975314
1.57542,0,-30,2.32426730948747
1.57542,0,-20,2.67141198020781
1.57542,0,-10,3.04381256588943
1.57542,0,0,3.23882195205357
1.57542,0,10,3.19558000058581
1.57542,0,20,2.97713094414216
1.57542,0,30,2.75375426153097
1.57542,0,40,2.74334252683758
1.57542,0,50,3.06157981556438
1.57542,0,60,3.64635884184639
1.57542,0,70,4.37982530966069
1.57542,0,80,5.18256778452442
1.57542,0,90,6.02012360034693
1.57542,0,100,6.89847238075057
1.57542,0,110,7.86517106647889
1.57542,0,120,9.0205505238803
1.57542,0,130,10.672208680921
1.57542,0,140,14.3325378359139
1.57542,0,150,31.6442557382236
1.57542,0,160,6.85759979646242
1.57542,0,170,2.08805994290713
1.57542,0,180,2.91017025736574
