"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.80971849027364
1.57542,0,-170,2.39372308431922
1.57542,0,-160,5.7928053807828
1.57542,0,-150,25.0292542610497
1.57542,0,-140,15.5296907128833
1.57542,0,-130,11.1363776826792
1.57542,0,-120,9.17081803922912
1.57542,0,-110,7.86762858804457
1.57542,0,-100,6.8439448844945
1.57542,0,-90,5.92804584467431
1.57542,0,-80,5.01577780048909
1.57542,0,-70,4.07676852812649
1.57542,0,-60,3.14614904133426
1.57542,0,-50,2.3349249119944
1.57542,0,-40,1.88702730568886
1.57542,0,-30,2.02081931800809
1.57542,0,-20,2.4964502356881
1.57542,0,-10,2.94007048132568
1.57542,0,0,3.15181057758407
1.57542,0,10,3.07430846826166
1.57542,0,20,2.76606819362698
1.57542,0,30,2.39912753014214
1.57542,0,40,2.23793535656463
1.57542,0,50,2.47152333157708
1.57542,0,60,3.02206600114152
1.57542,0,70,3.71246248036503
1.57542,0,80,4.4350062548811
1.57542,0,90,5.1544852422186
1.57542,0,100,5.89298399484189
1.57542,0,110,6.7216708589005
1.57542,0,120,7.76159319571981
1.57542,0,130,9.34612750414151
1.57542,0,140,13.0972528501784
1.57542,0,150,27.9454908023646
1.57542,0,160,5.80129018576522
1.57542,0,170,3.68562546924806
1.57542,0,180,4.80971849027365
