"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.42077269337697
1.57542,0,-170,2.04228354288253
1.57542,0,-160,7.10890936730036
1.57542,0,-150,41.7257608303762
1.57542,0,-140,14.485067552726
1.57542,0,-130,11.0313385170948
1.57542,0,-120,9.38935104046853
1.57542,0,-110,8.23594198464729
1.57542,0,-100,7.26171639452701
1.57542,0,-90,6.33496737006696
1.57542,0,-80,5.39899314374305
1.57542,0,-70,4.4647946084039
1.57542,0,-60,3.59234741987286
1.57542,0,-50,2.89247052218603
1.57542,0,-40,2.53660009930775
1.57542,0,-30,2.62799648091876
1.57542,0,-20,3.00626874768762
1.57542,0,-10,3.39377523852656
1.57542,0,0,3.59699027264767
1.57542,0,10,3.54724445975909
1.57542,0,20,3.30102672755763
1.57542,0,30,3.02975415369041
1.57542,0,40,2.96197979772016
1.57542,0,50,3.23027887638879
1.57542,0,60,3.77496826183067
1.57542,0,70,4.4636056268383
1.57542,0,80,5.20404916282837
1.57542,0,90,5.95728541314647
1.57542,0,100,6.73280839126724
1.57542,0,110,7.59591915606973
1.57542,0,120,8.68927881453467
1.57542,0,130,10.4039092350725
1.57542,0,140,14.537244463125
1.57542,0,150,24.813415567283
1.57542,0,160,5.61887193273032
1.57542,0,170,3.09494418243993
1.57542,0,180,4.42077269337697
