"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.69054776525216
1.57542,0,-170,2.59123266637882
1.57542,0,-160,7.03321433911124
1.57542,0,-150,40.2698602236313
1.57542,0,-140,12.4687130661695
1.57542,0,-130,9.01694621966282
1.57542,0,-120,7.30110034143373
1.57542,0,-110,6.09520790799217
1.57542,0,-100,5.11788839084057
1.57542,0,-90,4.24830050774689
1.57542,0,-80,3.42434105098874
1.57542,0,-70,2.6650031393863
1.57542,0,-60,2.10437746301963
1.57542,0,-50,2.00042917325031
1.57542,0,-40,2.44432394993758
1.57542,0,-30,3.17551149678083
1.57542,0,-20,3.91533064482448
1.57542,0,-10,4.47001371322298
1.57542,0,0,4.71471600986982
1.57542,0,10,4.60506647039655
1.57542,0,20,4.18637278326636
1.57542,0,30,3.58132511463054
1.57542,0,40,2.96930740778392
1.57542,0,50,2.56999658792709
1.57542,0,60,2.56969931470166
1.57542,0,70,2.96386064425372
1.57542,0,80,3.60071330140924
1.57542,0,90,4.36502324381036
1.57542,0,100,5.23082152377524
1.57542,0,110,6.24380345978609
1.57542,0,120,7.51396853075807
1.57542,0,130,9.36625096585663
1.57542,0,140,13.3075356096867
1.57542,0,150,32.1221149502929
1.57542,0,160,6.70575685804541
1.57542,0,170,3.45836196707925
1.57542,0,180,4.69054776525216
