"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,5.67739427244704
1.57542,0,-170,3.13078143897961
1.57542,0,-160,6.31934304968494
1.57542,0,-150,54.0964840797058
1.57542,0,-140,12.2902695850394
1.57542,0,-130,8.73578234213771
1.57542,0,-120,7.07295189717713
1.57542,0,-110,5.95659938610733
1.57542,0,-100,5.06450393623828
1.57542,0,-90,4.26841948988602
1.57542,0,-80,3.51950952752957
1.57542,0,-70,2.86663690935767
1.57542,0,-60,2.47571422662576
1.57542,0,-50,2.55314549962246
1.57542,0,-40,3.0886024284976
1.57542,0,-30,3.85219032002375
1.57542,0,-20,4.61060825504406
1.57542,0,-10,5.1794374989792
1.57542,0,0,5.4286933594251
1.57542,0,10,5.30977842765579
1.57542,0,20,4.87426921987009
1.57542,0,30,4.26070850081644
1.57542,0,40,3.65775949643418
1.57542,0,50,3.2588269879866
1.57542,0,60,3.19444118337261
1.57542,0,70,3.4637023521126
1.57542,0,80,3.97290486906607
1.57542,0,90,4.64238665636266
1.57542,0,100,5.46328815284637
1.57542,0,110,6.50835097419233
1.57542,0,120,7.94882213316192
1.57542,0,130,10.2669322843918
1.57542,0,140,15.7706452222143
1.57542,0,150,20.2443296833285
1.57542,0,160,5.76734169855499
1.57542,0,170,4.4988962569725
1.57542,0,180,5.67739427244702
