"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.59108032438394
1.57542,0,-170,2.02129136526299
1.57542,0,-160,6.91356502671928
1.57542,0,-150,29.070723176053
1.57542,0,-140,11.2028041787239
1.57542,0,-130,8.19603183442515
1.57542,0,-120,6.78567784619882
1.57542,0,-110,5.81751330476003
1.57542,0,-100,5.00090956354945
1.57542,0,-90,4.20697207442029
1.57542,0,-80,3.3774350826588
1.57542,0,-70,2.53510256933585
1.57542,0,-60,1.81269555010937
1.57542,0,-50,1.54637760871076
1.57542,0,-40,1.96762092939773
1.57542,0,-30,2.72060709637058
1.57542,0,-20,3.46413137431831
1.57542,0,-10,4.00916650475356
1.57542,0,0,4.24139292299669
1.57542,0,10,4.12084220570532
1.57542,0,20,3.69438581854285
1.57542,0,30,3.09146740584671
1.57542,0,40,2.51343695098327
1.57542,0,50,2.21814703500172
1.57542,0,60,2.3815723732679
1.57542,0,70,2.91193687296612
1.57542,0,80,3.62434678579491
1.57542,0,90,4.42007274468059
1.57542,0,100,5.29381823804116
1.57542,0,110,6.32322066984615
1.57542,0,120,7.67879499169072
1.57542,0,130,9.80926834387719
1.57542,0,140,14.7680083502157
1.57542,0,150,21.8609092172806
1.57542,0,160,5.474700994041
1.57542,0,170,3.37346114915374
1.57542,0,180,4.59108032438394
