"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,5.25734940745626
1.57542,0,-170,2.66550443037888
1.57542,0,-160,6.05286874876116
1.57542,0,-150,42.2904185582274
1.57542,0,-140,11.4697681302211
1.57542,0,-130,8.07930734609629
1.57542,0,-120,6.52604167906355
1.57542,0,-110,5.49515758016265
1.57542,0,-100,4.66251343511761
1.57542,0,-90,3.88943828722942
1.57542,0,-80,3.11412938341632
1.57542,0,-70,2.37419889228675
1.57542,0,-60,1.85810344225419
1.57542,0,-50,1.89438448183807
1.57542,0,-40,2.49240811499131
1.57542,0,-30,3.31381169992065
1.57542,0,-20,4.09794706227478
1.57542,0,-10,4.67060859296757
1.57542,0,0,4.91341528764282
1.57542,0,10,4.78254601783029
1.57542,0,20,4.32602190160851
1.57542,0,30,3.67453302973627
1.57542,0,40,3.0166459937129
1.57542,0,50,2.57491898896722
1.57542,0,60,2.53122730340753
1.57542,0,70,2.87757882053179
1.57542,0,80,3.46188177226985
1.57542,0,90,4.17238272472812
1.57542,0,100,4.99699233491727
1.57542,0,110,6.01777129045993
1.57542,0,120,7.41745749784963
1.57542,0,130,9.68454590060677
1.57542,0,140,15.1143035133683
1.57542,0,150,19.8610810960722
1.57542,0,160,5.20904913841312
1.57542,0,170,4.01773469793461
1.57542,0,180,5.25734940745626
