"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.39449874023228
1.57542,0,-170,2.22406710462517
1.57542,0,-160,6.27098107655375
1.57542,0,-150,28.3058844043971
1.57542,0,-140,14.6939439124866
1.57542,0,-130,10.3520595410852
1.57542,0,-120,8.22382632962211
1.57542,0,-110,6.74033671492664
1.57542,0,-100,5.55369179495967
1.57542,0,-90,4.51485537847937
1.57542,0,-80,3.54421588628017
1.57542,0,-70,2.64279371545789
1.57542,0,-60,1.92459424165692
1.57542,0,-50,1.68519899635687
1.57542,0,-40,2.09830772173038
1.57542,0,-30,2.83959794850391
1.57542,0,-20,3.58737873334472
1.57542,0,-10,4.15062124389311
1.57542,0,0,4.41015319523051
1.57542,0,10,4.32072476287084
1.57542,0,20,3.92300561246846
1.57542,0,30,3.33586978470325
1.57542,0,40,2.7371917936469
1.57542,0,50,2.3489922688764
1.57542,0,60,2.36429795283307
1.57542,0,70,2.77631685272987
1.57542,0,80,3.4251735506232
1.57542,0,90,4.18652784124616
1.57542,0,100,5.01618332551552
1.57542,0,110,5.93633612072588
1.57542,0,120,7.0360416019262
1.57542,0,130,8.61116460841579
1.57542,0,140,12.0378520101326
1.57542,0,150,47.2872650501677
1.57542,0,160,6.05054202733132
1.57542,0,170,2.50185089687861
1.57542,0,180,4.39449874023228
