"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,5.19947008616386
1.57542,0,-170,2.69536611810537
1.57542,0,-160,5.18466168469873
1.57542,0,-150,21.3540015773462
1.57542,0,-140,15.8119939219849
1.57542,0,-130,10.3624436717546
1.57542,0,-120,7.90096434111568
1.57542,0,-110,6.31552921819529
1.57542,0,-100,5.15851765380718
1.57542,0,-90,4.23185107949732
1.57542,0,-80,3.40787019415138
1.57542,0,-70,2.65566301710285
1.57542,0,-60,2.087182069761
1.57542,0,-50,1.97693528924655
1.57542,0,-40,2.43880934720629
1.57542,0,-30,3.19044727642341
1.57542,0,-20,3.9347690625364
1.57542,0,-10,4.47879593039892
1.57542,0,0,4.70846327585774
1.57542,0,10,4.59108314861871
1.57542,0,20,4.17974437073613
1.57542,0,30,3.60017751992542
1.57542,0,40,3.02599405570774
1.57542,0,50,2.64966819930702
1.57542,0,60,2.61508584939108
1.57542,0,70,2.91813758625194
1.57542,0,80,3.44587873763073
1.57542,0,90,4.10597739408564
1.57542,0,100,4.87427612665641
1.57542,0,110,5.78842883656366
1.57542,0,120,6.95235613766857
1.57542,0,130,8.69356541666054
1.57542,0,140,12.5127007578887
1.57542,0,150,32.2151582509628
1.57542,0,160,5.69090484874857
1.57542,0,170,3.32911373846817
1.57542,0,180,5.19947008616385
