"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.57068086684606
1.57542,0,-170,2.35410369447764
1.57542,0,-160,5.67679103041531
1.57542,0,-150,23.7281023548378
1.57542,0,-140,15.2787065884447
1.57542,0,-130,10.4015576757759
1.57542,0,-120,8.14971260620742
1.57542,0,-110,6.66820310580625
1.57542,0,-100,5.56006410603699
1.57542,0,-90,4.64765190702292
1.57542,0,-80,3.81415280696634
1.57542,0,-70,3.02661975571931
1.57542,0,-60,2.36681075500154
1.57542,0,-50,2.06666432591524
1.57542,0,-40,2.33182428759004
1.57542,0,-30,2.97867716506548
1.57542,0,-20,3.68175478106313
1.57542,0,-10,4.21594681543893
1.57542,0,0,4.45242764694935
1.57542,0,10,4.35290409859152
1.57542,0,20,3.9709461041016
1.57542,0,30,3.43935504837824
1.57542,0,40,2.94641639227932
1.57542,0,50,2.69589420036857
1.57542,0,60,2.80783020810089
1.57542,0,70,3.23495822672358
1.57542,0,80,3.85637564397353
1.57542,0,90,4.59269277936849
1.57542,0,100,5.4298633891192
1.57542,0,110,6.41051639429422
1.57542,0,120,7.6433931899266
1.57542,0,130,9.47811769557301
1.57542,0,140,13.5762778021925
1.57542,0,150,27.3112439848144
1.57542,0,160,5.81653609220938
1.57542,0,170,2.93558529852512
1.57542,0,180,4.57068086684606
