"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.74703922508186
1.57542,0,-170,2.32924933201794
1.57542,0,-160,6.54144608854282
1.57542,0,-150,29.7576398705167
1.57542,0,-140,15.3015728720233
1.57542,0,-130,11.3844249813203
1.57542,0,-120,9.57810324307431
1.57542,0,-110,8.33895194632193
1.57542,0,-100,7.31666764367524
1.57542,0,-90,6.36817125621855
1.57542,0,-80,5.43174920441989
1.57542,0,-70,4.51659528452304
1.57542,0,-60,3.68596976961808
1.57542,0,-50,3.05684947441736
1.57542,0,-40,2.79002738331851
1.57542,0,-30,2.94810103307488
1.57542,0,-20,3.35781325477939
1.57542,0,-10,3.75985188601564
1.57542,0,0,3.97078868372457
1.57542,0,10,3.92391656497894
1.57542,0,20,3.6742363395374
1.57542,0,30,3.38426171521901
1.57542,0,40,3.26567873370697
1.57542,0,50,3.45190477679479
1.57542,0,60,3.91083622901175
1.57542,0,70,4.52909128695325
1.57542,0,80,5.21837779573488
1.57542,0,90,5.94011598830358
1.57542,0,100,6.70490953134278
1.57542,0,110,7.57875420013116
1.57542,0,120,8.70567757717877
1.57542,0,130,10.4900491373803
1.57542,0,140,14.8295448063028
1.57542,0,150,23.3162771797028
1.57542,0,160,5.34482185984648
1.57542,0,170,3.33336107250036
1.57542,0,180,4.74703922508187
