"Freq [GHz]","dB(S(1,1)) []","dB(S(2,2)) []","dB(S(3,3)) []","dB(S(4,4)) []"
1,-0.0470144882790292,-0.0468592761347784,-0.0468051455192294,-0.046941433135993
1.00033333333333,-0.0470411912522409,-0.0468858420853328,-0.0468317910465515,-0.0469680968665026
1.00066666666667,-0.0470679615370715,-0.0469124750319786,-0.0468585038088102,-0.046994827785991
1.001,-0.0470947992789309,-0.046939175119134,-0.0468852839514826,-0.0470216260395741
1.00133333333333,-0.0471217046236882,-0.0469659424916802,-0.0469121316204953,-0.0470484917728238
1.00166666666667,-0.0471486777176714,-0.0469927772949513,-0.0469390469622358,-0.0470754251317693
1.002,-0.0471757187076708,-0.0470196796747387,-0.0469660301235575,-0.0471024262629007
1.00233333333333,-0.0472028277409356,-0.047046649777292,-0.0469930812517681,-0.047129495313172
1.00266666666667,-0.0472300049651781,-0.0470736877493257,-0.0470202004946506,-0.0471566324299937
1.003,-0.0472572505285832,-0.0471007937380053,-0.0470473880004438,-0.0471838377612457
1.00333333333333,-0.0472845645797941,-0.0471279678909715,-0.0470746439178645,-0.0472111114552722
1.00366666666667,-0.0473119472679288,-0.0471552103563246,-0.0471019683960977,-0.0472384536608871
1.004,-0.0473393987425711,-0.0471825212826351,-0.0471293615847867,-0.0472658645273666
1.00433333333333,-0.0473669191537797,-0.0472099008189334,-0.0471568236340628,-0.0472933442044651
1.00466666666667,-0.0473945086520823,-0.0472373491147297,-0.0471843546945284,-0.0473208928424074
1.005,-0.0474221673884888,-0.0472648663200009,-0.0472119549172529,-0.0473485105918917
1.00533333333333,-0.0474498955144825,-0.0472924525851941,-0.0472396244537911,-0.0473761976040892
1.00566666666667,-0.047477693182018,-0.0473201080612407,-0.0472673634561783,-0.0474039540306499
1.006,-0.0475055605435437,-0.0473478328995344,-0.0472951720769258,-0.0474317800237091
1.00633333333333,-0.0475334977519739,-0.0473756272519619,-0.0473230504690303,-0.0474596757358712
1.00666666666667,-0.047561504960721,-0.0474034912708782,-0.0473509987859731,-0.0474876413202301
1.007,-0.0475895823236675,-0.0474314251091217,-0.0473790171817161,-0.0475156769303602
1.00733333333333,-0.047617729995199,-0.0474594289200157,-0.0474071058107128,-0.0475437827203245
1.00766666666667,-0.0476459481301721,-0.0474875028573734,-0.0474352648279089,-0.0475719588446717
1.008,-0.0476742368839466,-0.0475156470754804,-0.0474634943887367,-0.0476002054584397
1.00833333333333,-0.0477025964123659,-0.0475438617291223,-0.04749179464912,-0.0476285227171486
1.00866666666667,-0.0477310268717677,-0.0475721469735684,-0.0475201657654769,-0.0476569107768278
1.009,-0.0477595284189882,-0.0476005029645805,-0.0475486078947277,-0.0476853697939833
1.00933333333333,-0.0477881012113609,-0.0476289298584156,-0.0475771211942824,-0.0477138999256276
1.00966666666667,-0.0478167454067078,-0.0476574278118203,-0.047605705822054,-0.0477425013292651
1.01,-0.047845461163364,-0.0476859969820397,-0.0476343619364577,-0.0477711741628993
1.01033333333333,-0.047874248640158,-0.0477146375268189,-0.0476630896964082,-0.0477999185850418
1.01066666666667,-0.0479031079964235,-0.0477433496044005,-0.047691889261328,-0.047828734754694
1.011,-0.0479320393920014,-0.0477721333735295,-0.0477207607911413,-0.0478576228313691
1.01133333333333,-0.0479610429872359,-0.0478009889934519,-0.0477497044462889,-0.0478865829750885
1.01166666666667,-0.0479901189429832,-0.0478299166239211,-0.047778720387709,-0.0479156153463739
1.012,-0.0480192674206087,-0.0478589164251985,-0.0478078087768628,-0.0479447201062592
1.01233333333333,-0.0480484885819907,-0.0478879885580489,-0.0478369697757193,-0.0479738974162932
1.01266666666667,-0.0480777825895228,-0.047917133183747,-0.0478662035467619,-0.0480031474385339
1.013,-0.0481071496061104,-0.0479463504640876,-0.0478955102529937,-0.0480324703355562
1.01333333333333,-0.0481365897951762,-0.0479756405613707,-0.0479248900579348,-0.0480618662704452
1.01366666666667,-0.0481661033206685,-0.0480050036384171,-0.047954343125627,-0.0480913354068137
1.014,-0.0481956903470546,-0.0480344398585608,-0.0479838696206324,-0.0481208779087877
1.01433333333333,-0.0482253510393188,-0.0480639493856546,-0.0480134697080404,-0.048150493941017
1.01466666666667,-0.0482550855629773,-0.0480935323840793,-0.0480431435534626,-0.0481801836686752
1.015,-0.0482848940840698,-0.0481231890187296,-0.0480728913230423,-0.0482099472574608
1.01533333333333,-0.048314776769167,-0.048152919455028,-0.0481027131834453,-0.0482397848736049
