"Freq [GHz]","dB(S(1,1)) []","dB(S(2,2)) []","dB(S(3,3)) []","dB(S(4,4)) []"
1,-0.0462802178881575,-0.046269689199763,-0.0461835972678758,-0.0462524588902851
1.00033333333333,-0.046305295312112,-0.0462948506434085,-0.0462087312954117,-0.0462775506667741
1.00066666666667,-0.0463304367920351,-0.0463200763882764,-0.0462339295146089,-0.0463027065425606
1.001,-0.0463556424640464,-0.0463453665713355,-0.0462591920624207,-0.0463279266540474
1.00133333333333,-0.0463809124647046,-0.0463707213299966,-0.0462845190762328,-0.0463532111380748
1.00166666666667,-0.0464062469309894,-0.0463961408020994,-0.0463099106938633,-0.0463785601319039
1.002,-0.0464316460003138,-0.0464216251259188,-0.046335367053562,-0.0464039737732378
1.00233333333333,-0.0464571098105265,-0.0464471744401702,-0.046360888294022,-0.0464294522002046
1.00266666666667,-0.0464826384999037,-0.0464727888839948,-0.0463864745543639,-0.0464549955513737
1.003,-0.0465082322071628,-0.0464984685969856,-0.0464121259741584,-0.0464806039657479
1.00333333333333,-0.0465338910714522,-0.0465242137191635,-0.0464378426934089,-0.0465062775827733
1.00366666666667,-0.046559615232369,-0.0465500243910034,-0.0464636248525563,-0.0465320165423296
1.004,-0.0465854048299355,-0.0465759007534126,-0.0464894725924941,-0.0465578209847389
1.00433333333333,-0.0466112600046276,-0.0466018429477478,-0.0465153860545607,-0.0465836910507702
1.00466666666667,-0.0466371808973561,-0.0466278511158139,-0.0465413653805324,-0.0466096268816323
1.005,-0.0466631676494799,-0.046653925399856,-0.0465674107126388,-0.0466356286189819
1.00533333333333,-0.046689220402801,-0.0466800659425782,-0.0465935221935568,-0.0466616964049241
1.00566666666667,-0.0467153392995729,-0.0467062728871262,-0.0466196999664183,-0.0466878303820052
1.006,-0.0467415244824932,-0.0467325463771064,-0.0466459441748033,-0.0467140306932356
1.00633333333333,-0.0467677760947108,-0.0467588865565697,-0.046672254962746,-0.0467402974820619
1.00666666666667,-0.0467940942798305,-0.0467852935700287,-0.0466986324747357,-0.0467666308923938
1.007,-0.0468204791819016,-0.0468117675624504,-0.0467250768557235,-0.046793031068596
1.00733333333333,-0.0468469309454371,-0.0468383086792615,-0.0467515882511155,-0.0468194981554816
1.00766666666667,-0.0468734497153995,-0.0468649170663488,-0.0467781668067722,-0.0468460322983331
1.008,-0.0469000356372168,-0.0468915928700601,-0.0468048126690257,-0.0468726336428836
1.00833333333333,-0.0469266888567725,-0.0469183362372013,-0.0468315259846678,-0.0468993023353299
1.00866666666667,-0.0469534095204049,-0.0469451473150527,-0.0468583069009506,-0.0469260385223306
1.009,-0.046980197774928,-0.046972026251353,-0.0468851555656008,-0.0469528423510135
1.00933333333333,-0.0470070537676072,-0.0469989731943113,-0.0469120721268041,-0.0469797139689621
1.00966666666667,-0.0470339776461785,-0.0470259882926059,-0.0469390567332247,-0.0470066535242377
1.01,-0.0470609695588497,-0.0470530716953865,-0.0469661095339927,-0.0470336611653646
