"Freq [GHz]","dB(S(1,1)) []","dB(S(2,2)) []","dB(S(3,3)) []","dB(S(4,4)) []"
1,-0.0456017258914325,-0.0454486664372331,-0.0452944655090893,-0.0456617500102898
1.00033333333333,-0.0456267970387053,-0.0454733720214075,-0.0453191658846555,-0.0456866564965923
1.00066666666667,-0.0456519328216932,-0.0454981413992895,-0.0453439300368715,-0.0457116271789986
1.001,-0.0456771333844903,-0.0455229747118028,-0.0453687581068502,-0.0457366621997979
1.00133333333333,-0.0457023988716579,-0.0455478721003305,-0.0453936502361485,-0.0457617617017247
1.00166666666667,-0.0457277294282095,-0.0455728337066962,-0.0454186065667732,-0.0457869258279729
1.002,-0.0457531251996252,-0.045597859673178,-0.0454436272411877,-0.0458121547221905
1.00233333333333,-0.0457785863318455,-0.0456229501425091,-0.0454687124023067,-0.0458374485284783
1.00266666666667,-0.0458041129712769,-0.0456481052578773,-0.045493862193506,-0.0458628073914067
1.003,-0.0458297052647913,-0.0456733251629263,-0.045519076758606,-0.045888231455997
1.00333333333333,-0.0458553633597321,-0.0456986100017518,-0.0455443562418992,-0.0459137208677379
1.00366666666667,-0.0458810874039062,-0.0457239599189227,-0.0455697007881331,-0.04593927577258
1.004,-0.0459068775455973,-0.045749375059455,-0.0455951105425137,-0.0459648963169377
1.00433333333333,-0.0459327339335601,-0.0457748555688314,-0.0456205856507167,-0.0459905826476965
1.00466666666667,-0.0459586567170212,-0.045800401593008,-0.0456461262588765,-0.0460163349122117
1.005,-0.0459846460456862,-0.0458260132783916,-0.0456717325136009,-0.0460421532583003
1.00533333333333,-0.0460107020697413,-0.0458516907718658,-0.0456974045619633,-0.0460680378342604
1.00566666666667,-0.0460368249398469,-0.0458774342207832,-0.0457231425515017,-0.0460939887888581
1.006,-0.0460630148071488,-0.0459032437729664,-0.0457489466302384,-0.0461200062713413
1.00633333333333,-0.046089271823268,-0.0459291195767064,-0.0457748169466563,-0.0461460904314267
1.00666666666667,-0.0461155961403217,-0.0459550617807753,-0.0458007536497186,-0.0461722414193144
1.007,-0.0461419879109054,-0.0459810705344168,-0.0458267568888688,-0.0461984593856865
1.00733333333333,-0.0461684472881094,-0.0460071459873513,-0.0458528268140218,-0.0462247444816997
1.00766666666667,-0.0461949744255008,-0.046033288289778,-0.0458789635755731,-0.0462510968590027
1.008,-0.046221569477156,-0.0460594975923818,-0.0459051673244049,-0.0462775166697257
1.00833333333333,-0.0462482325976281,-0.0460857740463236,-0.0459314382118802,-0.0463040040664879
1.00866666666667,-0.0462749639419778,-0.0461121178032565,-0.0459577763898505,-0.0463305592023907
1.009,-0.0463017636657511,-0.0461385290153093,-0.0459841820106453,-0.0463571822310366
1.00933333333333,-0.0463286319250047,-0.0461650078351044,-0.0460106552270897,-0.0463838733065133
1.00966666666667,-0.0463555688762892,-0.0461915544157565,-0.046037196192496,-0.0464106325834052
1.01,-0.0463825746766533,-0.0462181689108636,-0.0460638050606735,-0.0464374602167893
1.01033333333333,-0.0464096494836555,-0.0462448514745196,-0.0460904819859148,-0.0464643563622412
1.01066666666667,-0.0464367934553589,-0.0462716022613173,-0.0461172271230221,-0.0464913211758385
1.011,-0.0464640067503325,-0.0462984214263378,-0.04614404062728,-0.0465183548141596
1.01133333333333,-0.0464912895276551,-0.0463253091251679,-0.0461709226544826,-0.046545457434283
1.01166666666667,-0.0465186419469172,-0.0463522655138885,-0.0461978733609221,-0.046572629193791
1.012,-0.0465460641682179,-0.0463792907490853,-0.0462248929033876,-0.0465998702507755
1.01233333333333,-0.0465735563521809,-0.0464063849878468,-0.0462519814391829,-0.0466271807638356
1.01266666666667,-0.0466011186599345,-0.0464335483877644,-0.0462791391261096,-0.0466545608920796
1.013,-0.0466287512531327,-0.0464607811069373,-0.0463063661224752,-0.046682010795127
1.01333333333333,-0.0466564542939469,-0.0464880833039726,-0.0463336625871076,-0.0467095306331126
1.01366666666667,-0.0466842279450711,-0.0465154551379936,-0.0463610286793357,-0.046737120566686
1.014,-0.0467120723697263,-0.0465428967686279,-0.0463884645590079,-0.0467647807570134
