"Freq [GHz]","dB(S(1,1)) []","dB(S(2,2)) []","dB(S(3,3)) []","dB(S(4,4)) []"
1,-0.047093289465768,-0.0469026672523749,-0.0468401469832717,-0.0469962494111988
1.00033333333333,-0.0471202606694713,-0.0469294381699041,-0.0468669480990499,-0.047023142156254
1.00066666666667,-0.0471473001652422,-0.0469562769635753,-0.0468938170526014,-0.047050103043542
1.001,-0.0471744081019573,-0.0469831837811972,-0.0469207539916365,-0.0470771322214625
1.00133333333333,-0.0472015846289599,-0.0470101587710485,-0.0469477590643534,-0.0471042298388854
1.00166666666667,-0.0472288298960604,-0.0470372020818784,-0.0469748324194058,-0.0471313960451499
1.002,-0.0472561440535556,-0.0470643138629002,-0.0470019742059248,-0.0471586309900688
1.00233333333333,-0.047283527252214,-0.0470914942638109,-0.0470291845735124,-0.0471859348239343
1.00266666666667,-0.0473109796432808,-0.0471187434347807,-0.0470564636722463,-0.0472133076975098
1.003,-0.0473385013784849,-0.0471460615264492,-0.047083811652678,-0.0472407497620379
1.00333333333333,-0.0473660926100356,-0.0471734486899382,-0.0471112286658402,-0.047268261169247
1.00366666666667,-0.0473937534906209,-0.0472009050768511,-0.0471387148632368,-0.0472958420713382
1.004,-0.0474214841734233,-0.0472284308392721,-0.0471662703968591,-0.0473234926210038
1.00433333333333,-0.0474492848121019,-0.0472560261297639,-0.0471938954191827,-0.0473512129714171
1.00466666666667,-0.04747715556081,-0.0472836911013805,-0.0472215900831591,-0.0473790032762374
1.005,-0.0475050965741896,-0.0473114259076585,-0.0472493545422331,-0.047406863689612
1.00533333333333,-0.0475331080073739,-0.0473392307026211,-0.0472771889503339,-0.0474347943661821
1.00566666666667,-0.0475611900159896,-0.0473671056407847,-0.0473050934618793,-0.0474627954610794
1.006,-0.0475893427561577,-0.0473950508771562,-0.0473330682317765,-0.0474908671299215
1.00633333333333,-0.0476175663844974,-0.0474230665672329,-0.0473611134154289,-0.0475190095288316
1.00666666666667,-0.0476458610581274,-0.0474511528670103,-0.0473892291687324,-0.0475472228144245
1.007,-0.0476742269346623,-0.0474793099329792,-0.0474174156480752,-0.0475755071438125
1.00733333333333,-0.0477026641722223,-0.0475075379221287,-0.0474456730103477,-0.0476038626746116
1.00766666666667,-0.0477311729294286,-0.0475358369919444,-0.0474740014129395,-0.0476322895649357
1.008,-0.0477597533654113,-0.0475642073004214,-0.0475024010137405,-0.0476607879734042
1.00833333333333,-0.047788405639804,-0.0475926490060536,-0.0475308719711379,-0.0476893580591429
1.00866666666667,-0.0478171299127522,-0.0476211622678349,-0.0475594144440346,-0.0477179999817839
1.009,-0.0478459263449151,-0.047649747245276,-0.0475880285918252,-0.0477467139014681
1.00933333333333,-0.0478747950974508,-0.0476784040983861,-0.047616714574427,-0.0477754999788436
1.00966666666667,-0.0479037363320455,-0.047707132987697,-0.0476454725522563,-0.0478043583750764
1.01,-0.0479327502108968,-0.0477359340742436,-0.0476743026862477,-0.0478332892518464
1.01033333333333,-0.047961836896719,-0.0477648075195731,-0.0477032051378416,-0.0478622927713467
1.01066666666667,-0.0479909965527503,-0.0477937534857573,-0.0477321800690013,-0.0478913690962881
1.011,-0.0480202293427467,-0.0478227721353769,-0.0477612276422041,-0.0479205183899032
1.01133333333333,-0.0480495354309786,-0.0478518636315395,-0.0477903480204452,-0.0479497408159408
1.01166666666667,-0.0480789149822631,-0.0478810281378677,-0.0478195413672376,-0.0479790365386821
1.012,-0.048108368161924,-0.0479102658185087,-0.047848807846626,-0.0480084057229272
1.01233333333333,-0.0481378951358262,-0.0479395768381384,-0.0478781476231661,-0.0480378485340001
1.01266666666667,-0.0481674960703585,-0.0479689613619566,-0.0479075608619492,-0.0480673651377622
1.013,-0.0481971711324426,-0.0479984195556869,-0.0479370477285904,-0.0480969557005979
1.01333333333333,-0.0482269204895402,-0.0480279515855901,-0.0479666083892364,-0.0481266203894299
1.01366666666667,-0.0482567443096382,-0.0480575576184591,-0.0479962430105644,-0.0481563593717059
1.014,-0.0482866427612774,-0.0480872378216142,-0.0480259517597855,-0.0481861728154218
1.01433333333333,-0.0483166160135228,-0.0481169923629192,-0.0480557348046432,-0.0482160608891032
