"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,6.29794002676887
1.57542,0,-170,12.4000442378178
1.57542,0,-160,28.6961298332918
1.57542,0,-150,4.49096423921725
1.57542,0,-140,7.66988060649737
1.57542,0,-130,10.8716048625821
1.57542,0,-120,12.6078887541814
1.57542,0,-110,13.3734748050911
1.57542,0,-100,13.4034915016229
1.57542,0,-90,12.7495883976563
1.57542,0,-80,11.6933558600762
1.57542,0,-70,10.7919063729172
1.57542,0,-60,10.9619114801083
1.57542,0,-50,14.3838229619789
1.57542,0,-40,35.8731343580397
1.57542,0,-30,10.4386189810148
1.57542,0,-20,4.57266517701138
1.57542,0,-10,1.90953241564865
1.57542,0,0,1.24809936309839
1.57542,0,10,1.73137549982238
1.57542,0,20,3.87777391221823
1.57542,0,30,8.96682853232174
1.57542,0,40,24.4604066063863
1.57542,0,50,15.7323504785996
1.57542,0,60,11.4025478556947
1.57542,0,70,10.963291650346
1.57542,0,80,11.7006069160014
1.57542,0,90,12.5498149884009
1.57542,0,100,12.8888282707642
1.57542,0,110,12.4671639289949
1.57542,0,120,11.2974396062297
1.57542,0,130,9.11593337974497
1.57542,0,140,5.12999966702413
1.57542,0,150,3.72699804375269
1.57542,0,160,4.20067609634947
1.57542,0,170,11.0619705416981
1.57542,0,180,6.29794002676887
