"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,0.926292190368995
1.57542,0,-170,0.896696756214229
1.57542,0,-160,9.70815227119014
1.57542,0,-150,4.00214067202753
1.57542,0,-140,7.87026977946475
1.57542,0,-130,10.6730100563373
1.57542,0,-120,11.863891567265
1.57542,0,-110,12.3296705002478
1.57542,0,-100,12.3970816790104
1.57542,0,-90,12.1176733341957
1.57542,0,-80,11.7431012727221
1.57542,0,-70,11.9442821293111
1.57542,0,-60,14.2778642626549
1.57542,0,-50,27.6274666814679
1.57542,0,-40,13.89694850561
1.57542,0,-30,6.23253645302023
1.57542,0,-20,2.49777413809556
1.57542,0,-10,0.623703214432258
1.57542,0,0,0.105663544806612
1.57542,0,10,0.637716178287971
1.57542,0,20,2.50752979759006
1.57542,0,30,6.18775823052294
1.57542,0,40,13.5955701349678
1.57542,0,50,30.0259707346425
1.57542,0,60,14.7957790464389
1.57542,0,70,12.4242145644275
1.57542,0,80,12.3546199680974
1.57542,0,90,12.9129990060089
1.57542,0,100,13.3536912772944
1.57542,0,110,13.3734226710867
1.57542,0,120,12.9204420604208
1.57542,0,130,11.6892968326348
1.57542,0,140,8.81368465959991
1.57542,0,150,4.55548050626012
1.57542,0,160,6.52696423039262
1.57542,0,170,0.327099122305636
1.57542,0,180,0.926292190369004
