"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,3.67607218672902
1.57542,0,-170,5.80900695515013
1.57542,0,-160,6.24724715220385
1.57542,0,-150,21.6377769839464
1.57542,0,-140,21.1772408304581
1.57542,0,-130,20.9994924688913
1.57542,0,-120,20.0267589703833
1.57542,0,-110,19.3051830731043
1.57542,0,-100,18.7745110309084
1.57542,0,-90,18.278900884447
1.57542,0,-80,18.1906291594751
1.57542,0,-70,19.7630125489555
1.57542,0,-60,28.886952036756
1.57542,0,-50,20.0751812389763
1.57542,0,-40,10.405018520851
1.57542,0,-30,5.34726817557529
1.57542,0,-20,2.34754714056701
1.57542,0,-10,0.739792146582821
1.57542,0,0,0.293482522371914
1.57542,0,10,0.683519422492635
1.57542,0,20,2.20615480987016
1.57542,0,30,5.12512565509789
1.57542,0,40,10.1560829311047
1.57542,0,50,20.2348556781103
1.57542,0,60,26.1645464546436
1.57542,0,70,18.0845057903495
1.57542,0,80,16.4028129819425
1.57542,0,90,16.1389176020032
1.57542,0,100,16.1040981740095
1.57542,0,110,15.9192925315889
1.57542,0,120,15.6554786707182
1.57542,0,130,15.3993774639143
1.57542,0,140,15.0431871759808
1.57542,0,150,16.9602193325713
1.57542,0,160,9.8440762307052
1.57542,0,170,5.4730201649995
1.57542,0,180,3.676072186729
