"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,4.43544339648089
1.57542,0,-170,4.53956741856086
1.57542,0,-160,8.764269825219
1.57542,0,-150,13.5464943868417
1.57542,0,-140,4.4060168893167
1.57542,0,-130,4.29607430523276
1.57542,0,-120,6.8629266601942
1.57542,0,-110,8.45781010591689
1.57542,0,-100,9.08372062015615
1.57542,0,-90,8.82618353336117
1.57542,0,-80,7.9752290637501
1.57542,0,-70,7.31218519276648
1.57542,0,-60,8.6564673497454
1.57542,0,-50,16.5813016710345
1.57542,0,-40,15.7563601333259
1.57542,0,-30,6.36756964973821
1.57542,0,-20,2.4791451748189
1.57542,0,-10,0.590158601276571
1.57542,0,0,0.212058897632824
1.57542,0,10,0.671796129090169
1.57542,0,20,2.64744778000046
1.57542,0,30,6.6754323690514
1.57542,0,40,16.6055856287279
1.57542,0,50,15.7949416676413
1.57542,0,60,8.30103576290791
1.57542,0,70,7.11201440106552
1.57542,0,80,7.95607275019952
1.57542,0,90,8.95297726932016
1.57542,0,100,9.31133235505761
1.57542,0,110,8.76974977286418
1.57542,0,120,7.31446715339145
1.57542,0,130,5.0058198249766
1.57542,0,140,4.05239805138199
1.57542,0,150,9.70727508065031
1.57542,0,160,12.0018434991652
1.57542,0,170,7.15488531254283
1.57542,0,180,4.4354433964809
