"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,3.1568395295464
1.57542,0,-170,7.3471881940723
1.57542,0,-160,3.95191447105946
1.57542,0,-150,15.2065297119005
1.57542,0,-140,14.6183016439746
1.57542,0,-130,9.32471154610176
1.57542,0,-120,9.0943919188743
1.57542,0,-110,9.90549742907655
1.57542,0,-100,10.534316923865
1.57542,0,-90,10.4820198042481
1.57542,0,-80,9.6598235363904
1.57542,0,-70,8.3811876073749
1.57542,0,-60,7.15218206554445
1.57542,0,-50,6.6244876490897
1.57542,0,-40,7.73464275917632
1.57542,0,-30,12.4093773978693
1.57542,0,-20,22.7956579134027
1.57542,0,-10,5.09795399297635
1.57542,0,0,2.01772957045527
1.57542,0,10,3.94793761979522
1.57542,0,20,14.402339936013
1.57542,0,30,19.4464573060411
1.57542,0,40,11.2717004367826
1.57542,0,50,9.26410502384706
1.57542,0,60,9.22314314146029
1.57542,0,70,10.0918197446001
1.57542,0,80,11.2082316509347
1.57542,0,90,12.0630593962714
1.57542,0,100,12.3892293537572
1.57542,0,110,12.3880956812516
1.57542,0,120,12.8317275018995
1.57542,0,130,16.1721401888398
1.57542,0,140,25.651364045679
1.57542,0,150,7.70189698922819
1.57542,0,160,7.41885251881792
1.57542,0,170,8.41957447541225
1.57542,0,180,3.1568395295464
