"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,1.96134370918402
1.57542,0,-170,3.73855911719996
1.57542,0,-160,0.94140165000495
1.57542,0,-150,17.1332386857096
1.57542,0,-140,10.8434695912841
1.57542,0,-130,4.6940636384779
1.57542,0,-120,4.62420442419809
1.57542,0,-110,5.49045327764264
1.57542,0,-100,5.94947569870679
1.57542,0,-90,5.73004847582344
1.57542,0,-80,4.7452281905953
1.57542,0,-70,3.08794986051998
1.57542,0,-60,1.57760190268213
1.57542,0,-50,4.59751468407849
1.57542,0,-40,13.3996603361343
1.57542,0,-30,15.1681627352425
1.57542,0,-20,5.19143490121684
1.57542,0,-10,1.35481607246589
1.57542,0,0,0.25721125941579
1.57542,0,10,1.15810641321523
1.57542,0,20,4.59164091261546
1.57542,0,30,12.8366823147169
1.57542,0,40,16.5901682462321
1.57542,0,50,5.61231468075829
1.57542,0,60,1.35674445919298
1.57542,0,70,2.56536486701912
1.57542,0,80,4.48807219259447
1.57542,0,90,5.61758425124355
1.57542,0,100,5.86061256475345
1.57542,0,110,5.30360491050772
1.57542,0,120,4.18565577598986
1.57542,0,130,3.87612945864986
1.57542,0,140,9.31708172929308
1.57542,0,150,29.7843330627361
1.57542,0,160,4.39965863249843
1.57542,0,170,4.94554103052714
1.57542,0,180,1.96134370918404
