"Freq [GHz]","dB(S(1,2)) []","dB(S(1,3)) []","dB(S(1,4)) []","dB(S(2,3)) []","dB(S(2,4)) []","dB(S(3,4)) []"
1,-82.471464848742,-80.239457424574,-82.4939725994658,-82.5113584146536,-80.1984011272417,-82.3980172885167
1.00033333333333,-82.4648650032908,-80.2293968087956,-82.4873523783055,-82.5046338091917,-80.1883503510534,-82.3914684804282
1.00066666666667,-82.4582552598564,-80.219327354751,-82.4807220105099,-82.4978990281926,-80.1782907476,-82.3849097478376
1.001,-82.4516355945816,-80.2092490557519,-82.4740814721274,-82.4911540481015,-80.1682223100835,-82.3783410671052
1.00133333333333,-82.4450059835682,-80.1991619051041,-82.4674307391672,-82.4843988453257,-80.1581450317002,-82.3717624145502
1.00166666666667,-82.4383664028769,-80.1890658961078,-82.4607697875986,-82.4776333962345,-80.148058905641,-82.3651737664512
1.002,-82.4317168285276,-80.1789610220569,-82.4540985933512,-82.4708576771596,-80.137963925091,-82.3585750990454
1.00233333333333,-82.425057236499,-80.1688472762399,-82.4474171323156,-82.4640716643953,-80.1278600832296,-82.3519663885297
1.00266666666667,-82.4183876027291,-80.1587246519391,-82.4407253803424,-82.4572753341981,-80.1177473732304,-82.3453476110599
1.003,-82.4117079031153,-80.148593142431,-82.4340233132432,-82.450468662787,-80.1076257882615,-82.3387187427511
1.00333333333333,-82.4050181135138,-80.1384527409859,-82.4273109067903,-82.4436516263435,-80.0974953214849,-82.3320797596779
1.00366666666667,-82.3983182097404,-80.1283034408683,-82.4205881367164,-82.4368242010117,-80.0873559660569,-82.3254306378739
1.004,-82.3916081675702,-80.1181452353364,-82.4138549787156,-82.4299863628986,-80.0772077151281,-82.3187713533325
1.00433333333333,-82.3848879627376,-80.1079781176426,-82.4071114084424,-82.4231380880737,-80.0670505618431,-82.3121018820064
1.00466666666667,-82.3781575709366,-80.0978020810331,-82.4003574015124,-82.4162793525695,-80.0568844993405,-82.3054221998078
1.005,-82.3714169678207,-80.0876171187478,-82.3935929335023,-82.4094101323811,-80.0467095207531,-82.2987322826085
1.00533333333333,-82.3646661290029,-80.0774232240205,-82.3868179799499,-82.4025304034669,-80.0365256192077,-82.29203210624
1.00566666666667,-82.3579050300559,-80.0672203900789,-82.3800325163541,-82.395640141748,-80.0263327878249,-82.2853216464934
1.006,-82.351133646512,-80.0570086101443,-82.3732365181749,-82.3887393231088,-80.0161310197195,-82.2786008791195
1.00633333333333,-82.3443519538635,-80.0467878774317,-82.3664299608339,-82.3818279233969,-80.0059203080003,-82.2718697798292
1.00666666666667,-82.3375599275623,-80.03655818515,-82.3596128197137,-82.3749059184229,-79.9957006457696,-82.2651283242928
1.007,-82.3307575430201,-80.0263195265015,-82.3527850701588,-82.3679732839609,-79.9854720261239,-82.258376488141
1.00733333333333,-82.323944775609,-80.0160718946824,-82.3459466874749,-82.3610299957483,-79.9752344421535,-82.2516142469641
1.00766666666667,-82.3171216006606,-80.0058152828822,-82.3390976469293,-82.3540760294862,-79.9649878869423,-82.2448415763127
1.008,-82.3102879934669,-79.995549684284,-82.3322379237511,-82.3471113608387,-79.9547323535681,-82.2380584516973
1.00833333333333,-82.30344392928,-79.9852750920646,-82.325367493131,-82.3401359654341,-79.9444678351025,-82.2312648485887
1.00866666666667,-82.2965893833121,-79.9749914993942,-82.3184863302217,-82.3331498188641,-79.9341943246107,-82.224460742418
1.009,-82.2897243307358,-79.9646988994363,-82.3115944101376,-82.3261528966841,-79.9239118151514,-82.2176461085765
1.00933333333333,-82.282848746684,-79.9543972853481,-82.3046917079554,-82.3191451744137,-79.9136202997774,-82.2108209224159
1.00966666666667,-82.2759626062502,-79.9440866502799,-82.2977781987134,-82.312126627536,-79.9033197715346,-82.2039851592482
1.01,-82.269065884488,-79.9337669873755,-82.2908538574125,-82.3050972314984,-79.8930102234627,-82.1971387943461
1.01033333333333,-82.2621585564121,-79.923438289772,-82.2839186590155,-82.2980569617123,-79.8826916485949,-82.1902818029429
1.01066666666667,-82.2552405969974,-79.9131005505998,-82.2769725784478,-82.2910057935535,-79.8723640399579,-82.1834141602323
1.011,-82.2483119811797,-79.9027537629824,-82.2700155905968,-82.2839437023616,-79.8620273905718,-82.1765358413689
1.01133333333333,-82.2413726838556,-79.8923979200367,-82.2630476703128,-82.276870663441,-79.8516816934502,-82.169646821468
1.01166666666667,-82.2344226798828,-79.8820330148727,-82.2560687924084,-82.2697866520604,-79.8413269416001,-82.1627470756058
1.012,-82.2274619440794,-79.8716590405935,-82.2490789316588,-82.2626916434529,-79.8309631280218,-82.1558365788194
1.01233333333333,-82.220490451225,-79.8612759902953,-82.2420780628023,-82.2555856128165,-79.8205902457089,-82.1489153061071
1.01266666666667,-82.2135081760602,-79.8508838570674,-82.2350661605397,-82.2484685353135,-79.8102082876484,-82.1419832324279
1.013,-82.2065150932867,-79.8404826339922,-82.2280431995348,-82.2413403860715,-79.7998172468205,-82.1350403327022
1.01333333333333,-82.1995111775675,-79.830072314145,-82.2210091544144,-82.2342011401825,-79.7894171161985,-82.1280865818118
1.01366666666667,-82.1924964035271,-79.8196528905941,-82.2139639997685,-82.2270507727038,-79.779007888749,-82.1211219545994
1.014,-82.1854707457512,-79.8092243564006,-82.20690771015,-82.2198892586578,-79.7685895574318,-82.1141464258693
1.01433333333333,-82.1784341787872,-79.7987867046187,-82.1998402600757,-82.2127165730317,-79.7581621151998,-82.1071599703874
1.01466666666667,-82.1713866771441,-79.7883399282954,-82.1927616240251,-82.2055326907785,-79.7477255549987,-82.1001625628811
1.015,-82.1643282152924,-79.7778840204703,-82.1856717764417,-82.198337586816,-79.7372798697676,-82.0931541780392
1.01533333333333,-82.1572587676647,-79.7674189741762,-82.1785706917321,-82.1911312360279,-79.7268250524385,-82.0861347905125
1.01566666666667,-82.1501783086553,-79.7569447824382,-82.1714583442671,-82.1839136132633,-79.7163610959363,-82.0791043749135
1.016,-82.1430868126203,-79.7464614382743,-82.1643347083808,-82.176684693337,-79.7058879931788,-82.0720629058166
1.01633333333333,-82.1359842538783,-79.7359689346953,-82.1571997583716,-82.1694444510293,-79.6954057370769,-82.0650103577582
1.01666666666667,-82.1288706067095,-79.7254672647043,-82.1500534685016,-82.1621928610867,-79.6849143205341,-82.0579467052367
1.017,-82.1217458453567,-79.7149564212975,-82.142895812997,-82.1549298982215,-79.6744137364468,-82.0508719227128
1.01733333333333,-82.1146099440249,-79.7044363974631,-82.1357267660481,-82.1476555371121,-79.6639039777044,-82.0437859846092
1.01766666666667,-82.1074628768816,-79.6939071861822,-82.1285463018099,-82.140369752403,-79.6533850371888,-82.0366888653111
1.018,-82.1003046180568,-79.6833687804282,-82.1213543944014,-82.1330725187051,-79.6428569077747,-82.0295805391662
1.01833333333333,-82.093135141643,-79.6728211731671,-82.1141510179061,-82.1257638105954,-79.6323195823295,-82.0224609804845
1.01866666666667,-82.0859544216955,-79.6622643573571,-82.1069361463724,-82.1184436026177,-79.6217730537131,-82.0153301635388
1.019,-82.0787624322326,-79.651698325949,-82.0997097538131,-82.1111118692823,-79.6112173147783,-82.0081880625644
1.01933333333333,-82.0715591472351,-79.6411230718857,-82.092471814206,-82.103768585066,-79.6006523583701,-82.0010346517598
1.01966666666667,-82.0643445406473,-79.6305385881027,-82.0852223014938,-82.0964137244127,-79.5900781773264,-81.9938699052859
1.02,-82.0571185863761,-79.6199448675274,-82.0779611895842,-82.089047261733,-79.5794947644771,-81.9866937972669
1.02033333333333,-82.0498812582921,-79.6093419030796,-82.0706884523502,-82.0816691714046,-79.5689021126452,-81.97950630179
1.02066666666667,-82.0426325302288,-79.5987296876714,-82.0634040636298,-82.0742794277724,-79.5583002146456,-81.9723073929055
1.021,-82.0353723759835,-79.5881082142068,-82.0561079972266,-82.0668780051484,-79.5476890632857,-81.9650970446274
1.02133333333333,-82.0281007693168,-79.5774774755821,-82.0488002269097,-82.0594648778122,-79.5370686513653,-81.9578752309325
1.02166666666667,-82.0208176839531,-79.5668374646855,-82.0414807264138,-82.0520400200107,-79.5264389716765,-81.9506419257614
1.022,-82.0135230935803,-79.5561881743974,-82.0341494694391,-82.0446034059584,-79.5158000170037,-81.9433971030185
1.02233333333333,-82.0062169718504,-79.54552959759,-82.0268064296521,-82.0371550098376,-79.5051517801233,-81.9361407365716
1.02266666666667,-81.9988992923793,-79.5348617271275,-82.019451580685,-82.0296948057985,-79.4944942538042,-81.9288728002523
1.023,-81.991570028747,-79.5241845558662,-82.0120848961359,-82.022222767959,-79.4838274308072,-81.9215932678564
1.02333333333333,-81.9842291544975,-79.5134980766539,-82.0047063495696,-82.0147388704053,-79.4731513038853,-81.9143021131433
1.02366666666667,-81.9768766431394,-79.5028022823307,-81.9973159145169,-82.0072430871919,-79.4624658657837,-81.906999309837
1.024,-81.9695124681455,-79.492097165728,-81.9899135644751,-81.9997353923412,-79.4517711092392,-81.8996848316255
1.02433333333333,-81.9621366029533,-79.4813827196692,-81.9824992729082,-81.9922157598444,-79.4410670269812,-81.8923586521611
1.02466666666667,-81.9547490209649,-79.4706589369694,-81.9750730132468,-81.9846841636612,-79.4303536117305,-81.8850207450606
1.025,-81.947349695547,-79.4599258104355,-81.9676347588884,-81.97714057772,-79.4196308562001,-81.8776710839056
1.02533333333333,-81.9399386000314,-79.4491833328656,-81.9601844831976,-81.9695849759178,-79.4088987530949,-81.870309642242
1.02566666666667,-81.9325157077149,-79.4384314970498,-81.9527221595056,-81.9620173321209,-79.3981572951113,-81.8629363935808
1.026,-81.9250809918592,-79.4276702957697,-81.9452477611115,-81.9544376201643,-79.387406474938,-81.855551311398
1.02633333333333,-81.9176344256915,-79.4168997217982,-81.9377612612814,-81.9468458138526,-79.3766462852549,-81.8481543691343
1.02666666666667,-81.9101759824044,-79.4061197678997,-81.9302626332488,-81.9392418869594,-79.3658767187342,-81.8407455401957
1.027,-81.9027056351558,-79.3953304268303,-81.9227518502151,-81.931625813228,-79.3550977680391,-81.8333247979537
1.02733333333333,-81.8952233570693,-79.3845316913371,-81.9152288853494,-81.923997566371,-79.3443094258251,-81.8258921157449
1.02766666666667,-81.8877291212343,-79.3737235541588,-81.9076937117884,-81.9163571200711,-79.3335116847387,-81.8184474668716
1.028,-81.880222900706,-79.3629060080253,-81.9001463026371,-81.9087044479805,-79.3227045374183,-81.8109908246016
1.02833333333333,-81.8727046685056,-79.3520790456579,-81.8925866309688,-81.9010395237217,-79.3118879764938,-81.8035221621687
1.02866666666667,-81.8651743976206,-79.3412426597688,-81.8850146698247,-81.8933623208873,-79.3010619945864,-81.7960414527722
1.029,-81.8576320610046,-79.3303968430616,-81.8774303922149,-81.8856728130398,-79.2902265843088,-81.7885486695779
1.02933333333333,-81.8500776315776,-79.3195415882311,-81.8698337711178,-81.8779709737127,-79.279381738265,-81.7810437857172
1.02966666666667,-81.8425110822262,-79.3086768879631,-81.8622247794805,-81.8702567764094,-79.2685274490506,-81.7735267742884
1.03,-81.8349323858037,-79.2978027349344,-81.8546033902192,-81.8625301946046,-79.2576637092521,-81.7659976083556
1.03033333333333,-81.82734151513,-79.2869191218128,-81.846969576219,-81.8547912017435,-79.2467905114477,-81.7584562609498
1.03066666666667,-81.8197384429921,-79.2760260412571,-81.839323310334,-81.8470397712423,-79.2359078482065,-81.7509027050685
1.031,-81.8121231421441,-79.2651234859172,-81.8316645653879,-81.8392758764883,-79.2250157120887,-81.7433369136761
1.03133333333333,-81.8044955853073,-79.2542114484335,-81.8239933141738,-81.83149949084,-79.214114095646,-81.7357588597038
1.03166666666667,-81.7968557451702,-79.2432899214376,-81.8163095294542,-81.8237105876277,-79.2032029914209,-81.7281685160499
1.032,-81.7892035943889,-79.2323588975516,-81.8086131839615,-81.8159091401527,-79.192282391947,-81.7205658555799
1.03233333333333,-81.7815391055871,-79.2214183693885,-81.8009042503981,-81.8080951216883,-79.181352289749,-81.7129508511267
1.03266666666667,-81.7738622513564,-79.2104683295522,-81.7931827014363,-81.8002685054797,-79.1704126773423,-81.7053234754907
1.033,-81.7661730042561,-79.1995087706368,-81.7854485097186,-81.7924292647438,-79.1594635472336,-81.6976837014396
1.03333333333333,-81.7584713368137,-79.1885396852274,-81.777701647858,-81.78457737267,-79.1485048919201,-81.6900315017092
1.03366666666667,-81.750757221525,-79.1775610658994,-81.7699420884378,-81.7767128024197,-79.1375367038901,-81.682366849003
1.034,-81.7430306308538,-79.1665729052191,-81.7621698040123,-81.7688355271269,-79.1265589756226,-81.6746897159925
1.03433333333333,-81.7352915372329,-79.1555751957429,-81.7543847671064,-81.7609455198983,-79.1155716995872,-81.6670000753175
1.03466666666667,-81.7275399130632,-79.1445679300178,-81.746586950216,-81.753042753813,-79.1045748682445,-81.6592978995861
1.035,-81.7197757307149,-79.1335511005813,-81.7387763258083,-81.7451272019234,-79.0935684740454,-81.6515831613748
1.03533333333333,-81.7119989625269,-79.1225246999611,-81.7309528663215,-81.7371988372547,-79.0825525094317,-81.6438558332285
1.03566666666667,-81.7042095808073,-79.1114887206753,-81.7231165441655,-81.7292576328055,-79.0715269668356,-81.6361158876614
1.036,-81.6964075578333,-79.1004431552321,-81.7152673317219,-81.7213035615476,-79.0604918386799,-81.6283632971559
1.03633333333333,-81.6885928658516,-79.0893879961303,-81.707405201344,-81.7133365964264,-79.0494471173779,-81.6205980341641
1.03666666666667,-81.6807654770787,-79.0783232358583,-81.699530125357,-81.7053567103612,-79.0383927953332,-81.6128200711069
1.037,-81.6729253637004,-79.0672488668952,-81.6916420760582,-81.6973638762449,-79.02732886494,-81.6050293803746
