"Freq [GHz]","dB(S(1,2)) []","dB(S(1,3)) []","dB(S(1,4)) []","dB(S(2,3)) []","dB(S(2,4)) []","dB(S(3,4)) []"
1,-82.3618348456422,-80.0930911780648,-82.3426521421379,-82.30229023832,-80.1068586757131,-82.377637469523
1.00033333333333,-82.3550952274537,-80.0824411701955,-82.3358660681383,-82.2957073139429,-80.0962421837644,-82.3709294628225
1.00066666666667,-82.3483454986909,-80.0717841139344,-82.3290698364366,-82.2891145139578,-80.0856186141777,-82.3642113383682
1.001,-82.3415856370224,-80.0611200020703,-82.3222634246113,-82.2825118156582,-80.0749879596343,-82.357483073594
1.00133333333333,-82.3348156200838,-80.0504488273835,-82.315446810209,-82.2758991963007,-80.0643502128081,-82.3507446458996
1.00166666666667,-82.3280354254778,-80.0397705826464,-82.3086199707441,-82.2692766331058,-80.0537053663648,-82.3439960326516
1.002,-82.3212450307747,-80.0290852606232,-82.301782883699,-82.2626441032576,-80.0430534129628,-82.3372372111832
1.00233333333333,-82.3144444135123,-80.0183928540697,-82.2949355265242,-82.256001583904,-80.0323943452522,-82.3304681587941
1.00266666666667,-82.3076335511957,-80.0076933557337,-82.2880778766383,-82.2493490521566,-80.0217281558756,-82.3236888527507
1.003,-82.3008124212976,-79.9969867583542,-82.2812099114282,-82.2426864850907,-80.0110548374677,-82.3168992702863
1.00333333333333,-82.2939810012585,-79.9862730546626,-82.274331608249,-82.2360138597458,-80.0003743826552,-82.310099388601
1.00366666666667,-82.2871392684865,-79.9755522373814,-82.2674429444242,-82.2293311531253,-79.989686784057,-82.3032891848621
1.004,-82.2802872003576,-79.9648242992251,-82.2605438972458,-82.2226383421964,-79.978992034284,-82.2964686362034
1.00433333333333,-82.2734247742155,-79.9540892328997,-82.2536344439745,-82.2159354038907,-79.9682901259392,-82.2896377197264
1.00466666666667,-82.2665519673721,-79.9433470311028,-82.2467145618392,-82.2092223151038,-79.9575810516176,-82.2827964124993
1.005,-82.2596687571071,-79.9325976865236,-82.2397842280379,-82.2024990526955,-79.9468648039063,-82.2759446915578
1.00533333333333,-82.2527751206684,-79.9218411918428,-82.2328434197372,-82.19576559349,-79.9361413753843,-82.269082533905
1.00566666666667,-82.2458710352722,-79.9110775397326,-82.2258921140727,-82.1890219142759,-79.9254107586224,-82.2622099165112
1.006,-82.2389564781028,-79.900306722857,-82.2189302881487,-82.1822679918061,-79.9146729461837,-82.2553268163144
1.00633333333333,-82.232031426313,-79.8895287338711,-82.2119579190389,-82.1755038027981,-79.9039279306228,-82.24843321022
1.00666666666667,-82.2250958570238,-79.8787435654216,-82.2049749837859,-82.1687293239338,-79.8931757044866,-82.2415290751012
1.007,-82.2181497473249,-79.8679512101468,-82.1979814594015,-82.1619445318601,-79.8824162603134,-82.234614387799
1.00733333333333,-82.2111930742747,-79.8571516606761,-82.190977322867,-82.1551494031883,-79.8716495906337,-82.227689125122
1.00766666666667,-82.2042258148999,-79.8463449096305,-82.1839625511328,-82.1483439144945,-79.8608756879696,-82.2207532638469
1.008,-82.1972479461964,-79.8355309496224,-82.176937121119,-82.1415280423199,-79.8500945448351,-82.2138067807184
1.00833333333333,-82.1902594451286,-79.8247097732552,-82.1699010097152,-82.1347017631705,-79.839306153736,-82.2068496524492
1.00866666666667,-82.1832602886301,-79.8138813731241,-82.1628541937807,-82.1278650535172,-79.8285105071696,-82.1998818557203
1.009,-82.1762504536033,-79.8030457418151,-82.1557966501445,-82.1210178897962,-79.8177075976251,-82.1929033671809
1.00933333333333,-82.1692299169199,-79.7922028719059,-82.1487283556056,-82.1141602484087,-79.8068974175835,-82.1859141634485
1.00966666666667,-82.1621986554207,-79.781352755965,-82.1416492869327,-82.1072921057212,-79.7960799595171,-82.1789142211092
1.01,-82.1551566459158,-79.7704953865525,-82.1345594208648,-82.1004134380656,-79.7852552158901,-82.1719035167175
1.01033333333333,-82.1481038651846,-79.7596307562194,-82.1274587341106,-82.0935242217392,-79.7744231791584,-82.1648820267967
1.01066666666667,-82.1410402899762,-79.7487588575079,-82.1203472033497,-82.0866244330047,-79.7635838417691,-82.1578497278385
1.011,-82.133965897009,-79.7378796829515,-82.1132248052314,-82.0797140480903,-79.7527371961612,-82.1508065963038
1.01133333333333,-82.1268806629713,-79.7269932250747,-82.1060915163758,-82.0727930431901,-79.7418832347652,-82.1437526086223
1.01166666666667,-82.119784564521,-79.7160994763931,-82.0989473133733,-82.0658613944637,-79.7310219500029,-82.1366877411924
1.012,-82.1126775782859,-79.7051984294131,-82.0917921727851,-82.0589190780366,-79.7201533342877,-82.1296119703822
1.01233333333333,-82.1055596808635,-79.6942900766326,-82.084626071143,-82.0519660700003,-79.7092773800246,-82.1225252725284
1.01266666666667,-82.0984308488219,-79.6833744105401,-82.0774489849498,-82.0450023464122,-79.6983940796099,-82.1154276239374
1.013,-82.0912910586987,-79.6724514236153,-82.0702608906789,-82.0380278832957,-79.6875034254311,-82.1083190008849
1.01333333333333,-82.0841402870022,-79.6615211083288,-82.0630617647751,-82.0310426566405,-79.6766054098675,-82.1011993796161
1.01366666666667,-82.0769785102107,-79.650583457142,-82.055851583654,-82.0240466424026,-79.6657000252895,-82.0940687363457
1.014,-82.0698057047732,-79.6396384625074,-82.0486303237028,-82.0170398165041,-79.6547872640587,-82.0869270472583
1.01433333333333,-82.0626218471091,-79.6286861168682,-82.0413979612796,-82.0100221548337,-79.6438671185283,-82.079774288508
1.01466666666667,-82.0554269136085,-79.6177264126585,-82.0341544727145,-82.0029936332467,-79.6329395810426,-82.0726104362193
