"Freq [GHz]","dB(S(1,2)) []","dB(S(1,3)) []","dB(S(1,4)) []","dB(S(2,3)) []","dB(S(2,4)) []","dB(S(3,4)) []"
1,-82.1326547484552,-79.4742151204845,-82.109368010416,-82.1260717102535,-79.5054699690724,-82.0904381756759
1.00033333333333,-82.1252512022304,-79.4639008513447,-82.1022478672321,-82.118800575489,-79.4951607882423,-82.0828855579067
1.00066666666667,-82.1178359955105,-79.4535775335544,-82.0951157470878,-82.1115173675839,-79.4848426743653,-82.0753210815786
1.001,-82.110409104981,-79.4432451617306,-82.0879716260642,-82.1042220633604,-79.4745156219573,-82.0677447237412
1.00133333333333,-82.1029705073068,-79.4329037304839,-82.0808154802202,-82.0969146396219,-79.4641796255281,-82.0601564614269
1.00166666666667,-82.0955201791315,-79.4225532344178,-82.0736472855924,-82.0895950731534,-79.4538346795804,-82.05255627165
1.002,-82.0880580970785,-79.4121936681294,-82.0664670181952,-82.0822633407213,-79.4434807786107,-82.0449441314081
1.00233333333333,-82.0805842377505,-79.4018250262086,-82.0592746540211,-82.074919419074,-79.4331179171087,-82.0373200176812
1.00266666666667,-82.0730985777297,-79.3914473032389,-82.052070169041,-82.0675632849414,-79.4227460895573,-82.0296839074324
1.003,-82.0656010935783,-79.3810604937965,-82.044853539204,-82.0601949150359,-79.4123652904329,-82.0220357776077
1.00333333333333,-82.0580917618383,-79.370664592451,-82.0376247404377,-82.0528142860518,-79.401975514205,-82.0143756051367
1.00366666666667,-82.0505705590317,-79.3602595937648,-82.0303837486484,-82.0454213746658,-79.3915767553363,-82.006703366932
1.004,-82.0430374616608,-79.3498454922936,-82.0231305397213,-82.0380161575371,-79.3811690082829,-81.99901903989
1.00433333333333,-82.0354924462082,-79.3394222825858,-82.0158650895203,-82.0305986113075,-79.3707522674936,-81.9913226008907
1.00466666666667,-82.027935489137,-79.3289899591827,-82.0085873738887,-82.0231687126018,-79.3603265274108,-81.9836140267977
1.005,-82.0203665668908,-79.3185485166189,-82.0012973686489,-82.0157264380275,-79.3498917824696,-81.9758932944589
1.00533333333333,-82.0127856558942,-79.3080979494214,-81.9939950496028,-82.0082717641754,-79.3394480270982,-81.9681603807063
1.00566666666667,-82.0051927325524,-79.2976382521102,-81.9866803925318,-82.0008046676193,-79.328995255718,-81.9604152623558
1.006,-81.997587773252,-79.2871694191982,-81.9793533731971,-81.9933251249169,-79.318533462743,-81.9526579162082
1.00633333333333,-81.9899707543606,-79.2766914451908,-81.9720139673397,-81.9858331126088,-79.3080626425805,-81.9448883190486
