"Freq [GHz]","dB(S(1,2)) []","dB(S(1,3)) []","dB(S(1,4)) []","dB(S(2,3)) []","dB(S(2,4)) []","dB(S(3,4)) []"
1,-82.0746444063215,-79.3708322386862,-82.0839933915418,-82.0667714855721,-79.3732245522187,-82.1101490305577
1.00033333333333,-82.0671297133283,-79.3606694405397,-82.076631680348,-82.0595026927944,-79.3629925279743,-82.1027313131652
1.00066666666667,-82.0596028846232,-79.3504973101008,-82.0692579704118,-82.0522220451378,-79.3527512969198,-82.0953014050033
1.001,-82.0520638981793,-79.3403158433434,-82.0618722391183,-82.0449295198058,-79.3425008549873,-82.0878592836794
1.00133333333333,-82.0445127319567,-79.3301250362341,-82.0544744638361,-82.0376250939831,-79.3322411981017,-82.0804049267868
1.00166666666667,-82.0369493639028,-79.3199248847324,-82.0470646219177,-82.0303087448355,-79.3219723221798,-82.072938311904
1.002,-82.0293737719523,-79.3097153847902,-82.0396426906994,-82.0229804495108,-79.3116942231312,-82.0654594165956
1.00233333333333,-82.0217859340271,-79.2994965323521,-82.0322086475019,-82.015640185138,-79.3014068968574,-82.0579682184122
1.00266666666667,-82.0141858280373,-79.2892683233553,-82.0247624696298,-82.0082879288283,-79.2911103392525,-82.0504646948903
1.003,-82.0065734318803,-79.2790307537295,-82.0173041343724,-82.0009236576748,-79.2808045462026,-82.0429488235529
1.00333333333333,-81.9989487234418,-79.2687838193967,-82.0098336190033,-81.9935473487526,-79.2704895135862,-82.0354205819093
1.00366666666667,-81.9913116805954,-79.2585275162715,-82.0023509007809,-81.9861589791191,-79.2601652372737,-82.0278799474555
1.004,-81.983662281203,-79.248261840261,-81.9948559569485,-81.9787585258142,-79.2498317131277,-82.020326897674
1.00433333333333,-81.976000503115,-79.2379867872643,-81.9873487647344,-81.9713459658603,-79.2394889370028,-82.0127614100345
1.00466666666667,-81.9683263241703,-79.2277023531732,-81.9798293013519,-81.9639212762624,-79.2291369047459,-82.0051834619936
1.005,-81.9606397221966,-79.2174085338715,-81.9722975439998,-81.9564844340085,-79.2187756121954,-81.9975930309951
1.00533333333333,-81.9529406750103,-79.2071053252353,-81.9647534698623,-81.9490354160695,-79.208405055182,-81.9899900944703
1.00566666666667,-81.9452291604171,-79.1967927231329,-81.957197056109,-81.9415741993995,-79.1980252295282,-81.982374629838
1.006,-81.9375051562116,-79.1864707234248,-81.9496282798957,-81.9341007609359,-79.1876361310482,-81.9747466145046
1.00633333333333,-81.9297686401781,-79.1761393219633,-81.9420471183638,-81.9266150775995,-79.1772377555482,-81.9671060258644
1.00666666666667,-81.9220195900901,-79.1657985145932,-81.9344535486409,-81.9191171262948,-79.1668300988262,-81.9594528412998
