"Freq [GHz]","dB(S(1,2)) []","dB(S(1,3)) []","dB(S(1,4)) []","dB(S(2,3)) []","dB(S(2,4)) []","dB(S(3,4)) []"
1,-82.1514032565854,-79.5720061025872,-82.1272843668673,-82.1504836058706,-79.5884960830682,-82.0808491458757
1.00033333333333,-82.1439061040026,-79.5613148466614,-82.1197550797754,-82.1431450576422,-79.5777528074079,-82.0735528813462
1.00066666666667,-82.136397842366,-79.5506167721836,-82.1122147827052,-82.1357954510421,-79.5670028217258,-82.0662457978628
1.001,-82.1288784513714,-79.5399118726071,-82.104663455457,-82.1284347653229,-79.5562461194431,-82.0589278746827
1.00133333333333,-82.1213479107022,-79.5292001413775,-82.0971010778188,-82.1210629797221,-79.5454826939735,-82.0515990910464
1.00166666666667,-82.1138062000296,-79.5184815719336,-82.0895276295668,-82.113680073463,-79.534712538723,-82.0442594261779
1.002,-82.1062532990127,-79.5077561577069,-82.0819430904648,-82.1062860257542,-79.5239356470899,-82.0369088592843
1.00233333333333,-82.0986891872987,-79.4970238921214,-82.0743474402652,-82.09888081579,-79.5131520124651,-82.0295473695565
1.00266666666667,-82.0911138445225,-79.486284768594,-82.0667406587084,-82.0914644227505,-79.5023616282315,-82.0221749361692
1.003,-82.0835272503077,-79.4755387805344,-82.0591227255232,-82.0840368258016,-79.4915644877646,-82.0147915382805
1.00333333333333,-82.075929384266,-79.4647859213448,-82.0514936204271,-82.0765980040953,-79.480760584432,-82.0073971550328
1.00366666666667,-82.0683202259977,-79.45402618442,-82.0438533231261,-82.0691479367699,-79.4699499115937,-81.9999917655524
1.004,-82.0606997550917,-79.4432595631478,-82.0362018133152,-82.0616866029498,-79.4591324626019,-81.9925753489498
1.00433333333333,-82.0530679511257,-79.4324860509081,-82.028539070678,-82.0542139817459,-79.4483082308009,-81.9851478843198
1.00466666666667,-82.0454247936663,-79.4217056410739,-82.0208650748874,-82.0467300522555,-79.4374772095273,-81.9777093507415
1.005,-82.0377702622689,-79.4109183270103,-82.0131798056053,-82.0392347935629,-79.42663939211,-81.9702597272787
1.00533333333333,-82.0301043364783,-79.4001241020753,-82.005483242483,-82.031728184739,-79.4157947718698,-81.9627989929799
1.00566666666667,-82.0224269958286,-79.3893229596191,-81.9977753651612,-82.0242102048417,-79.4049433421197,-81.9553271268782
1.006,-82.0147382198431,-79.3785148929848,-81.9900561532702,-82.016680832916,-79.394085096165,-81.9478441079917
1.00633333333333,-82.0070379880348,-79.3676998955075,-81.9823255864299,-82.0091400479941,-79.3832200273028,-81.9403499153236
1.00666666666667,-81.9993262799063,-79.3568779605151,-81.9745836442502,-82.0015878290955,-79.3723481288225,-81.9328445278621
1.007,-81.99160307495,-79.3460490813278,-81.9668303063306,-81.9940241552273,-79.3614693940054,-81.925327924581
1.00733333333333,-81.9838683526484,-79.3352132512582,-81.959065552261,-81.9864490053842,-79.3505838161249,-81.9178000844393
1.00766666666667,-81.9761220924739,-79.3243704636112,-81.9512893616215,-81.9788623585487,-79.3396913884462,-81.9102609863815
1.008,-81.9683642738892,-79.3135207116843,-81.9435017139825,-81.971264193691,-79.3287921042268,-81.9027106093379
1.00833333333333,-81.9605948763473,-79.3026639887671,-81.9357025889047,-81.9636544897695,-79.3178859567158,-81.8951489322246
1.00866666666667,-81.9528138792917,-79.2918002881415,-81.9278919659396,-81.9560332257308,-79.3069729391545,-81.8875759339437
1.009,-81.9450212621566,-79.2809296030819,-81.9200698246296,-81.9484003805097,-79.2960530447759,-81.8799915933833
1.00933333333333,-81.9372170043668,-79.2700519268547,-81.9122361445076,-81.9407559330296,-79.2851262668051,-81.8723958894175
1.00966666666667,-81.9294010853382,-79.2591672527187,-81.9043909050979,-81.9330998622024,-79.2741925984587,-81.8647888009072
1.01,-81.9215734844775,-79.2482755739248,-81.8965340859158,-81.9254321469287,-79.2632520329455,-81.8571703066994
1.01033333333333,-81.9137341811828,-79.2373768837163,-81.8886656664677,-81.917752766098,-79.2523045634659,-81.8495403856278
1.01066666666667,-81.9058831548433,-79.2264711753283,-81.8807856262519,-81.9100616985889,-79.2413501832121,-81.8418990165129
1.011,-81.8980203848399,-79.2155584419884,-81.8728939447578,-81.902358923269,-79.2303888853681,-81.8342461781619
1.01133333333333,-81.8901458505449,-79.2046386769161,-81.8649906014667,-81.8946444189953,-79.2194206631097,-81.8265818493694
1.01166666666667,-81.8822595313222,-79.1937118733232,-81.8570755758519,-81.8869181646143,-79.2084455096042,-81.8189060089166
