"Freq [GHz]","dB(S(1,2)) []","dB(S(1,3)) []","dB(S(1,4)) []","dB(S(2,3)) []","dB(S(2,4)) []","dB(S(3,4)) []"
1,-82.1332872512574,-79.6331781464094,-82.0549709894815,-82.0509045511111,-79.5891336015374,-82.1210889898377
1.00033333333333,-82.1258855720416,-79.6223915156064,-82.047583259085,-82.0435336973707,-79.5783043850313,-82.1137425473369
1.00066666666667,-82.1184728891921,-79.6115980209166,-82.0401844514714,-82.0361518434961,-79.5674682809772,-82.1063851079907
1.001,-82.1110491803552,-79.6007976554306,-82.0327745445301,-82.0287589676718,-79.5566252824441,-82.099016649608
1.00133333333333,-82.1036144231587,-79.5899904122312,-82.0253535161328,-82.0213550480645,-79.5457753824928,-82.0916371499791
1.00166666666667,-82.096168595212,-79.5791762843933,-82.017921344134,-82.0139400628229,-79.5349185741759,-82.0842465868764
1.002,-82.0887116741063,-79.5683552649839,-82.010478006371,-82.006513990078,-79.5240548505372,-82.076844938054
1.00233333333333,-82.0812436374146,-79.5575273470619,-82.0030234806641,-81.9990768079431,-79.5131842046125,-82.0694321812486
1.00266666666667,-82.0737644626922,-79.5466925236784,-81.9955577448166,-81.9916284945142,-79.5023066294288,-82.0620082941786
1.003,-82.0662741274763,-79.5358507878766,-81.9880807766148,-81.9841690278697,-79.4914221180047,-82.054573254545
1.00333333333333,-82.0587726092867,-79.5250021326913,-81.9805925538287,-81.976698386071,-79.4805306633505,-82.0471270400314
1.00366666666667,-82.0512598856254,-79.5141465511498,-81.9730930542114,-81.9692165471621,-79.4696322584677,-82.039669628304
1.004,-82.0437359339773,-79.503284036271,-81.9655822554999,-81.9617234891704,-79.4587268963495,-82.0322009970117
1.00433333333333,-82.0362007318098,-79.4924145810658,-81.9580601354148,-81.9542191901061,-79.4478145699804,-82.0247211237864
1.00466666666667,-82.0286542565732,-79.481538178537,-81.9505266716605,-81.9467036279629,-79.4368952723363,-82.017229986243
1.005,-82.0210964857009,-79.4706548216793,-81.9429818419256,-81.9391767807179,-79.4259689963846,-82.0097275619796
1.00533333333333,-82.0135273966093,-79.4597645034793,-81.9354256238827,-81.9316386263316,-79.4150357350838,-82.0022138285778
1.00566666666667,-82.0059469666985,-79.4488672169153,-81.9278579951888,-81.9240891427484,-79.404095481384,-81.9946887636024
1.006,-81.9983551733515,-79.4379629549575,-81.9202789334852,-81.9165283078963,-79.3931482282266,-81.9871523446021
1.00633333333333,-81.9907519939352,-79.4270517105679,-81.912688416398,-81.9089560996873,-79.382193968544,-81.9796045491092
1.00666666666667,-81.9831374058002,-79.4161334767002,-81.9050864215378,-81.9013724960176,-79.3712326952603,-81.9720453546397
1.007,-81.9755113862809,-79.4052082462999,-81.8974729265001,-81.8937774747675,-79.3602644012905,-81.9644747386942
1.00733333333333,-81.9678739126958,-79.3942760123041,-81.8898479088656,-81.8861710138017,-79.3492890795409,-81.9568926787569
1.00766666666667,-81.9602249623476,-79.3833367676418,-81.8822113461998,-81.8785530909693,-79.3383067229091,-81.9492991522967
1.008,-81.9525645125231,-79.3723905052334,-81.8745632160539,-81.8709236841043,-79.3273173242837,-81.9416941367667
1.00833333333333,-81.9448925404937,-79.3614372179912,-81.8669034959642,-81.863282771025,-79.3163208765446,-81.9340776096049
