"Freq [GHz]","dB(S(1,2)) []","dB(S(1,3)) []","dB(S(1,4)) []","dB(S(2,3)) []","dB(S(2,4)) []","dB(S(3,4)) []"
1,-82.2688651709845,-79.8737655753099,-82.2974002732796,-82.3087176090958,-79.85409087452,-82.3378040587965
1.00033333333333,-82.2618672762744,-79.863758068824,-82.2904541070579,-82.3018991681352,-79.8440854964479,-82.3308325726966
1.00066666666667,-82.2548585414341,-79.8537412479578,-82.2834966026635,-82.2950695954964,-79.8340707653307,-82.3238501004567
1.001,-82.2478389434974,-79.8437151076144,-82.2765277371509,-82.288228868058,-79.8240466760857,-82.316856618746
1.00133333333333,-82.2408084594696,-79.8336796426916,-82.2695474875482,-82.2813769626692,-79.8140132236244,-82.3098521042042
1.00166666666667,-82.2337670663271,-79.8236348480811,-82.2625558308573,-82.27451385615,-79.8039704028523,-82.3028365334417
1.002,-82.226714741018,-79.813580718669,-82.2555527440535,-82.267639525291,-79.7939182086693,-82.2958098830397
1.00233333333333,-82.2196514604619,-79.8035172493353,-82.2485382040863,-82.2607539468542,-79.7838566359693,-82.2887721295501
1.00266666666667,-82.21257720155,-79.7934444349544,-82.2415121878789,-82.2538570975721,-79.7737856796403,-82.281723249496
1.003,-82.2054919411453,-79.7833622703944,-82.2344746723286,-82.2469489541486,-79.7637053345644,-82.2746632193713
1.00333333333333,-82.1983956560827,-79.7732707505179,-82.2274256343069,-82.2400294932587,-79.7536155956176,-82.2675920156413
1.00366666666667,-82.1912883231689,-79.7631698701811,-82.2203650506596,-82.233098691549,-79.74351645767,-82.2605096147425
1.004,-82.1841699191829,-79.7530596242344,-82.2132928982069,-82.2261565256372,-79.7334079155856,-82.2534159930826
1.00433333333333,-82.1770404208757,-79.7429400075218,-82.2062091537436,-82.2192029721127,-79.7232899642223,-82.2463111270411
1.00466666666667,-82.1698998049706,-79.7328110148816,-82.199113794039,-82.2122380075366,-79.7131625984317,-82.2391949929689
1.005,-82.1627480481634,-79.7226726411456,-82.1920067958371,-82.2052616084417,-79.7030258130594,-82.2320675671886
1.00533333333333,-82.1555851271222,-79.7125248811396,-82.184888135857,-82.1982737513328,-79.6928796029448,-82.2249288259947
1.00566666666667,-82.1484110184877,-79.7023677296831,-82.1777577907926,-82.1912744126863,-79.6827239629209,-82.2177787456536
1.006,-82.1412256988735,-79.6922011815893,-82.1706157373131,-82.1842635689511,-79.6725588878144,-82.2106173024037
1.00633333333333,-82.1340291448657,-79.6820252316651,-82.1634619520626,-82.1772411965481,-79.6623843724458,-82.2034444724557
1.00666666666667,-82.1268213330236,-79.671839874711,-82.156296411661,-82.1702072718706,-79.6522004116291,-82.1962602319924
1.007,-82.1196022398793,-79.6616451055214,-82.1491190927032,-82.1631617712841,-79.642007000172,-82.1890645571691
1.00733333333333,-82.112371841938,-79.6514409188838,-82.14192997176,-82.1561046711269,-79.6318041328757,-82.1818574241134
1.00766666666667,-82.1051301156785,-79.6412273095795,-82.134729025378,-82.1490359477097,-79.6215918045347,-82.1746388089259
1.008,-82.0978770375524,-79.6310042723833,-82.1275162300792,-82.1419555773163,-79.6113700099373,-82.1674086876795
1.00833333333333,-82.0906125839852,-79.6207718020635,-82.1202915623621,-82.1348635362031,-79.601138743865,-82.1601670364202
1.00866666666667,-82.0833367313759,-79.6105298933816,-82.1130549987009,-82.1277598005995,-79.5908980010928,-82.152913831167
1.009,-82.0760494560969,-79.6002785410927,-82.1058065155463,-82.120644346708,-79.5806477763889,-82.1456490479118
1.00933333333333,-82.0687507344947,-79.590017739945,-82.0985460893251,-82.1135171507046,-79.570388064515,-82.1383726626198
1.00966666666667,-82.0614405428897,-79.5797474846803,-82.0912736964407,-82.1063781887382,-79.560118860226,-82.1310846512298
1.01,-82.0541188575762,-79.5694677700333,-82.0839893132732,-82.0992274369316,-79.5498401582698,-82.1237849896535
1.01033333333333,-82.0467856548227,-79.5591785907323,-82.0766929161793,-82.092064871381,-79.5395519533878,-82.1164736537767
1.01066666666667,-82.039440910872,-79.5488799414983,-82.0693844814926,-82.0848904681561,-79.5292542403144,-82.1091506194586
1.011,-82.0320846019413,-79.538571817046,-82.0620639855237,-82.0777042033008,-79.5189470137772,-82.1018158625323
1.01133333333333,-82.0247167042222,-79.5282542120827,-82.0547314045603,-82.0705060528328,-79.5086302684966,-82.0944693588049
1.01166666666667,-82.0173371938811,-79.5179271213091,-82.0473867148675,-82.0632959927438,-79.4983039991864,-82.0871110840577
1.012,-82.0099460470591,-79.5075905394187,-82.0400298926876,-82.0560739989997,-79.487968200553,-82.0797410140458
1.01233333333333,-82.002543239872,-79.4972444610979,-82.0326609142407,-82.0488400475409,-79.477622867296,-82.0723591244991
1.01266666666667,-81.9951287484107,-79.4868888810265,-82.0252797557242,-82.0415941142822,-79.4672679941079,-82.0649653911217
1.013,-81.9877025487415,-79.4765237938765,-82.0178863933138,-82.0343361751128,-79.4569035756739,-82.0575597895924
1.01333333333333,-81.9802646169054,-79.4661491943134,-82.0104808031625,-82.0270662058968,-79.4465296066721,-82.0501422955647
1.01366666666667,-81.9728149289193,-79.4557650769951,-82.0030629614021,-82.0197841824731,-79.4361460817733,-82.0427128846668
1.014,-81.9653534607752,-79.4453714365724,-81.995632844142,-82.0124900806554,-79.4257529956412,-82.0352715325023
1.01433333333333,-81.9578801884409,-79.4349682676888,-81.9881904274703,-82.0051838762329,-79.4153503429321,-82.0278182146495
1.01466666666667,-81.95039508786,-79.4245555649806,-81.9807356874536,-81.9978655449697,-79.4049381182949,-82.0203529066622
1.015,-81.9428981349518,-79.4141333230766,-81.973268600137,-81.9905350626052,-79.3945163163711,-82.0128755840696
1.01533333333333,-81.9353893056119,-79.4037015365982,-81.9657891415445,-81.9831924048547,-79.3840849317949,-82.0053862223762
1.01566666666667,-81.9278685757116,-79.3932602001595,-81.958297287679,-81.9758375474086,-79.3736439591928,-81.9978847970626
1.016,-81.920335921099,-79.382809308367,-81.9507930145224,-81.9684704659336,-79.3631933931841,-81.9903712835847
1.01633333333333,-81.9127913175981,-79.3723488558197,-81.9432762980358,-81.961091136072,-79.3527332283803,-81.9828456573747
1.01666666666667,-81.9052347410098,-79.3618788371091,-81.9357471141599,-81.953699533442,-79.3422634593853,-81.9753078938408
1.017,-81.8976661671115,-79.3513992468189,-81.9282054388146,-81.9462956336384,-79.3317840807954,-81.9677579683675
1.01733333333333,-81.8900855716574,-79.3409100795255,-81.9206512478997,-81.9388794122321,-79.3212950871992,-81.9601958563154
1.01766666666667,-81.8824929303788,-79.3304113297973,-81.9130845172947,-81.9314508447702,-79.3107964731777,-81.9526215330219
1.018,-81.8748882189838,-79.3199029921951,-81.9055052228589,-81.9240099067769,-79.300288233304,-81.945034973801
1.01833333333333,-81.8672714131579,-79.3093850612718,-81.897913340432,-81.9165565737528,-79.2897703621433,-81.9374361539435
1.01866666666667,-81.859642488564,-79.2988575315728,-81.8903088458337,-81.9090908211754,-79.2792428542531,-81.929825048717
1.019,-81.8520014208423,-79.2883203976351,-81.8826917148643,-81.9016126244993,-79.2687057041829,-81.9222016333663
1.01933333333333,-81.8443481856108,-79.2777736539884,-81.8750619233045,-81.8941219591563,-79.2581589064743,-81.9145658831135
1.01966666666667,-81.8366827584652,-79.267217295154,-81.8674194469157,-81.8866188005554,-79.2476024556609,-81.906917773158
1.02,-81.829005114979,-79.2566513156455,-81.8597642614403,-81.8791031240832,-79.2370363462682,-81.8992572786768
1.02033333333333,-81.8213152307039,-79.2460757099682,-81.8520963426016,-81.8715749051037,-79.2264605728138,-81.8915843748244
1.02066666666667,-81.8136130811698,-79.2354904726196,-81.8444156661042,-81.8640341189589,-79.215875129807,-81.8838990367335
1.021,-81.8058986418849,-79.2248955980889,-81.8367222076337,-81.8564807409685,-79.205280011749,-81.8762012395143
1.02133333333333,-81.7981718883358,-79.2142910808572,-81.8290159428575,-81.8489147464303,-79.1946752131328,-81.8684909582557
1.02166666666667,-81.7904327959879,-79.2036769153973,-81.8212968474246,-81.8413361106203,-79.1840607284431,-81.8607681680243
1.022,-81.7826813402851,-79.1930530961739,-81.8135648969657,-81.8337448087928,-79.1734365521564,-81.8530328438657
1.02233333333333,-81.7749174966505,-79.1824196176434,-81.8058200670934,-81.8261408161808,-79.1628026787408,-81.8452849608036
1.02266666666667,-81.767141240486,-79.1717764742537,-81.7980623334026,-81.8185241079957,-79.152159102656,-81.8375244938409
1.023,-81.7593525471731,-79.1611236604444,-81.7902916714702,-81.8108946594278,-79.1415058183533,-81.829751417959
1.02333333333333,-81.7515513920723,-79.1504611706468,-81.7825080568559,-81.8032524456463,-79.1308428202754,-81.8219657081187
1.02366666666667,-81.7437377505237,-79.1397889992836,-81.7747114651018,-81.7955974417997,-79.1201701028567,-81.8141673392598
1.024,-81.7359115978471,-79.1291071407689,-81.7669018717326,-81.7879296230155,-79.109487660523,-81.8063562863017
1.02433333333333,-81.7280729093422,-79.1184155895084,-81.7590792522562,-81.7802489644009,-79.0987954876912,-81.798532524143
1.02466666666667,-81.7202216602885,-79.1077143398992,-81.7512435821633,-81.7725554410423,-79.0880935787699,-81.7906960276625
1.025,-81.7123578259458,-79.0970033863297,-81.7433948369282,-81.7648490280063,-79.0773819281589,-81.7828467717184
1.02533333333333,-81.7044813815541,-79.0862827231795,-81.7355329920084,-81.757129700339,-79.0666605302492,-81.7749847311491
1.02566666666667,-81.6965923023337,-79.0755523448196,-81.7276580228448,-81.7493974330668,-79.055929379423,-81.7671098807733
1.026,-81.6886905634856,-79.0648122456123,-81.7197699048625,-81.7416522011963,-79.0451884700536,-81.75922219539
1.02633333333333,-81.6807761401916,-79.0540624199108,-81.7118686134702,-81.7338939797142,-79.0344377965057,-81.7513216497785
1.02666666666667,-81.6728490076143,-79.0433028620597,-81.7039541240607,-81.7261227435881,-79.0236773531348,-81.743408218699
1.027,-81.6649091408975,-79.0325335663944,-81.6960264120112,-81.7183384677662,-79.0129071342876,-81.7354818768927
1.02733333333333,-81.6569565151659,-79.0217545272417,-81.6880854526831,-81.7105411271774,-79.0021271343015,-81.7275425990814
1.02766666666667,-81.6489911055259,-79.0109657389191,-81.6801312214226,-81.7027306967317,-78.9913373475052,-81.7195903599684
1.028,-81.6410128870653,-79.0001671957351,-81.6721636935607,-81.6949071513205,-78.9805377682181,-81.7116251342384
1.02833333333333,-81.6330218348537,-78.9893588919892,-81.6641828444131,-81.6870704658163,-78.9697283907505,-81.7036468965572
1.02866666666667,-81.6250179239424,-78.9785408219717,-81.6561886492808,-81.6792206150733,-78.9589092094033,-81.6956556215728
1.029,-81.6170011293647,-78.9677129799636,-81.6481810834501,-81.6713575739272,-78.9480802184685,-81.6876512839148
1.02933333333333,-81.6089714261362,-78.9568753602368,-81.6401601221926,-81.6634813171958,-78.9372414122286,-81.6796338581949
1.02966666666667,-81.6009287892549,-78.9460279570538,-81.6321257407656,-81.6555918196788,-78.9263927849567,-81.671603319007
1.03,-81.5928731937012,-78.935170764668,-81.6240779144123,-81.647689056158,-78.9155343309166,-81.6635596409274
1.03033333333333,-81.5848046144381,-78.9243037773232,-81.6160166183619,-81.6397730013979,-78.9046660443628,-81.6555027985148
1.03066666666667,-81.5767230264117,-78.9134269892537,-81.6079418278295,-81.6318436301452,-78.8937879195399,-81.647432766311
1.031,-81.5686284045509,-78.9025403946846,-81.5998535180169,-81.6239009171296,-78.8828999506835,-81.6393495188403
1.03133333333333,-81.5605207237679,-78.8916439878314,-81.5917516641122,-81.6159448370634,-78.8720021320191,-81.6312530306103
1.03166666666667,-81.552399958958,-78.8807377628999,-81.5836362412902,-81.6079753646422,-78.8610944577631,-81.6231432761119
1.032,-81.5442660850004,-78.8698217140863,-81.5755072247127,-81.5999924745447,-78.8501769221218,-81.6150202298194
1.03233333333333,-81.5361190767577,-78.8588958355773,-81.5673645895285,-81.5919961414332,-78.839249519292,-81.6068838661906
1.03266666666667,-81.5279589090764,-78.8479601215498,-81.5592083108736,-81.5839863399534,-78.8283122434607,-81.5987341596673
1.033,-81.5197855567872,-78.8370145661709,-81.5510383638715,-81.5759630447348,-78.817365088805,-81.5905710846751
1.03333333333333,-81.5115989947048,-78.826059163598,-81.5428547236332,-81.567926230391,-78.8064080494923,-81.582394615624
