"Freq [GHz]","dB(S(1,2)) []","dB(S(1,3)) []","dB(S(1,4)) []","dB(S(2,3)) []","dB(S(2,4)) []","dB(S(3,4)) []"
1,-82.4218445007539,-80.2651803813701,-82.3127341745324,-82.3743120774915,-80.21016574953,-82.4329365425478
1.00033333333333,-82.414969694837,-80.2547603933321,-82.3058684294662,-82.36755682786,-80.1996955815292,-82.4264033173449
1.00066666666667,-82.4080851998466,-80.2443333539837,-82.2989928592023,-82.3607919020675,-80.1892182751557,-82.419860650363
1.001,-82.4011909939031,-80.2338992558559,-82.2921074419241,-82.3540172779358,-80.1787338227906,-82.4133085189362
1.00133333333333,-82.3942870550947,-80.2234580914724,-82.2852121557844,-82.3472329332527,-80.1682422168076,-82.4067469003602
1.00166666666667,-82.3873733614781,-80.2130098533501,-82.2783069789053,-82.3404388457724,-80.1577434495732,-82.4001757718926
1.002,-82.3804498910781,-80.2025545339991,-82.271391889378,-82.3336349932154,-80.1472375134468,-82.3935951107528
1.00233333333333,-82.3735166218879,-80.1920921259223,-82.264466865263,-82.3268213532686,-80.1367244007804,-82.387004894122
1.00266666666667,-82.3665735318692,-80.1816226216157,-82.2575318845906,-82.3199979035851,-80.1262041039186,-82.3804050991437
1.003,-82.359620598952,-80.1711460135681,-82.25058692536,-82.313164621785,-80.1156766151989,-82.3737957029228
1.00333333333333,-82.3526578010349,-80.1606622942616,-82.2436319655405,-82.3063214854544,-80.1051419269513,-82.3671766825268
1.00366666666667,-82.3456851159851,-80.1501714561707,-82.2366669830707,-82.2994684721464,-80.0946000314987,-82.3605480149849
1.004,-82.3387025216385,-80.1396734917634,-82.229691955859,-82.2926055593808,-80.0840509211562,-82.3539096772886
1.00433333333333,-82.3317099957996,-80.1291683935002,-82.2227068617835,-82.2857327246439,-80.073494588232,-82.3472616463917
1.00466666666667,-82.324707516242,-80.1186561538346,-82.2157116786924,-82.2788499453892,-80.0629310250265,-82.34060389921
1.005,-82.3176950607079,-80.1081367652128,-82.2087063844035,-82.2719571990368,-80.0523602238327,-82.3339364126218
1.00533333333333,-82.3106726069085,-80.0976102200741,-82.2016909567049,-82.2650544629739,-80.0417821769365,-82.3272591634678
1.00566666666667,-82.3036401325242,-80.0870765108504,-82.1946653733544,-82.2581417145547,-80.0311968766157,-82.320572128551
1.006,-82.2965976152044,-80.0765356299664,-82.1876296120804,-82.2512189311006,-80.0206043151412,-82.3138752846369
1.00633333333333,-82.2895450325674,-80.0659875698395,-82.1805836505811,-82.2442860898999,-80.0100044847759,-82.3071686084535
1.00666666666667,-82.2824823622013,-80.0554323228801,-82.1735274665254,-82.2373431682087,-79.9993973777755,-82.3004520766917
1.007,-82.2754095816632,-80.0448698814909,-82.1664610375524,-82.2303901432498,-79.9887829863879,-82.2937256660047
1.00733333333333,-82.2683266684795,-80.0343002380676,-82.1593843412716,-82.2234269922139,-79.9781613028534,-82.2869893530086
1.00766666666667,-82.2612336001462,-80.0237233849986,-82.1522973552632,-82.2164536922588,-79.9675323194048,-82.2802431142823
1.008,-82.254130354129,-80.0131393146648,-82.1452000570779,-82.20947022051,-79.9568960282672,-82.2734869263674
1.00833333333333,-82.2470169078629,-80.0025480194397,-82.1380924242373,-82.2024765540608,-79.9462524216581,-82.2667207657686
1.00866666666667,-82.239893238753,-79.9919494916894,-82.1309744342336,-82.195472669972,-79.9356014917871,-82.2599446089535
1.009,-82.2327593241739,-79.9813437237728,-82.12384606453,-82.188458545272,-79.9249432308563,-82.2531584323528
1.00933333333333,-82.2256151414702,-79.9707307080411,-82.1167072925607,-82.1814341569576,-79.91427763106,-82.2463622123603
1.00966666666667,-82.2184606679565,-79.9601104368382,-82.1095580957308,-82.1743994819929,-79.9036046845846,-82.239555925333
1.01,-82.2112958809172,-79.9494829025003,-82.1023984514166,-82.1673544973105,-79.8929243836091,-82.232739547591
1.01033333333333,-82.2041207576071,-79.9388480973565,-82.0952283369658,-82.1602991798109,-79.8822367203042,-82.2259130554178
1.01066666666667,-82.1969352752512,-79.9282060137279,-82.0880477296973,-82.1532335063627,-79.8715416868331,-82.2190764250606
1.011,-82.1897394110446,-79.9175566439284,-82.0808566069012,-82.146157453803,-79.8608392753509,-82.2122296327297
1.01133333333333,-82.1825331421528,-79.906899980264,-82.0736549458394,-82.139070998937,-79.8501294780052,-82.2053726545989
1.01166666666667,-82.175316445712,-79.8962360150334,-82.0664427237453,-82.1319741185384,-79.8394122869354,-82.198505466806
1.012,-82.1680892988286,-79.8855647405275,-82.0592199178239,-82.1248667893495,-79.8286876942729,-82.1916280454521
