"Freq [GHz]","dB(S(1,2)) []","dB(S(1,3)) []","dB(S(1,4)) []","dB(S(2,3)) []","dB(S(2,4)) []","dB(S(3,4)) []"
1,-82.2057020404101,-79.7283612959033,-82.2189689527474,-82.209155781581,-79.7273259540989,-82.1751377715832
1.00033333333333,-82.198641412763,-79.71835727396,-82.212242863543,-82.2022123978993,-79.7173536471741,-82.1681796296999
1.00066666666667,-82.1915698993576,-79.7083447668923,-82.2055065547796,-82.1952585094348,-79.7073728850159,-82.1612108829129
1.001,-82.1844874782026,-79.6983237687668,-82.1987600035737,-82.1882940938214,-79.6973836617727,-82.1542315091621
1.00133333333333,-82.177394127285,-79.6882942736459,-82.1920031870106,-82.1813191286675,-79.6873859715885,-82.1472414863627
1.00166666666667,-82.1702898245705,-79.6782562755874,-82.185236082145,-82.1743335915559,-79.6773798086029,-82.1402407924058
1.002,-82.1631745480027,-79.6682097686446,-82.1784586660004,-82.1673374600435,-79.6673651669512,-82.1332294051579
1.00233333333333,-82.1560482755042,-79.6581547468663,-82.1716709155699,-82.160330711662,-79.6573420407643,-82.1262073024614
1.00266666666667,-82.1489109849761,-79.6480912042968,-82.1648728078157,-82.1533133239177,-79.6473104241686,-82.1191744621345
1.003,-82.1417626542984,-79.6380191349758,-82.1580643196696,-82.1462852742915,-79.6372703112861,-82.1121308619712
1.00333333333333,-82.13460326133,-79.6279385329386,-82.1512454280331,-82.1392465402393,-79.6272216962343,-82.105076479742
1.00366666666667,-82.1274327839089,-79.6178493922156,-82.1444161097771,-82.1321970991922,-79.6171645731262,-82.0980112931932
1.004,-82.1202511998522,-79.6077517068327,-82.1375763417421,-82.1251369285558,-79.6070989360701,-82.0909352800476
1.00433333333333,-82.1130584869562,-79.5976454708111,-82.130726100739,-82.1180660057114,-79.59702477917,-82.0838484180043
1.00466666666667,-82.105854622997,-79.5875306781673,-82.1238653635481,-82.1109843080154,-79.5869420965251,-82.0767506847389
1.005,-82.0986395857296,-79.577407322913,-82.1169941069199,-82.1038918127996,-79.57685088223,-82.0696420579037
1.00533333333333,-82.0914133528892,-79.5672753990553,-82.110112307575,-82.0967884973713,-79.5667511303748,-82.0625225151278
1.00566666666667,-82.0841759021904,-79.5571349005963,-82.1032199422043,-82.0896743390136,-79.5566428350445,-82.0553920340168
1.006,-82.076927211328,-79.5469858215335,-82.096316987469,-82.082549314985,-79.5465259903199,-82.0482505921537
1.00633333333333,-82.0696672579765,-79.5368281558592,-82.0894034200006,-82.0754134025202,-79.5364005902766,-82.0410981670983
1.00666666666667,-82.0623960197909,-79.5266618975611,-82.0824792164013,-82.0682665788296,-79.5262666289857,-82.0339347363876
1.007,-82.055113474406,-79.516487040622,-82.0755443532438,-82.0611088211,-79.5161241005134,-82.0267602775359
1.00733333333333,-82.0478195994375,-79.5063035790196,-82.0685988070716,-82.0539401064941,-79.505972998921,-82.0195747680349
1.00766666666667,-82.0405143724811,-79.4961115067267,-82.061642554399,-82.046760412151,-79.4958133182651,-82.012378185354
1.008,-82.0331977711137,-79.485910817711,-82.0546755717111,-82.0395697151863,-79.4856450525972,-82.00517050694
1.00833333333333,-82.0258697728924,-79.4757015059353,-82.0476978354643,-82.0323679926922,-79.4754681959639,-81.9979517102176
1.00866666666667,-82.0185303553556,-79.4654835653573,-82.0407093220861,-82.0251552217373,-79.465282742407,-81.9907217725892
1.009,-82.0111794960225,-79.4552569899294,-82.033710007975,-82.0179313793674,-79.4550886859631,-81.9834806714355
1.00933333333333,-82.0038171723936,-79.4450217735992,-82.0266998695011,-82.0106964426048,-79.444886020664,-81.976228384115
1.00966666666667,-81.9964433619507,-79.4347779103089,-82.0196788830059,-82.0034503884492,-79.4346747405362,-81.9689648879647
1.01,-81.9890580421569,-79.4245253939956,-82.0126470248026,-81.9961931938771,-79.4244548396013,-81.9616901602996
1.01033333333333,-81.9816611904568,-79.4142642185911,-82.0056042711759,-81.9889248358427,-79.4142263118756,-81.9544041784137
1.01066666666667,-81.9742527842769,-79.4039943780221,-81.9985505983825,-81.9816452912771,-79.4039891513706,-81.9471069195791
1.011,-81.9668328010253,-79.3937158662097,-81.9914859826507,-81.9743545370893,-79.3937433520922,-81.9397983610469
1.01133333333333,-81.9594012180922,-79.3834286770701,-81.9844104001812,-81.9670525501659,-79.3834889080413,-81.932478480047
1.01166666666667,-81.9519580128498,-79.3731328045139,-81.9773238271468,-81.9597393073712,-79.3732258132137,-81.9251472537881
1.012,-81.9445031626526,-79.3628282424462,-81.9702262396922,-81.9524147855474,-79.3629540615996,-81.9178046594582
1.01233333333333,-81.9370366448373,-79.352514984767,-81.9631176139348,-81.9450789615148,-79.352673647184,-81.9104506742245
1.01266666666667,-81.9295584367231,-79.3421930253706,-81.9559979259646,-81.9377318120717,-79.3423845639469,-81.9030852752335
1.013,-81.9220685156122,-79.3318623581459,-81.9488671518438,-81.930373313995,-79.3320868058625,-81.8957084396111
1.01333333333333,-81.914566858789,-79.3215229769764,-81.9417252676077,-81.9230034440398,-79.3217803668998,-81.888320144463
