"Freq [GHz]","dB(S(1,2)) []","dB(S(1,3)) []","dB(S(1,4)) []","dB(S(2,3)) []","dB(S(2,4)) []","dB(S(3,4)) []"
1,-82.1787738195134,-79.7490287222391,-82.1372290308479,-82.2406420891868,-79.7123684121873,-82.1356728409059
1.00033333333333,-82.1719736712744,-79.7391092950714,-82.1306399202456,-82.2338107863595,-79.7024290473997,-82.1289284453206
1.00066666666667,-82.1651626791636,-79.7291811965703,-82.1240403888693,-82.2269687857377,-79.6924810923664,-82.1221731388609
1.001,-82.1583408220007,-79.7192444215362,-82.1174304148258,-82.2201160655607,-79.6825245417058,-82.11540689971
1.00133333333333,-82.1515080785822,-79.7092989647648,-82.1108099761915,-82.2132526040424,-79.6725593900319,-82.1086297060258
1.00166666666667,-82.1446644276809,-79.6993448210474,-82.1041790510134,-82.2063783793714,-79.6625856319538,-82.1018415359398
1.002,-82.1378098480463,-79.6893819851701,-82.0975376173088,-82.1994933697113,-79.6526032620757,-82.0950423675585
1.00233333333333,-82.1309443184047,-79.6794104519145,-82.0908856530651,-82.1925975532005,-79.6426122749973,-82.0882321789627
1.00266666666667,-82.1240678174592,-79.6694302160572,-82.0842231362404,-82.1856909079527,-79.6326126653131,-82.0814109482078
1.003,-82.11718032389,-79.65944127237,-82.0775500447634,-82.1787734120565,-79.6226044276129,-82.0745786533239
1.00333333333333,-82.110281816354,-79.64944361562,-82.0708663565334,-82.171845043576,-79.6125875564815,-82.067735272316
1.00366666666667,-82.1033722734856,-79.6394372405689,-82.0641720494202,-82.1649057805504,-79.6025620464988,-82.060880783164
1.004,-82.0964516738962,-79.629422141974,-82.0574671012646,-82.1579556009946,-79.5925278922396,-82.0540151638228
1.00433333333333,-82.0895199961747,-79.6193983145872,-82.0507514898785,-82.1509944828989,-79.5824850882739,-82.0471383922226
1.00466666666667,-82.0825772188875,-79.6093657531555,-82.0440251930444,-82.1440224042295,-79.5724336291665,-82.0402504462686
1.005,-82.0756233205785,-79.5993244524211,-82.0372881885161,-82.1370393429281,-79.5623735094771,-82.0333513038415
