"Freq [GHz]","dB(S(1,2)) []","dB(S(1,3)) []","dB(S(1,4)) []","dB(S(2,3)) []","dB(S(2,4)) []","dB(S(3,4)) []"
1,-82.5872569360506,-80.4223680084131,-82.5677653518193,-82.5253864165254,-80.4347847477323,-82.6303386687403
1.00033333333333,-82.5809024639056,-80.4127839284948,-82.5615692994043,-82.519101928765,-80.4252135342034,-82.6240771778597
1.00066666666667,-82.5745381723713,-80.4031908772923,-82.5553636167835,-82.5128078245047,-80.4156333297374,-82.6178058229989
1.001,-82.5681640410997,-80.3935888504014,-82.5491482830965,-82.5065040833774,-80.4060441299985,-82.6115245833653
1.00133333333333,-82.5617800497112,-80.3839778434131,-82.5429232774482,-82.5001906849827,-80.3964459306463,-82.6052334381333
1.00166666666667,-82.5553861777948,-80.3743578519134,-82.536688578908,-82.4938676088874,-80.3868387273354,-82.5989323664446
1.002,-82.5489824049083,-80.3647288714834,-82.5304441665106,-82.4875348346248,-80.3772225157154,-82.5926213474078
1.00233333333333,-82.5425687105779,-80.3550908976993,-82.5241900192555,-82.4811923416956,-80.3675972914311,-82.5863003600991
1.00266666666667,-82.5361450742986,-80.3454439261321,-82.5179261161074,-82.4748401095673,-80.3579630501221,-82.5799693835619
1.003,-82.5297114755344,-80.3357879523479,-82.511652435996,-82.4684781176745,-80.3483197874233,-82.5736283968067
1.00333333333333,-82.5232678937178,-80.3261229719077,-82.5053689578161,-82.4621063454188,-80.3386674989642,-82.5672773788119
1.00366666666667,-82.5168143082504,-80.3164489803673,-82.4990756604277,-82.4557247721692,-80.3290061803695,-82.5609163085229
1.004,-82.5103506985026,-80.3067659732774,-82.4927725226562,-82.4493333772617,-80.3193358272584,-82.5545451648529
1.00433333333333,-82.5038770438139,-80.2970739461837,-82.4864595232918,-82.4429321399995,-80.3096564352455,-82.5481639266824
1.00466666666667,-82.4973933234926,-80.2873728946264,-82.4801366410906,-82.4365210396532,-80.2999679999396,-82.54177257286
1.005,-82.4908995168165,-80.2776628141405,-82.4738038547736,-82.4301000554608,-80.2902705169447,-82.5353710822014
1.00533333333333,-82.484395603032,-80.2679437002558,-82.4674611430275,-82.4236691666275,-80.2805639818593,-82.5289594334905
1.00566666666667,-82.4778815613553,-80.2582155484968,-82.4611084845043,-82.4172283523261,-80.2708483902767,-82.5225376054788
1.006,-82.4713573709712,-80.2484783543824,-82.4547458578216,-82.4107775916968,-80.2611237377849,-82.5161055768856
1.00633333333333,-82.4648230110345,-80.2387321134266,-82.4483732415624,-82.4043168638474,-80.2513900199664,-82.5096633263984
1.00666666666667,-82.4582784606688,-80.2289768211374,-82.4419906142755,-82.397846147853,-80.2416472323984,-82.5032108326722
1.007,-82.4517236989673,-80.2192124730176,-82.4355979544752,-82.3913654227568,-80.2318953706526,-82.4967480743305
1.00733333333333,-82.4451587049929,-80.2094390645647,-82.4291952406418,-82.3848746675694,-80.2221344302953,-82.4902750299647
1.00766666666667,-82.4385834577779,-80.1996565912703,-82.422782451221,-82.3783738612691,-80.2123644068872,-82.4837916781343
1.008,-82.431997936324,-80.1898650486206,-82.4163595646245,-82.3718629828021,-80.2025852959835,-82.4772979973672
1.00833333333333,-82.4254021196028,-80.1800644320962,-82.4099265592299,-82.3653420110824,-80.1927970931337,-82.4707939661594
1.00866666666667,-82.4187959865556,-80.1702547371721,-82.4034834133807,-82.3588109249921,-80.182999793882,-82.4642795629754
1.009,-82.4121795160936,-80.1604359593176,-82.3970301053864,-82.3522697033809,-80.1731933937665,-82.4577547662479
1.00933333333333,-82.4055526870974,-80.1506080939962,-82.3905666135225,-82.3457183250667,-80.16337788832,-82.4512195543785
1.00966666666667,-82.3989154784181,-80.1407711366657,-82.3840929160306,-82.3391567688356,-80.1535532730693,-82.4446739057368
1.01,-82.3922678688763,-80.1309250827781,-82.3776089911186,-82.3325850134417,-80.1437195435356,-82.4381177986616
1.01033333333333,-82.385609837263,-80.1210699277797,-82.3711148169605,-82.3260030376071,-80.1338766952342,-82.4315512114598
1.01066666666667,-82.3789413623392,-80.1112056671109,-82.3646103716965,-82.3194108200225,-80.1240247236746,-82.4249741224075
1.011,-82.3722624228358,-80.1013322962059,-82.3580956334332,-82.3128083393466,-80.1141636243605,-82.4183865097494
1.01133333333333,-82.3655729974544,-80.0914498104935,-82.3515705802439,-82.3061955742067,-80.1042933927895,-82.4117883516992
1.01166666666667,-82.3588730648665,-80.0815582053962,-82.3450351901678,-82.2995725031984,-80.0944140244536,-82.4051796264394
1.012,-82.3521626037144,-80.0716574763305,-82.3384894412111,-82.2929391048858,-80.0845255148383,-82.3985603121217
1.01233333333333,-82.3454415926103,-80.061747618707,-82.3319333113464,-82.2862953578016,-80.0746278594236,-82.3919303868669
1.01266666666667,-82.3387100101375,-80.0518286279301,-82.3253667785131,-82.279641240447,-80.0647210536832,-82.3852898287649
1.013,-82.3319678348495,-80.0419004993981,-82.318789820617,-82.272976731292,-80.0548050930846,-82.3786386158749
1.01333333333333,-82.3252150452706,-80.0319632285033,-82.312202415531,-82.2663018087753,-80.0448799730894,-82.3719767262254
1.01366666666667,-82.3184516198957,-80.0220168106317,-82.3056045410947,-82.2596164513043,-80.0349456891528,-82.3653041378142
1.014,-82.3116775371907,-80.0120612411631,-82.2989961751148,-82.2529206372556,-80.0250022367241,-82.3586208286089
1.01433333333333,-82.3048927755922,-80.0020965154709,-82.2923772953647,-82.2462143449743,-80.015049611246,-82.3519267765463
