"Freq [GHz]","dB(S(1,2)) []","dB(S(1,3)) []","dB(S(1,4)) []","dB(S(2,3)) []","dB(S(2,4)) []","dB(S(3,4)) []"
1,-82.0784442500172,-79.5092212156493,-82.0594145483388,-82.0559097021783,-79.4976632877131,-82.0376709687086
1.00033333333333,-82.0709657493322,-79.49825606551,-82.0519572408525,-82.0483701775461,-79.4867227256636,-82.0299397702506
1.00066666666667,-82.06347571599,-79.4872837711042,-82.0444884229189,-82.0408191573886,-79.4757750202556,-82.0221971162484
1.001,-82.0559741266682,-79.4763043251612,-82.0370080712636,-82.0332566189129,-79.4648201642305,-82.0144429846943
1.00133333333333,-82.0484609580255,-79.4653177204018,-82.0295161625927,-82.0256825393079,-79.4538581503214,-82.0066773535648
1.00166666666667,-82.040936186702,-79.4543239495378,-82.0220126735931,-82.0180968957445,-79.4428889712528,-81.9989002008215
1.002,-82.0333997893185,-79.4433230052725,-82.0144975809327,-82.0104996653752,-79.4319126197409,-81.9911115044107
1.00233333333333,-82.0258517424776,-79.4323148803005,-82.0069708612603,-82.002890825335,-79.4209290884932,-81.9833112422638
1.00266666666667,-82.0182920227633,-79.4212995673074,-81.9994324912061,-81.9952703527407,-79.4099383702089,-81.9754993922976
1.003,-82.0107206067414,-79.4102770589705,-81.9918824473814,-81.9876382246918,-79.3989404575783,-81.9676759324137
1.00333333333333,-82.0031374709594,-79.3992473479577,-81.9843207063791,-81.9799944182703,-79.3879353432834,-81.9598408404998
1.00366666666667,-81.9955425919469,-79.3882104269285,-81.9767472447738,-81.9723389105406,-79.3769230199976,-81.9519940944287
1.004,-81.9879359462156,-79.3771662885335,-81.9691620391219,-81.9646716785502,-79.3659034803856,-81.944135672059
1.00433333333333,-81.9803175102594,-79.3661149254142,-81.9615650659615,-81.9569926993294,-79.3548767171033,-81.9362655512355
1.00466666666667,-81.9726872605549,-79.3550563302034,-81.9539563018132,-81.9493019498917,-79.3438427227981,-81.9283837097886
1.005,-81.965045173561,-79.343990495525,-81.9463357231793,-81.9415994072337,-79.3328014901087,-81.9204901255351
1.00533333333333,-81.9573912257196,-79.3329174139937,-81.9387033065449,-81.9338850483355,-79.321753011665,-81.912584776278
1.00566666666667,-81.9497253934554,-79.3218370782155,-81.9310590283775,-81.9261588501607,-79.3106972800882,-81.9046676398067
1.006,-81.9420476531761,-79.3107494807871,-81.9234028651273,-81.9184207896565,-79.2996342879905,-81.8967386938974
1.00633333333333,-81.9343579812727,-79.2996546142965,-81.9157347932274,-81.9106708437542,-79.2885640279755,-81.8887979163127
1.00666666666667,-81.9266563541195,-79.2885524713223,-81.9080547890937,-81.9029089893687,-79.2774864926381,-81.8808452848022
1.007,-81.9189427480744,-79.2774430444343,-81.9003628291255,-81.8951352033993,-79.2664016745639,-81.8728807771026
1.00733333333333,-81.9112171394791,-79.2663263261931,-81.8926588897053,-81.8873494627297,-79.25530956633,-81.8649043709377
1.00766666666667,-81.9034795046588,-79.2552023091499,-81.884942947199,-81.8795517442276,-79.2442101605044,-81.8569160440185
1.008,-81.8957298199231,-79.2440709858471,-81.8772149779561,-81.8717420247457,-79.2331034496462,-81.8489157740435
1.00833333333333,-81.8879680615655,-79.2329323488177,-81.8694749583102,-81.8639202811212,-79.2219894263055,-81.8409035386989
1.00866666666667,-81.8801942058639,-79.2217863905857,-81.8617228645785,-81.8560864901764,-79.2108680830235,-81.8328793156586
1.009,-81.8724082290807,-79.2106331036654,-81.8539586730624,-81.8482406287184,-79.1997394123322,-81.8248430825842
1.00933333333333,-81.864610107463,-79.1994724805623,-81.8461823600475,-81.8403826735398,-79.1886034067548,-81.8167948171255
1.00966666666667,-81.8567998172427,-79.1883045137723,-81.838393901804,-81.8325126014182,-79.1774600588051,-81.8087344969205
1.01,-81.8489773346365,-79.1771291957821,-81.8305932745865,-81.8246303891171,-79.1663093609881,-81.8006620995954
1.01033333333333,-81.8411426358465,-79.1659465190691,-81.8227804546345,-81.8167360133853,-79.1551513057995,-81.7925776027651
1.01066666666667,-81.8332956970599,-79.1547564761011,-81.8149554181722,-81.8088294509579,-79.1439858857259,-81.7844809840329
1.011,-81.8254364944496,-79.1435590593367,-81.8071181414091,-81.8009106785555,-79.1328130932447,-81.7763722209911
1.01133333333333,-81.8175650041739,-79.132354261225,-81.7992686005397,-81.7929796728851,-79.121632920824,-81.7682512912207
1.01166666666667,-81.8096812023771,-79.1211420742055,-81.7914067717442,-81.7850364106401,-79.1104453609228,-81.7601181722921
1.012,-81.8017850651893,-79.1099224907083,-81.7835326311882,-81.7770808685002,-79.0992504059908,-81.7519728417646
1.01233333333333,-81.793876568727,-79.0986955031542,-81.7756461550229,-81.7691130231317,-79.0880480484684,-81.7438152771871
1.01266666666667,-81.7859556890927,-79.0874611039539,-81.7677473193856,-81.7611328511879,-79.0768382807865,-81.735645456098
1.013,-81.7780224023757,-79.0762192855092,-81.7598361003998,-81.7531403293088,-79.0656210953669,-81.7274633560255
1.01333333333333,-81.7700766846516,-79.0649700402117,-81.7519124741747,-81.7451354341219,-79.0543964846219,-81.7192689544874
1.01366666666667,-81.7621185119832,-79.0537133604438,-81.7439764168066,-81.7371181422415,-79.0431644409545,-81.7110622289919
1.014,-81.75414786042,-79.0424492385779,-81.7360279043779,-81.7290884302697,-79.031924956758,-81.7028431570371
1.01433333333333,-81.746164705999,-79.0311776669768,-81.728066912958,-81.7210462747962,-79.0206780244165,-81.6946117161115
1.01466666666667,-81.7381690247442,-79.0198986379939,-81.7200934186031,-81.7129916523983,-79.0094236363046,-81.6863678836939
1.015,-81.7301607926674,-79.0086121439723,-81.7121073973564,-81.7049245396414,-78.9981617847871,-81.6781116372542
1.01533333333333,-81.7221399857679,-78.9973181772458,-81.7041088252487,-81.6968449130789,-78.9868924622196,-81.6698429542527
1.01566666666667,-81.714106580033,-78.9860167301381,-81.6960976782979,-81.6887527492526,-78.975615660948,-81.6615618121409
1.016,-81.7060605514381,-78.9747077949632,-81.6880739325098,-81.6806480246927,-78.9643313733084,-81.6532681883611
1.01633333333333,-81.6980018759465,-78.9633913640252,-81.6800375638778,-81.6725307159181,-78.9530395916276,-81.6449620603473
1.01666666666667,-81.6899305295105,-78.9520674296182,-81.6719885483833,-81.6644007994362,-78.9417403082224,-81.6366434055247
1.017,-81.6818464880704,-78.9407359840266,-81.6639268619959,-81.6562582517438,-78.9304335154002,-81.62831220131
