"Freq [GHz]","dB(S(1,2)) []","dB(S(1,3)) []","dB(S(1,4)) []","dB(S(2,3)) []","dB(S(2,4)) []","dB(S(3,4)) []"
1,-82.3588135005682,-79.98358635507,-82.3501826894435,-82.2917420797481,-79.9491017278425,-82.3288486368645
1.00033333333333,-82.3522624124846,-79.9737936844322,-82.3435444526594,-82.2852918612252,-79.9393102278326,-82.3223930834456
1.00066666666667,-82.3457008122791,-79.9639921526887,-82.3368956260863,-82.2788313869534,-79.9295098016657,-82.3159271997872
1.001,-82.3391286782174,-79.9541817554739,-82.3302361884414,-82.2723606354095,-79.9197004449562,-82.3094509642202
1.00133333333333,-82.3325459885361,-79.9443624884164,-82.3235661184143,-82.2658795850394,-79.9098821533131,-82.3029643550449
1.00166666666667,-82.3259527214429,-79.9345343471393,-82.3168853946682,-82.2593882142576,-79.90005492234,-82.2964673505314
1.002,-82.3193488551164,-79.9246973272598,-82.3101939958387,-82.2528865014472,-79.890218747635,-82.2899599289194
1.00233333333333,-82.3127343677066,-79.9148514243896,-82.3034919005348,-82.2463744249606,-79.8803736247905,-82.2834420684182
1.00266666666667,-82.3061092373348,-79.9049966341346,-82.2967790873386,-82.2398519631188,-79.8705195493934,-82.2769137472072
1.003,-82.2994734420937,-79.8951329520947,-82.2900555348053,-82.2333190942121,-79.8606565170251,-82.2703749434355
1.00333333333333,-82.2928269600471,-79.8852603738641,-82.2833212214637,-82.2267757964997,-79.8507845232613,-82.2638256352222
1.00366666666667,-82.2861697692309,-79.8753788950312,-82.2765761258157,-82.2202220482101,-79.8409035636721,-82.2572658006564
1.004,-82.2795018476523,-79.8654885111785,-82.269820226337,-82.2136578275411,-79.8310136338217,-82.2506954177973
1.00433333333333,-82.2728231732904,-79.8555892178824,-82.2630535014768,-82.2070831126598,-79.8211147292687,-82.2441144646747
1.00466666666667,-82.2661337240959,-79.8456810107134,-82.256275929658,-82.2004978817025,-79.811206845566,-82.2375229192881
1.005,-82.2594334779915,-79.835763885236,-82.2494874892772,-82.1939021127754,-79.8012899782604,-82.2309207596078
1.00533333333333,-82.2527224128722,-79.8258378370087,-82.2426881587052,-82.1872957839539,-79.7913641228932,-82.2243079635745
1.00566666666667,-82.2460005066047,-79.815902861584,-82.2358779162863,-82.1806788732832,-79.7814292749996,-82.2176845090994
1.006,-82.2392677370281,-79.805958954508,-82.2290567403393,-82.1740513587784,-79.7714854301089,-82.2110503740642
1.00633333333333,-82.2325240819537,-79.7960061113209,-82.2222246091569,-82.167413218424,-79.7615325837444,-82.2044055363215
1.00666666666667,-82.2257695191654,-79.7860443275566,-82.2153815010062,-82.1607644301749,-79.7515707314236,-82.1977499736947
1.007,-82.2190040264192,-79.7760735987429,-82.2085273941286,-82.1541049719555,-79.7415998686578,-82.1910836639779
1.00733333333333,-82.2122275814441,-79.7660939204012,-82.2016622667401,-82.1474348216605,-79.7316199909523,-82.1844065849366
1.00766666666667,-82.2054401619414,-79.7561052880467,-82.1947860970309,-82.1407539571548,-79.7216310938063,-82.1777187143068
1.008,-82.1986417455855,-79.7461076971881,-82.1878988631662,-82.1340623562733,-79.7116331727128,-82.1710200297961
