"Freq [GHz]","dB(S(1,2)) []","dB(S(1,3)) []","dB(S(1,4)) []","dB(S(2,3)) []","dB(S(2,4)) []","dB(S(3,4)) []"
1,-81.9936889407163,-79.4668882100446,-82.0164790494474,-82.0859692797291,-79.522526026626,-82.0974068595403
1.00033333333333,-81.9860606201208,-79.456053645751,-82.0091183270892,-82.0780417420614,-79.5116908806274,-82.0897407460913
1.00066666666667,-81.9784209941204,-79.4452121935888,-82.0017464770448,-82.0701026609515,-79.5008488902285,-82.0820634208823
1.001,-81.9707700415101,-79.4343638468088,-81.994363477148,-82.0621520164933,-79.4900000486055,-82.0743748630074
1.00133333333333,-81.9631077410732,-79.4235085986539,-81.9869693052156,-82.0541897887751,-79.4791443489269,-82.0666750515493
1.00166666666667,-81.9554340715815,-79.4126464423593,-81.9795639390473,-82.0462159578801,-79.4682817843532,-82.0589639655793
1.002,-81.9477490117948,-79.4017773711526,-81.9721473564262,-82.0382305038861,-79.457412348037,-82.0512415841573
1.00233333333333,-81.9400525404616,-79.3909013782536,-81.9647195351187,-82.0302334068661,-79.4465360331229,-82.043507886332
1.00266666666667,-81.9323446363194,-79.3800184568743,-81.9572804528744,-82.0222246468881,-79.4356528327475,-82.0357628511412
1.003,-81.9246252780939,-79.369128600219,-81.9498300874271,-82.0142042040153,-79.4247627400395,-82.0280064576116
1.00333333333333,-81.9168944445003,-79.358231801484,-81.9423684164936,-82.0061720583064,-79.4138657481193,-82.0202386847595
1.00366666666667,-81.9091521142427,-79.3473280538579,-81.9348954177752,-81.9981281898154,-79.4029618500996,-82.0124595115901
1.004,-81.9013982660145,-79.3364173505216,-81.927411068957,-81.9900725785922,-79.3920510390847,-82.0046689170986
1.00433333333333,-81.8936328784985,-79.3254996846479,-81.9199153477081,-81.9820052046824,-79.381133308171,-81.9968668802696
1.00466666666667,-81.8858559303669,-79.3145750494016,-81.9124082316823,-81.9739260481276,-79.3702086504468,-81.9890533800774
1.005,-81.8780674002818,-79.3036434379398,-81.9048896985175,-81.9658350889654,-79.3592770589919,-81.9812283954864
1.00533333333333,-81.8702672668949,-79.2927048434116,-81.8973597258364,-81.9577323072298,-79.3483385268785,-81.9733919054511
1.00566666666667,-81.8624555088482,-79.2817592589581,-81.8898182912465,-81.9496176829509,-79.33739304717,-81.9655438889161
1.006,-81.8546321047734,-79.2708066777122,-81.8822653723399,-81.9414911961555,-79.326440612922,-81.9576843248165
1.00633333333333,-81.8467970332927,-79.2598470927992,-81.8747009466939,-81.933352826867,-79.3154812171818,-81.9498131920777
1.00666666666667,-81.8389502730187,-79.2488804973359,-81.8671249918711,-81.9252025551056,-79.3045148529882,-81.9419304696159
1.007,-81.8310918025545,-79.2379068844313,-81.8595374854193,-81.9170403608885,-79.2935415133719,-81.9340361363381
1.00733333333333,-81.823221600494,-79.2269262471863,-81.8519384048719,-81.9088662242299,-79.2825611913553,-81.9261301711421
1.00766666666667,-81.8153396454216,-79.2159385786935,-81.8443277277477,-81.9006801251413,-79.2715738799524,-81.9182125529169
1.008,-81.8074459159132,-79.2049438720375,-81.8367054315514,-81.8924820436314,-79.2605795721688,-81.9102832605425
1.00833333333333,-81.7995403905355,-79.1939421202947,-81.8290714937737,-81.8842719597067,-79.2495782610018,-81.9023422728906
1.00866666666667,-81.7916230478466,-79.1829333165332,-81.8214258918911,-81.8760498533712,-79.2385699394402,-81.894389568824
1.009,-81.783693866396,-79.1719174538131,-81.8137686033668,-81.8678157046267,-79.2275546004644,-81.8864251271976
1.00933333333333,-81.7757528247248,-79.160894525186,-81.8060996056499,-81.8595694934729,-79.2165322370464,-81.8784489268578
1.00966666666667,-81.767799901366,-79.1498645236954,-81.7984188761762,-81.8513111999079,-79.2055028421497,-81.8704609466429
1.01,-81.7598350748442,-79.1388274423765,-81.7907263923683,-81.8430408039275,-79.1944664087291,-81.8624611653836
1.01033333333333,-81.7518583236762,-79.127783274256,-81.7830221316356,-81.8347582855264,-79.1834229297312,-81.8544495619024
1.01066666666667,-81.7438696263712,-79.1167320123525,-81.7753060713742,-81.8264636246976,-79.1723723980937,-81.8464261150147
1.011,-81.7358689614303,-79.1056736496761,-81.7675781889677,-81.8181568014329,-79.1613148067461,-81.8383908035279
1.01133333333333,-81.7278563073474,-79.0946081792285,-81.7598384617869,-81.8098377957228,-79.1502501486088,-81.8303436062425
1.01166666666667,-81.7198316426092,-79.083535594003,-81.75208686719,-81.8015065875568,-79.1391784165941,-81.8222845019516
1.012,-81.7117949456947,-79.0724558869845,-81.7443233825228,-81.7931631569236,-79.1280996036052,-81.8142134694415
