"Freq [GHz]","dB(S(1,2)) []","dB(S(1,3)) []","dB(S(1,4)) []","dB(S(2,3)) []","dB(S(2,4)) []","dB(S(3,4)) []"
1,-82.3268220651568,-80.0312185034554,-82.255717119989,-82.2990480220811,-80.0295084411695,-82.2654589169726
1.00033333333333,-82.319701655518,-80.0205020449197,-82.2487370045467,-82.2918229097848,-80.0187714131412,-82.2583924501635
1.00066666666667,-82.3125706331438,-80.0097785176791,-82.2417464490194,-82.2845873671998,-80.0080273415529,-82.2513155642934
1.001,-82.305428975754,-79.9990479144413,-82.2347454311344,-82.2773413724814,-79.9972762191988,-82.2442282375734
1.00133333333333,-82.2982766610425,-79.9883102279063,-82.2277339285903,-82.2700849037593,-79.986518038865,-82.2371304481877
1.00166666666667,-82.291113666678,-79.9775654507657,-82.2207119190576,-82.2628179391382,-79.9757527933293,-82.230022174294
1.002,-82.2839399703036,-79.9668135757032,-82.2136793801786,-82.2555404566977,-79.964980475361,-82.2229033940233
1.00233333333333,-82.276755549537,-79.9560545953942,-82.2066362895673,-82.2482524344922,-79.9542010777212,-82.2157740854802
1.00266666666667,-82.2695603819707,-79.9452885025061,-82.1995826248098,-82.2409538505515,-79.9434145931625,-82.2086342267429
1.003,-82.2623544451721,-79.9345152896978,-82.1925183634642,-82.2336446828803,-79.9326210144293,-82.2014837958633
1.00333333333333,-82.2551377166835,-79.9237349496202,-82.1854434830609,-82.2263249094589,-79.9218203342574,-82.194322770867
1.00366666666667,-82.2479101740223,-79.912947474916,-82.1783579611023,-82.2189945082427,-79.9110125453741,-82.1871511297535
1.004,-82.2406717946811,-79.9021528582193,-82.1712617750634,-82.2116534571627,-79.9001976404984,-82.1799688504963
1.00433333333333,-82.2334225561277,-79.8913510921564,-82.1641549023914,-82.2043017341256,-79.8893756123409,-82.172775911043
1.00466666666667,-82.2261624358054,-79.8805421693449,-82.1570373205062,-82.1969393170134,-79.8785464536032,-82.1655722893153
1.005,-82.2188914111328,-79.8697260823941,-82.1499090068002,-82.1895661836842,-79.8677101569789,-82.1583579632092
1.00533333333333,-82.2116094595043,-79.8589028239051,-82.1427699386388,-82.182182311972,-79.8568667151527,-82.1511329105949
1.00566666666667,-82.2043165582899,-79.8480723864705,-82.1356200933597,-82.1747876796866,-79.8460161208008,-82.1438971093171
1.006,-82.1970126848353,-79.8372347626744,-82.1284594482742,-82.1673822646138,-79.8351583665908,-82.1366505371951
1.00633333333333,-82.1896978164623,-79.8263899450927,-82.1212879806661,-82.1599660445159,-79.8242934451816,-82.1293931720228
1.00666666666667,-82.1823719304687,-79.8155379262924,-82.1141056677924,-82.1525389971312,-79.8134213492235,-82.1221249915687
1.007,-82.1750350041284,-79.8046786988326,-82.1069124868837,-82.1451011001745,-79.8025420713581,-82.1148459735763
1.00733333333333,-82.1676870146916,-79.7938122552634,-82.0997084151434,-82.137652331337,-79.7916556042182,-82.1075560957639
1.00766666666667,-82.1603279393847,-79.7829385881265,-82.0924934297487,-82.1301926682866,-79.780761940428,-82.1002553358249
1.008,-82.1529577554109,-79.772057689955,-82.0852675078502,-82.1227220886678,-79.7698610726026,-82.0929436714277
1.00833333333333,-82.1455764399496,-79.7611695532737,-82.0780306265722,-82.115240570102,-79.7589529933488,-82.085621080216
1.00866666666667,-82.1381839701572,-79.7502741705983,-82.0707827630127,-82.1077480901873,-79.7480376952642,-82.0782875398089
1.009,-82.1307803231668,-79.7393715344363,-82.0635238942435,-82.1002446264991,-79.7371151709378,-82.0709430278008
1.00933333333333,-82.1233654760886,-79.7284616372862,-82.0562539973105,-82.0927301565897,-79.7261854129494,-82.0635875217616
1.00966666666667,-82.1159394060095,-79.7175444716379,-82.0489730492336,-82.0852046579887,-79.7152484138702,-82.056220999237
1.01,-82.108502089994,-79.7066200299727,-82.0416810270068,-82.0776681082031,-79.7043041662624,-82.0488434377482
1.01033333333333,-82.1010535050836,-79.6956883047631,-82.0343779075985,-82.0701204847173,-79.6933526626793,-82.0414548147924
1.01066666666667,-82.0935936282974,-79.6847492884727,-82.0270636679514,-82.0625617649932,-79.6823938956651,-82.0340551078428
1.011,-82.0861224366318,-79.6738029735564,-82.0197382849828,-82.0549919264704,-79.671427857755,-82.0266442943484
1.01133333333333,-82.078639907061,-79.6628493524604,-82.0124017355845,-82.0474109465665,-79.6604545414753,-82.0192223517346
1.01166666666667,-82.0711460165371,-79.6518884176219,-82.0050539966232,-82.0398188026766,-79.6494739393432,-82.0117892574031
1.012,-82.0636407419899,-79.6409201614692,-81.9976950449402,-82.0322154721741,-79.6384860438668,-82.0043449887316
1.01233333333333,-82.0561240603272,-79.6299445764217,-81.990324857352,-82.0246009324105,-79.627490847545,-81.9968895230748
