"Freq [GHz]","dB(S(1,2)) []","dB(S(1,3)) []","dB(S(1,4)) []","dB(S(2,3)) []","dB(S(2,4)) []","dB(S(3,4)) []"
1,-82.0099448659912,-79.4334902438687,-82.081661395286,-82.0347155612825,-79.4311995612129,-82.0931545902341
1.00033333333333,-82.0021560308439,-79.4228751993408,-82.0737335444124,-82.0270319087807,-79.4206120492787,-82.0855150382629
1.00066666666667,-81.994355895761,-79.4122521788163,-82.0657942993276,-82.0193368922205,-79.4100165757779,-82.077864432837
1.001,-81.986544437424,-79.4016211745056,-82.0578436373615,-82.0116304880797,-79.399413132964,-82.0702027502811
1.00133333333333,-81.9787216324926,-79.3909821786124,-82.049881535824,-82.0039126728136,-79.3888017130834,-82.0625299668929
1.00166666666667,-81.9708874576056,-79.3803351833328,-82.0419079720061,-81.9961834228563,-79.3781823083758,-82.0548460589432
1.002,-81.9630418893807,-79.3696801808563,-82.0339229231794,-81.9884427146195,-79.3675549110741,-82.047151002676
1.00233333333333,-81.9551849044146,-79.3590171633648,-82.0259263665965,-81.980690524494,-79.356919513404,-82.0394447743086
1.00266666666667,-81.9473164792829,-79.3483461230331,-82.0179182794911,-81.9729268288487,-79.3462761075844,-82.0317273500319
1.003,-81.9394365905408,-79.3376670520291,-82.009898639078,-81.9651516040314,-79.3356246858273,-82.0239987060102
1.00333333333333,-81.9315452147229,-79.3269799425131,-82.0018674225535,-81.9573648263687,-79.3249652403377,-82.0162588183817
1.00366666666667,-81.9236423283432,-79.3162847866383,-81.9938246070952,-81.9495664721663,-79.3142977633135,-82.0085076632582
1.004,-81.9157279078957,-79.3055815765507,-81.9857701698626,-81.9417565177087,-79.3036222469455,-82.0007452167257
1.00433333333333,-81.9078019298539,-79.2948703043887,-81.9777040879966,-81.9339349392599,-79.2929386834174,-81.9929714548441
1.00466666666667,-81.8998643706716,-79.2841509622837,-81.9696263386203,-81.9261017130634,-79.2822470649062,-81.9851863536475
1.005,-81.8919152067825,-79.2734235423595,-81.9615368988385,-81.918256815342,-79.2715473835811,-81.9773898891444
1.00533333333333,-81.8839544146005,-79.2626880367325,-81.9534357457385,-81.9104002222983,-79.2608396316048,-81.9695820373177
1.00566666666667,-81.8759819705204,-79.2519444375119,-81.9453228563896,-81.9025319101147,-79.2501238011323,-81.9617627741251
1.006,-81.8679978509169,-79.2411927367991,-81.9371982078437,-81.8946518549535,-79.2393998843117,-81.9539320754986
1.00633333333333,-81.8600020321458,-79.2304329266884,-81.9290617771352,-81.8867600329574,-79.2286678732837,-81.9460899173455
1.00666666666667,-81.8519944905437,-79.2196649992662,-81.9209135412814,-81.878856420249,-79.2179277601819,-81.9382362755477
1.007,-81.843975202428,-79.2088889466118,-81.9127534772822,-81.8709409929315,-79.2071795371325,-81.9303711259623
1.00733333333333,-81.8359441440974,-79.1981047607966,-81.9045815621206,-81.8630137270886,-79.1964231962543,-81.9224944444219
