"Freq [GHz]","dB(S(1,2)) []","dB(S(1,3)) []","dB(S(1,4)) []","dB(S(2,3)) []","dB(S(2,4)) []","dB(S(3,4)) []"
1,-82.3840052185218,-80.2985485678741,-82.3433061447668,-82.4070843340635,-80.2728030084773,-82.48864757803
1.00033333333333,-82.3774070882794,-80.2879996900668,-82.3366660468756,-82.4004749037246,-80.2622476306274,-82.4819303181495
1.00066666666667,-82.3707990345946,-80.2774434705024,-82.3300160703724,-82.3938555062453,-80.2516849052689,-82.4752029619785
1.001,-82.3641810345427,-80.2668799013693,-82.3233561925056,-82.387226118315,-80.2411148246134,-82.4684654864502
1.00133333333333,-82.3575530651608,-80.2563089748483,-82.3166863904863,-82.380586716584,-80.2305373808652,-82.4617178684608
1.00166666666667,-82.3509151034475,-80.2457306831128,-82.3100066414883,-82.3739372776641,-80.2199525662211,-82.4549600848704
1.002,-82.3442671263628,-80.2351450183281,-82.3033169226476,-82.367277778128,-80.2093603728702,-82.4481921125021
1.00233333333333,-82.3376091108284,-80.2245519726522,-82.2966172110633,-82.3606081945098,-80.198760792994,-82.4414139281429
1.00266666666667,-82.330941033728,-80.2139515382351,-82.2899074837968,-82.3539285033049,-80.1881538187666,-82.4346255085433
1.003,-82.3242628719067,-80.2033437072194,-82.2831877178726,-82.3472386809699,-80.1775394423542,-82.4278268304174
1.00333333333333,-82.3175746021715,-80.1927284717396,-82.2764578902777,-82.3405387039232,-80.1669176559156,-82.4210178704433
1.00366666666667,-82.3108762012915,-80.1821058239227,-82.2697179779622,-82.3338285485442,-80.1562884516016,-82.4141986052627
1.004,-82.3041676459974,-80.1714757558876,-82.2629679578392,-82.3271081911743,-80.1456518215556,-82.4073690114812
1.00433333333333,-82.2974489129821,-80.1608382597457,-82.2562078067845,-82.3203776081162,-80.1350077579131,-82.4005290656684
1.00466666666667,-82.2907199789003,-80.1501933276003,-82.2494375016372,-82.3136367756345,-80.1243562528019,-82.3936787443579
1.005,-82.2839808203692,-80.1395409515469,-82.2426570191993,-82.3068856699553,-80.113697298342,-82.3868180240475
1.00533333333333,-82.2772314139678,-80.1288811236731,-82.2358663362362,-82.3001242672667,-80.1030308866456,-82.379946881199
1.00566666666667,-82.2704717362374,-80.1182138360587,-82.2290654294764,-82.2933525437185,-80.0923570098171,-82.3730652922386
1.006,-82.2637017636818,-80.1075390807753,-82.2222542756117,-82.2865704754225,-80.0816756599529,-82.3661732335567
1.00633333333333,-82.2569214727668,-80.0968568498867,-82.2154328512972,-82.2797780384526,-80.0709868291419,-82.359270681508
1.00666666666667,-82.2501308399208,-80.0861671354487,-82.2086011331515,-82.2729752088447,-80.0602905094646,-82.352357612412
1.007,-82.2433298415348,-80.0754699295089,-82.2017590977567,-82.2661619625968,-80.049586692994,-82.3454340025522
1.00733333333333,-82.236518453962,-80.0647652241071,-82.1949067216585,-82.259338275669,-80.0388753717949,-82.3384998281773
1.00766666666667,-82.2296966535186,-80.0540530112749,-82.1880439813659,-82.252504123984,-80.0281565379242,-82.3315550655003
1.008,-82.2228644164832,-80.0433332830357,-82.181170853352,-82.2456594834265,-80.0174301834307,-82.3245996906991
1.00833333333333,-82.2160217190971,-80.032606031405,-82.1742873140534,-82.2388043298437,-80.0066963003554,-82.3176336799163
1.00866666666667,-82.2091685375647,-80.02187124839,-82.1673933398706,-82.2319386390456,-79.995954880731,-82.3106570092596
1.009,-82.202304848053,-80.0111289259898,-82.1604889071679,-82.2250623868043,-79.9852059165824,-82.3036696548017
1.00933333333333,-82.1954306266921,-80.0003790561951,-82.1535739922737,-82.2181755488549,-79.9744493999261,-82.2966715925804
1.00966666666667,-82.1885458495751,-79.9896216309886,-82.1466485714804,-82.211278100895,-79.9636853227706,-82.2896627985984
1.01,-82.1816504927581,-79.9788566423447,-82.1397126210444,-82.2043700185852,-79.9529136771163,-82.2826432488241
1.01033333333333,-82.1747445322604,-79.9680840822294,-82.1327661171863,-82.1974512775488,-79.9421344549555,-82.2756129191908
1.01066666666667,-82.1678279440647,-79.9573039426007,-82.1258090360912,-82.1905218533722,-79.9313476482719,-82.2685717855976
1.011,-82.1609007041168,-79.9465162154078,-82.1188413539081,-82.1835817216046,-79.9205532490414,-82.2615198239087
1.01133333333333,-82.1539627883261,-79.935720892592,-82.1118630467507,-82.1766308577585,-79.9097512492315,-82.2544570099544
1.01166666666667,-82.1470141725652,-79.9249179660859,-82.1048740906971,-82.1696692373097,-79.8989416408014,-82.2473833195303
1.012,-82.1400548326705,-79.9141074278138,-82.09787446179,-82.162696835697,-79.8881244157019,-82.2402987283979
1.01233333333333,-82.1330847444418,-79.9032892696917,-82.0908641360367,-82.1557136283228,-79.8772995658756,-82.2332032122846
1.01266666666667,-82.1261038836429,-79.8924634836269,-82.0838430894092,-82.1487195905528,-79.8664670832567,-82.2260967468836
1.013,-82.1191122260011,-79.8816300615183,-82.0768112978442,-82.1417146977164,-79.855626959771,-82.2189793078544
1.01333333333333,-82.1121097472078,-79.8707889952564,-82.0697687372435,-82.1346989251063,-79.8447791873358,-82.2118508708225
1.01366666666667,-82.1050964229181,-79.859940276723,-82.0627153834738,-82.1276722479793,-79.8339237578603,-82.2047114113795
1.014,-82.0980722287513,-79.8490838977915,-82.0556512123667,-82.1206346415558,-79.8230606632447,-82.1975609050836
1.01433333333333,-82.0910371402908,-79.8382198503264,-82.048576199719,-82.11358608102,-79.8121898953811,-82.1903993274593
1.01466666666667,-82.0839911330842,-79.827348126184,-82.0414903212927,-82.1065265415203,-79.8013114461529,-82.1832266539976
1.015,-82.0769341826433,-79.8164687172116,-82.0343935528151,-82.0994559981689,-79.7904253074351,-82.176042860156
1.01533333333333,-82.0698662644444,-79.8055816152479,-82.0272858699791,-82.0923744260425,-79.779531471094,-82.168847921359
1.01566666666667,-82.0627873539283,-79.7946868121231,-82.0201672484426,-82.0852818001818,-79.7686299289873,-82.1616418129977
1.016,-82.0556974265001,-79.7837842996584,-82.0130376638294,-82.0781780955918,-79.7577206729641,-82.1544245104301
1.01633333333333,-82.0485964575298,-79.7728740696664,-82.005897091729,-82.0710632872422,-79.7468036948649,-82.1471959889815
1.01666666666667,-82.0414844223519,-79.7619561139508,-81.9987455076964,-82.0639373500669,-79.7358789865213,-82.1399562239439
1.017,-82.0343612962661,-79.7510304243066,-81.9915828872526,-82.0568002589649,-79.7249465397565,-82.1327051905768
1.01733333333333,-82.0272270545366,-79.7400969925199,-81.9844092058843,-82.0496519887995,-79.7140063463847,-82.125442864107
1.01766666666667,-82.0200816723929,-79.729155810368,-81.9772244390446,-82.042492514399,-79.7030583982115,-82.1181692197286
1.018,-82.0129251250294,-79.7182068696191,-81.9700285621523,-82.0353218105568,-79.6921026870335,-82.1108842326034
1.01833333333333,-82.0057573876058,-79.7072501620327,-81.9628215505927,-82.0281398520309,-79.6811392046387,-82.1035878778608
1.01866666666667,-81.9985784352471,-79.6962856793593,-81.9556033797172,-82.020946613545,-79.6701679428061,-82.0962801305977
1.019,-81.9913882430437,-79.6853134133402,-81.9483740248438,-82.0137420697876,-79.6591888933059,-82.0889609658793
1.01933333333333,-81.9841867860515,-79.674333355708,-81.9411334612567,-82.0065261954127,-79.6482020478993,-82.0816303587384
1.01966666666667,-81.976974039292,-79.6633454981861,-81.9338816642069,-81.9992989650398,-79.6372073983387,-82.074288284176
1.02,-81.9697499777523,-79.6523498324888,-81.9266186089121,-81.9920603532539,-79.6262049363674,-82.0669347171614
1.02033333333333,-81.9625145763853,-79.6413463503214,-81.9193442705568,-81.9848103346057,-79.6151946537197,-82.0595696326321
1.02066666666667,-81.95526781011,-79.63033504338,-81.9120586242921,-81.9775488836116,-79.6041765421209,-82.052193005494
1.021,-81.9480096538111,-79.6193159033515,-81.9047616452366,-81.970275974754,-79.5931505932874,-82.0448048106214
1.02133333333333,-81.9407400823398,-79.6082889219137,-81.8974533084755,-81.9629915824811,-79.5821167989263,-82.0374050228576
1.02166666666667,-81.933459070513,-79.5972540907352,-81.8901335890616,-81.9556956812075,-79.5710751507356,-82.0299936170143
1.022,-81.9261665931142,-79.5862114014753,-81.8828024620147,-81.9483882453138,-79.5600256404043,-82.0225705678724
1.02233333333333,-81.9188626248935,-79.5751608457841,-81.8754599023221,-81.9410692491469,-79.5489682596121,-82.0151358501814
1.02266666666667,-81.9115471405672,-79.5641024153022,-81.8681058849388,-81.9337386670203,-79.5379030000297,-82.0076894386603
1.023,-81.9042201148183,-79.5530361016612,-81.8607403847872,-81.9263964732139,-79.5268298533183,-82.0002313079972
1.02333333333333,-81.8968815222968,-79.5419618964829,-81.8533633767575,-81.9190426419744,-79.5157488111299,-81.9927614328494
1.02366666666667,-81.8895313376192,-79.5308797913802,-81.8459748357078,-81.9116771475152,-79.5046598651075,-81.9852797878439
1.024,-81.8821695353693,-79.5197897779562,-81.8385747364641,-81.9042999640168,-79.4935630068843,-81.9777863475771
1.02433333333333,-81.8747960900977,-79.5086918478046,-81.8311630538205,-81.8969110656264,-79.4824582280845,-81.9702810866154
1.02466666666667,-81.8674109763224,-79.4975859925099,-81.8237397625393,-81.8895104264586,-79.4713455203229,-81.9627639794947
1.025,-81.8600141685286,-79.4864722036467,-81.8163048373509,-81.8820980205954,-79.4602248752047,-81.9552350007212
1.02533333333333,-81.8526056411691,-79.4753504727803,-81.8088582529545,-81.8746738220857,-79.4490962843258,-81.9476941247709
1.02566666666667,-81.845185368664,-79.4642207914664,-81.8013999840174,-81.8672378049464,-79.4379597392727,-81.9401413260904
1.026,-81.8377533254012,-79.4530831512509,-81.7939300051758,-81.8597899431619,-79.4268152316221,-81.9325765790963
1.02633333333333,-81.8303094857364,-79.4419375436705,-81.7864482910345,-81.8523302106842,-79.4156627529416,-81.9249998581758
1.02666666666667,-81.8228538239932,-79.4307839602517,-81.7789548161674,-81.8448585814334,-79.4045022947888,-81.9174111376869
1.027,-81.8153863144631,-79.4196223925117,-81.7714495551172,-81.8373750292976,-79.393333848712,-81.909810391958
1.02733333333333,-81.8079069314059,-79.4084528319578,-81.7639324823957,-81.8298795281329,-79.3821574062498,-81.9021975952888
1.02766666666667,-81.8004156490496,-79.3972752700875,-81.7564035724841,-81.8223720517638,-79.3709729589311,-81.8945727219496
1.028,-81.7929124415906,-79.3860896983887,-81.7488627998328,-81.8148525739833,-79.3597804982751,-81.8869357461821
1.02833333333333,-81.7853972831938,-79.3748961083392,-81.7413101388617,-81.8073210685528,-79.3485800157914,-81.8792866421993
1.02866666666667,-81.7778701479929,-79.3636944914073,-81.7337455639604,-81.7997775092023,-79.3373715029798,-81.8716253841855
1.029,-81.77033101009,-79.352484839051,-81.7261690494882,-81.7922218696308,-79.3261549513301,-81.8639519462967
