"Freq [GHz]","dB(S(1,2)) []","dB(S(1,3)) []","dB(S(1,4)) []","dB(S(2,3)) []","dB(S(2,4)) []","dB(S(3,4)) []"
1,-82.437121200364,-80.3905407567049,-82.3970329209006,-82.496065313906,-80.3576319855255,-82.5073520597542
1.00033333333333,-82.4301994870077,-80.3798495721193,-82.3905022649263,-82.489108882954,-80.3469384490262,-82.5004146467269
1.00066666666667,-82.4232675454289,-80.3691512148133,-82.383961612664,-82.4821423996856,-80.3362377148111,-82.493467089608
1.001,-82.4163253534273,-80.3584456772148,-82.3774109409602,-82.4751658417601,-80.3255297751811,-82.4865093662513
1.00133333333333,-82.409372888771,-80.3477329517431,-82.3708502266225,-82.4681791868043,-80.3148146224286,-82.4795414544787
1.00166666666667,-82.402410129196,-80.3370130308092,-82.3642794464195,-82.4611824124123,-80.3040922488377,-82.4725633320805
1.002,-82.3954370524066,-80.3262859068155,-82.3576985770806,-82.4541754961453,-80.2933626466839,-82.4655749768155
1.00233333333333,-82.3884536360757,-80.3155515721559,-82.3511075952964,-82.4471584155324,-80.2826258082341,-82.4585763664111
1.00266666666667,-82.3814598578442,-80.3048100192157,-82.3445064777185,-82.4401311480699,-80.2718817257468,-82.4515674785629
1.003,-82.3744556953217,-80.2940612403716,-82.3378952009598,-82.4330936712217,-80.2611303914719,-82.4445482909356
1.00333333333333,-82.3674411260863,-80.2833052279917,-82.3312737415942,-82.4260459624196,-80.2503717976505,-82.4375187811623
1.00366666666667,-82.3604161276846,-80.2725419744357,-82.3246420761571,-82.4189879990629,-80.2396059365153,-82.430478926845
1.004,-82.3533806776321,-80.2617714720542,-82.3180001811451,-82.4119197585188,-80.2288328002903,-82.4234287055545
1.00433333333333,-82.3463347534127,-80.2509937131896,-82.3113480330163,-82.4048412181223,-80.2180523811909,-82.4163680948307
1.00466666666667,-82.3392783324795,-80.2402086901752,-82.3046856081901,-82.3977523551764,-80.2072646714236,-82.4092970721823
1.005,-82.3322113922542,-80.2294163953358,-82.2980128830475,-82.3906531469521,-80.1964696631863,-82.402215615087
1.00533333333333,-82.3251339101276,-80.2186168209874,-82.2913298339311,-82.3835435706884,-80.1856673486682,-82.3951237009921
1.00566666666667,-82.3180458634594,-80.2078099594373,-82.2846364371451,-82.3764236035926,-80.1748577200497,-82.3880213073136
1.006,-82.3109472295788,-80.1969958029837,-82.2779326689554,-82.3692932228402,-80.1640407695023,-82.380908411437
1.00633333333333,-82.3038379857836,-80.1861743439163,-82.2712185055897,-82.3621524055749,-80.1532164891888,-82.3737849907174
1.00666666666667,-82.2967181093414,-80.1753455745159,-82.2644939232375,-82.3550011289089,-80.1423848712631,-82.3666510224791
1.007,-82.2895875774889,-80.1645094870542,-82.2577588980501,-82.3478393699227,-80.1315459078702,-82.3595064840159
1.00733333333333,-82.2824463674322,-80.1536660737942,-82.251013406141,-82.3406671056656,-80.1206995911463,-82.3523513525915
1.00766666666667,-82.275294456347,-80.1428153269899,-82.2442574235855,-82.3334843131553,-80.1098459132187,-82.345185605439
1.008,-82.2681318213785,-80.1319572388864,-82.2374909264212,-82.3262909693782,-80.0989848662055,-82.3380092197615
1.00833333333333,-82.2609584396418,-80.1210918017197,-82.2307138906476,-82.3190870512895,-80.0881164422161,-82.3308221727318
1.00866666666667,-82.2537742882215,-80.110219007717,-82.2239262922268,-82.3118725358134,-80.0772406333507,-82.3236244414928
1.009,-82.246579344172,-80.0993388490962,-82.217128107083,-82.3046473998429,-80.0663574317006,-82.3164160031572
1.00933333333333,-82.2393735845178,-80.0884513180662,-82.2103193111027,-82.2974116202399,-80.0554668293481,-82.309196834808
1.00966666666667,-82.2321569862533,-80.0775564068272,-82.2034998801351,-82.2901651738356,-80.0445688183662,-82.3019669134985
1.01,-82.224929526343,-80.0666541075696,-82.1966697899916,-82.2829080374303,-80.033663390819,-82.2947262162519
1.01033333333333,-82.2176911817217,-80.0557444124753,-82.1898290164467,-82.2756401877936,-80.0227505387614,-82.2874747200622
1.01066666666667,-82.2104419292942,-80.0448273137167,-82.1829775352371,-82.2683616016644,-80.011830254239,-82.2802124018935
1.011,-82.2031817459358,-80.0339028034571,-82.1761153220624,-82.261072255751,-80.0009025292886,-82.2729392386807
1.01133333333333,-82.1959106084923,-80.0229708738506,-82.1692423525853,-82.2537721267314,-79.9899673559373,-82.2656552073292
1.01166666666667,-82.1886284937798,-80.0120315170419,-82.1623586024312,-82.246461191253,-79.9790247262034,-82.2583602847151
1.012,-82.1813353785852,-80.0010847251667,-82.1554640471884,-82.239139425933,-79.9680746320956,-82.2510544476855
1.01233333333333,-82.174031239666,-79.9901304903512,-82.1485586624085,-82.2318068073585,-79.9571170656134,-82.2437376730581
1.01266666666667,-82.1667160537506,-79.9791688047124,-82.1416424236062,-82.2244633120863,-79.9461520187472,-82.236409937622
1.013,-82.1593897975382,-79.9681996603577,-82.1347153062593,-82.2171089166432,-79.9351794834777,-82.2290712181369
1.01333333333333,-82.152052447699,-79.9572230493855,-82.1277772858091,-82.209743597526,-79.9241994517766,-82.2217214913341
1.01366666666667,-82.1447039808743,-79.9462389638846,-82.1208283376603,-82.202367331202,-79.9132119156058,-82.214360733916
1.014,-82.1373443736764,-79.9352473959342,-82.113868437181,-82.1949800941083,-79.9022168669182,-82.2069889225563
1.01433333333333,-82.1299736026891,-79.9242483376044,-82.1068975597029,-82.1875818626525,-79.8912142976568,-82.1996060339004
1.01466666666667,-82.1225916444673,-79.9132417809556,-82.0999156805216,-82.1801726132128,-79.8802041997556,-82.192212044565
1.015,-82.1151984755377,-79.9022277180386,-82.0929227748962,-82.1727523221378,-79.8691865651386,-82.1848069311386
1.01533333333333,-82.1077940723981,-79.8912061408949,-82.0859188180496,-82.1653209657465,-79.8581613857206,-82.1773906701815
1.01566666666667,-82.1003784115184,-79.8801770415563,-82.078903785169,-82.1578785203291,-79.8471286534067,-82.1699632382256
1.016,-82.0929514693399,-79.8691404120449,-82.0718776514053,-82.1504249621462,-79.8360883600925,-82.1625246117752
1.01633333333333,-82.0855132222759,-79.8580962443733,-82.0648403918736,-82.1429602674296,-79.8250404976638,-82.1550747673063
1.01666666666667,-82.0780636467116,-79.8470445305445,-82.0577919816534,-82.135484412382,-79.813985057997,-82.1476136812672
1.017,-82.0706027190043,-79.8359852625518,-82.0507323957883,-82.127997373177,-79.8029220329587,-82.1401413300783
1.01733333333333,-82.0631304154834,-79.8249184323786,-82.0436616092864,-82.12049912596,-79.7918514144056,-82.1326576901327
1.01766666666667,-82.0556467124506,-79.8138440319987,-82.0365795971203,-82.112989646847,-79.7807731941851,-82.1251627377956
