"Freq [GHz]","dB(S(1,2)) []","dB(S(1,3)) []","dB(S(1,4)) []","dB(S(2,3)) []","dB(S(2,4)) []","dB(S(3,4)) []"
1,-81.9451172602901,-79.511220227931,-82.0193882442332,-82.046814802676,-79.4759339589104,-82.0079304239462
1.00033333333333,-81.9375759273841,-79.5002848511406,-82.0117616185211,-82.0392942811267,-79.4650124768326,-82.000150988901
1.00066666666667,-81.9300230496035,-79.4893424623378,-82.0041233392512,-82.0317620439944,-79.4540839965862,-81.9923597996324
1.001,-81.9224586056944,-79.4783930546443,-81.9964733848285,-82.0242180693408,-79.4431485113826,-81.984556835125
1.00133333333333,-81.9148825743889,-79.4674366211732,-81.9888117336461,-82.0166623352142,-79.4322060144242,-81.9767420743535
1.00166666666667,-81.9072949344049,-79.4564731550285,-81.981138364085,-82.0090948196501,-79.4212564989052,-81.9689154962832
1.002,-81.8996956644468,-79.4455026493059,-81.9734532545146,-82.0015155006705,-79.4102999580106,-81.9610770798699
1.00233333333333,-81.8920847432047,-79.4345250970918,-81.9657563832924,-81.9939243562851,-79.3993363849167,-81.9532268040601
1.00266666666667,-81.8844621493554,-79.4235404914642,-81.9580477287646,-81.9863213644906,-79.3883657727912,-81.945364647791
1.003,-81.8768278615623,-79.4125488254921,-81.9503272692661,-81.9787065032714,-79.3773881147926,-81.9374905899909
1.00333333333333,-81.8691818584752,-79.4015500922356,-81.9425949831203,-81.9710797505994,-79.3664034040709,-81.9296046095794
1.00366666666667,-81.8615241187309,-79.390544284746,-81.9348508486399,-81.9634410844343,-79.3554116337669,-81.921706685467
1.004,-81.8538546209529,-79.3795313960656,-81.9270948441265,-81.9557904827239,-79.3444127970128,-81.9137967965559
1.00433333333333,-81.8461733437519,-79.3685114192279,-81.9193269478708,-81.9481279234038,-79.3334068869314,-81.9058749217398
1.00466666666667,-81.8384802657257,-79.3574843472574,-81.9115471381533,-81.9404533843981,-79.322393896637,-81.8979410399041
