"Freq [GHz]","dB(S(1,2)) []","dB(S(1,3)) []","dB(S(1,4)) []","dB(S(2,3)) []","dB(S(2,4)) []","dB(S(3,4)) []"
1,-82.030958292991,-79.4310111767489,-82.0233865187339,-82.0305985490909,-79.3969022916399,-82.1021066517839
1.00033333333333,-82.0233668106097,-79.4206754744891,-82.0160740368458,-82.0233347619256,-79.3865740888365,-82.0945746850059
1.00066666666667,-82.0157632752677,-79.4103307798511,-82.0087495030224,-82.0160588687494,-79.3762368253094,-82.0870308041706
1.001,-82.0081476645773,-79.3999770876663,-82.0014128941738,-82.008770846497,-79.3658904961475,-82.0794749865729
1.00133333333333,-82.0005199561356,-79.3896143927591,-81.9940641871912,-82.0014706720845,-79.3555350964324,-82.071907209491
1.00166666666667,-81.9928801275257,-79.3792426899468,-81.9867033589469,-81.9941583224093,-79.3451706212387,-82.0643274501869
1.002,-81.9852281563161,-79.3688619740396,-81.9793303862948,-81.9868337743509,-79.334797065634,-82.0567356859066
1.00233333333333,-81.9775640200612,-79.3584722398408,-81.9719452460701,-81.9794970047703,-79.3244144246783,-82.0491318938797
1.00266666666667,-81.9698876963012,-79.3480734821462,-81.9645479150899,-81.9721479905108,-79.3140226934244,-82.0415160513204
1.003,-81.9621991625624,-79.3376656957447,-81.9571383701528,-81.9647867083978,-79.303621866918,-82.0338881354268
1.00333333333333,-81.9544983963575,-79.3272488754179,-81.9497165880397,-81.9574131352388,-79.2932119401972,-82.0262481233816
1.00366666666667,-81.9467853751852,-79.3168230159401,-81.9422825455135,-81.9500272478239,-79.2827929082928,-82.018595992352
1.004,-81.939060076531,-79.3063881120783,-81.9348362193192,-81.9426290229259,-79.2723647662281,-82.0109317194901
1.00433333333333,-81.9313224778672,-79.2959441585923,-81.9273775861845,-81.9352184373003,-79.2619275090189,-82.0032552819326
1.00466666666667,-81.9235725566525,-79.2854911502343,-81.9199066228195,-81.9277954676854,-79.2514811316736,-81.9955666568014
1.005,-81.9158102903328,-79.2750290817493,-81.912423305917,-81.9203600908028,-79.241025629193,-81.9878658212035
1.00533333333333,-81.9080356563412,-79.2645579478748,-81.9049276121527,-81.9129122833572,-79.2305609965702,-81.9801527522313
1.00566666666667,-81.9002486320978,-79.2540777433407,-81.8974195181855,-81.9054520220367,-79.2200872287908,-81.9724274269625
1.006,-81.8924491950105,-79.2435884628694,-81.8898990006573,-81.897979283513,-79.2096043208327,-81.9646898224606
1.00633333333333,-81.8846373224743,-79.2330901011758,-81.8823660361932,-81.8904940444415,-79.199112267666,-81.9569399157747
1.00666666666667,-81.8768129918723,-79.2225826529673,-81.8748206014022,-81.8829962814614,-79.1886110642531,-81.9491776839401
1.007,-81.8689761805754,-79.2120661129434,-81.8672626728767,-81.875485971196,-79.1781007055486,-81.9414031039778
1.00733333333333,-81.8611268659423,-79.2015404757961,-81.8596922271928,-81.8679630902528,-79.1675811864992,-81.9336161528954
1.00766666666667,-81.8532650253202,-79.1910057362096,-81.8521092409109,-81.8604276152236,-79.1570525020439,-81.9258168076866
1.008,-81.8453906360445,-79.1804618888603,-81.8445136905751,-81.8528795226846,-79.1465146471137,-81.9180050453319
1.00833333333333,-81.8375036754389,-79.169908928417,-81.8369055527143,-81.845318789197,-79.1359676166314,-81.9101808427984
1.00866666666667,-81.8296041208162,-79.1593468495405,-81.8292848038413,-81.8377453913065,-79.1254114055123,-81.9023441770399
1.009,-81.8216919494776,-79.1487756468837,-81.821651420454,-81.830159305544,-79.1148460086631,-81.8944950249975
1.00933333333333,-81.8137671387134,-79.1381953150917,-81.8140053790348,-81.8225605084255,-79.104271420983,-81.8866333635992
1.00966666666667,-81.8058296658031,-79.1276058488015,-81.8063466560509,-81.8149489764523,-79.0936876373625,-81.8787591697607
1.01,-81.7978795080154,-79.1170072426421,-81.798675227955,-81.8073246861113,-79.0830946526845,-81.8708724203848
1.01033333333333,-81.7899166426085,-79.1063994912348,-81.7909910711848,-81.799687613875,-79.0724924618232,-81.8629730923621
1.01066666666667,-81.7819410468302,-79.0957825891923,-81.7832941621634,-81.7920377362017,-79.061881059645,-81.8550611625712
1.011,-81.7739526979179,-79.0851565311195,-81.7755844772997,-81.7843750295358,-79.0512604410076,-81.8471366078784
1.01133333333333,-81.7659515730992,-79.0745213116132,-81.767861992988,-81.7766994703078,-79.0406306007607,-81.8391994051383
1.01166666666667,-81.7579376495916,-79.0638769252618,-81.7601266856089,-81.7690110349345,-79.0299915337456,-81.8312495311938
1.012,-81.7499109046028,-79.0532233666455,-81.7523785315289,-81.7613096998193,-79.0193432347951,-81.8232869628762
1.01233333333333,-81.7418713153312,-79.0425606303364,-81.7446175071008,-81.7535954413523,-79.0086856987334,-81.8153116770055
1.01266666666667,-81.7338188589654,-79.0318887108981,-81.7368435886638,-81.7458682359105,-78.9980189203766,-81.8073236503905
1.013,-81.725753512685,-79.0212076028859,-81.7290567525438,-81.7381280598576,-78.987342894532,-81.7993228598289
1.01333333333333,-81.7176752536605,-79.0105173008467,-81.7212569750534,-81.7303748895449,-78.9766576159983,-81.7913092821075
1.01366666666667,-81.7095840590532,-78.999817799319,-81.713444232492,-81.7226087013109,-78.9659630795658,-81.7832828940026
1.014,-81.7014799060159,-78.9891090928326,-81.7056185011463,-81.7148294714816,-78.955259280016,-81.7752436722797
1.01433333333333,-81.6933627716928,-78.9783911759092,-81.6977797572903,-81.707037176371,-78.9445462121217,-81.7671915936941
1.01466666666667,-81.6852326332196,-78.9676640430615,-81.6899279771854,-81.6992317922806,-78.9338238706471,-81.7591266349908
1.015,-81.6770894677235,-78.9569276887939,-81.6820631370806,-81.6914132955002,-78.9230922503474,-81.7510487729048
1.01533333333333,-81.6689332523241,-78.9461821076019,-81.6741852132127,-81.683581662308,-78.9123513459691,-81.7429579841614
1.01566666666667,-81.6607639641325,-78.9354272939727,-81.6662941818066,-81.6757368689703,-78.9016011522499,-81.7348542454759
1.016,-81.6525815802526,-78.9246632423843,-81.6583900190752,-81.6678788917424,-78.8908416639185,-81.7267375335543
1.01633333333333,-81.6443860777804,-78.9138899473062,-81.6504727012199,-81.660007706868,-78.8800728756947,-81.7186078250933
1.01666666666667,-81.6361774338043,-78.9031074031991,-81.6425422044304,-81.65212329058,-78.8692947822892,-81.7104650967801
1.017,-81.6279556254059,-78.8923156045147,-81.6345985048853,-81.6442256191005,-78.8585073784039,-81.7023093252932
1.01733333333333,-81.6197206296593,-78.881514545696,-81.626641578752,-81.6363146686408,-78.8477106587314,-81.6941404873023
1.01766666666667,-81.611472423632,-78.8707042211769,-81.6186714021869,-81.6283904154017,-78.8369046179552,-81.6859585594681
1.018,-81.6032109843845,-78.8598846253824,-81.6106879513356,-81.620452835574,-78.8260892507499,-81.6777635184432
1.01833333333333,-81.594936288971,-78.8490557527284,-81.6026912023332,-81.6125019053379,-78.8152645517805,-81.6695553408717
1.01866666666667,-81.5866483144391,-78.8382175976219,-81.5946811313045,-81.6045376008642,-78.804430515703,-81.6613340033895
1.019,-81.5783470378302,-78.8273701544606,-81.5866577143637,-81.5965598983136,-78.7935871371641,-81.6530994826247
1.01933333333333,-81.5700324361797,-78.8165134176331,-81.5786209276153,-81.5885687738372,-78.782734410801,-81.6448517551975
1.01966666666667,-81.5617044865173,-78.805647381519,-81.5705707471539,-81.5805642035771,-78.7718723312418,-81.6365907977207
1.02,-81.5533631658666,-78.7947720404884,-81.5625071490641,-81.5725461636657,-78.761000893105,-81.6283165867993
1.02033333333333,-81.5450084512461,-78.7838873889022,-81.5544301094215,-81.564514630227,-78.7501200909996,-81.6200290990314
1.02066666666667,-81.5366403196686,-78.7729934211121,-81.546339604292,-81.5564695793756,-78.7392299195252,-81.6117283110079
1.021,-81.528258748142,-78.7620901314604,-81.5382356097326,-81.5484109872179,-78.7283303732717,-81.6034141993128
1.02133333333333,-81.5198637136691,-78.7511775142798,-81.5301181017911,-81.5403388298516,-78.7174214468197,-81.5950867405234
1.02166666666667,-81.5114551932477,-78.7402555638938,-81.5219870565069,-81.5322530833664,-78.7065031347397,-81.5867459112105
1.022,-81.5030331638714,-78.7293242746163,-81.5138424499105,-81.5241537238437,-78.695575431593,-81.5783916879384
1.02233333333333,-81.4945976025289,-78.7183836407517,-81.5056842580243,-81.5160407273572,-78.6846383319309,-81.5700240472655
1.02266666666667,-81.4861484862048,-78.7074336565947,-81.4975124568624,-81.5079140699729,-78.673691830295,-81.561642965744
