"Freq [GHz]","dB(S(1,2)) []","dB(S(1,3)) []","dB(S(1,4)) []","dB(S(2,3)) []","dB(S(2,4)) []","dB(S(3,4)) []"
1,-82.168064507927,-79.6903275111962,-82.1413039420281,-82.1649286182625,-79.6817571643009,-82.2370247523435
1.00033333333333,-82.1611074769958,-79.6804040335912,-82.1343123519434,-82.1579144836588,-79.6718133809917,-82.2298669360381
1.00066666666667,-82.1541394533378,-79.6704701448012,-82.1273094587646,-82.1508887675187,-79.661859209053,-82.2226980241181
1.001,-82.1471604114305,-79.6605258457057,-82.1202952383983,-82.1438514458193,-79.6518946492621,-82.2155179920362
1.00133333333333,-82.1401703257326,-79.6505711371736,-82.1132696667391,-82.1368024945312,-79.6419197023858,-82.2083268152293
1.00166666666667,-82.133169170684,-79.6406060200631,-82.1062327196695,-82.1297418896183,-79.6319343691798,-82.2011244691188
1.002,-82.1261569207063,-79.630630495222,-82.0991843730604,-82.1226696070376,-79.6219386503888,-82.1939109291108
1.00233333333333,-82.1191335502026,-79.6206445634872,-82.0921246027706,-82.1155856227401,-79.6119325467465,-82.1866861705964
1.00266666666667,-82.1120990335579,-79.6106482256847,-82.0850533846477,-82.1084899126704,-79.6019160589753,-82.1794501689515
1.003,-82.1050533451394,-79.6006414826294,-82.0779706945279,-82.101382452767,-79.5918891877866,-82.1722028995372
1.00333333333333,-82.0979964592962,-79.5906243351254,-82.0708765082362,-82.0942632189625,-79.5818519338801,-82.1649443377
1.00366666666667,-82.09092835036,-79.5805967839654,-82.0637708015863,-82.0871321871837,-79.5718042979442,-82.157674458772
1.004,-82.0838489926449,-79.5705588299307,-82.0566535503813,-82.0799893333518,-79.5617462806554,-82.1503932380709
1.00433333333333,-82.0767583604478,-79.5605104737914,-82.0495247304133,-82.0728346333826,-79.5516778826789,-82.1431006509003
1.00466666666667,-82.0696564280487,-79.5504517163061,-82.0423843174641,-82.0656680631867,-79.5415991046679,-82.1357966725498
1.005,-82.0625431697103,-79.5403825582216,-82.0352322873047,-82.0584895986693,-79.5315099472638,-82.1284812782954
1.00533333333333,-82.055418559679,-79.5303030002732,-82.0280686156961,-82.0512992157309,-79.5214104110957,-82.1211544433993
1.00566666666667,-82.0482825721843,-79.5202130431842,-82.0208932783891,-82.044096890267,-79.511300496781,-82.1138161431102
1.006,-82.0411351814397,-79.510112687666,-82.0137062511244,-82.0368825981685,-79.5011802049246,-82.1064663526637
1.00633333333333,-82.0339763616422,-79.5000019344182,-82.0065075096332,-82.0296563153219,-79.4910495361193,-82.0991050472824
1.00666666666667,-82.026806086973,-79.489880784128,-81.9992970296368,-82.0224180176094,-79.4809084909453,-82.0917322021759
1.007,-82.0196243315975,-79.4797492374704,-81.992074786847,-82.0151676809087,-79.4707570699705,-82.0843477925409
1.00733333333333,-82.0124310696654,-79.4696072951083,-81.9848407569664,-82.0079052810939,-79.46059527375,-82.0769517935618
1.00766666666667,-82.0052262753111,-79.459454957692,-81.9775949156885,-82.000630794035,-79.4504231028264,-82.0695441804106
1.008,-81.9980099226537,-79.4492922258592,-81.9703372386975,-81.9933441955984,-79.4402405577292,-82.0621249282471
1.00833333333333,-81.9907819857972,-79.4391191002351,-81.9630677016691,-81.9860454616471,-79.4300476389754,-82.054694012219
1.00866666666667,-81.9835424388307,-79.4289355814321,-81.9557862802702,-81.9787345680405,-79.4198443470686,-82.0472514074624
1.009,-81.9762912558289,-79.4187416700497,-81.948492950159,-81.9714114906349,-79.4096306824995,-82.0397970891015
1.00933333333333,-81.9690284108518,-79.4085373666748,-81.9411876869857,-81.9640762052837,-79.3994066457456,-82.0323310322492
1.00966666666667,-81.9617538779451,-79.3983226718806,-81.933870466392,-81.9567286878373,-79.389172237271,-82.0248532120072
1.01,-81.9544676311405,-79.3880975862279,-81.9265412640116,-81.9493689141433,-79.3789274575265,-82.0173636034659
1.01033333333333,-81.9471696444559,-79.3778621102637,-81.9192000554705,-81.941996860047,-79.3686723069493,-82.009862181705
1.01066666666667,-81.9398598918952,-79.367616244522,-81.911846816387,-81.9346125013911,-79.3584067859632,-82.0023489217935
1.011,-81.9325383474492,-79.3573599895231,-81.9044815223717,-81.9272158140162,-79.3481308949781,-81.9948237987896
1.01133333333333,-81.9252049850949,-79.347093345774,-81.897104149028,-81.9198067737608,-79.3378446343901,-81.9872867877413
1.01166666666667,-81.9178597787967,-79.3368163137679,-81.8897146719519,-81.9123853564616,-79.3275480045816,-81.9797378636868
1.012,-81.9105027025056,-79.3265288939842,-81.8823130667326,-81.9049515379535,-79.3172410059207,-81.9721770016537
1.01233333333333,-81.9031337301604,-79.3162310868887,-81.8748993089523,-81.8975052940699,-79.3069236387618,-81.9646041766604
1.01266666666667,-81.8957528356868,-79.3059228929331,-81.8674733741865,-81.8900466006426,-79.2965959034448,-81.9570193637154
1.013,-81.8883599929988,-79.295604312555,-81.8600352380042,-81.8825754335026,-79.2862578002954,-81.9494225378178
1.01333333333333,-81.8809551759977,-79.2852753461781,-81.852584875968,-81.8750917684794,-79.2759093296251,-81.9418136739576
1.01366666666667,-81.8735383585733,-79.2749359942115,-81.8451222636344,-81.8675955814018,-79.2655504917306,-81.9341927471159
1.014,-81.8661095146034,-79.2645862570502,-81.8376473765537,-81.860086848098,-79.2551812868944,-81.9265597322646
1.01433333333333,-81.8586686179545,-79.2542261350748,-81.8301601902705,-81.8525655443955,-79.2448017153839,-81.9189146043673
1.01466666666667,-81.8512156424818,-79.2438556286514,-81.8226606803237,-81.8450316461212,-79.2344117774522,-81.9112573383791
1.015,-81.8437505620291,-79.2334747381312,-81.8151488222465,-81.8374851291022,-79.2240114733371,-81.9035879092469
1.01533333333333,-81.8362733504296,-79.2230834638508,-81.807624591567,-81.8299259691653,-79.2136008032618,-81.8959062919093
1.01566666666667,-81.8287839815057,-79.2126818061321,-81.8000879638081,-81.8223541421374,-79.2031797674342,-81.8882124612974
1.016,-81.8212824290693,-79.2022697652821,-81.7925389144874,-81.8147696238457,-79.1927483660472,-81.8805063923345
1.01633333333333,-81.813768666922,-79.1918473415924,-81.784977419118,-81.8071723901179,-79.1823065992783,-81.8727880599362
1.01666666666667,-81.8062426688553,-79.18141453534,-81.7774034532081,-81.7995624167823,-79.1718544672898,-81.8650574390112
1.017,-81.798704408651,-79.1709713467863,-81.7698169922617,-81.7919396796678,-79.1613919702287,-81.8573145044609
1.01733333333333,-81.7911538600811,-79.1605177761776,-81.7622180117781,-81.7843041546044,-79.150919108226,-81.84955923118
1.01766666666667,-81.7835909969081,-79.1500538237446,-81.7546064872528,-81.7766558174234,-79.1404358813976,-81.8417915940564
1.018,-81.7760157928854,-79.1395794897027,-81.7469823941771,-81.768994643957,-79.1299422898433,-81.8340115679715
1.01833333333333,-81.7684282217572,-79.1290947742515,-81.7393457080387,-81.761320610039,-79.1194383336473,-81.8262191278007
1.01866666666667,-81.760828257259,-79.1185996775751,-81.7316964043214,-81.753633691505,-79.1089240128777,-81.8184142484129
1.019,-81.7532158731178,-79.1080941998417,-81.7240344585057,-81.7459338641922,-79.098399327587,-81.8105969046714
1.01933333333333,-81.7455910430519,-79.0975783412036,-81.7163598460691,-81.7382211039398,-79.087864277811,-81.8027670714338
1.01966666666667,-81.7379537407716,-79.0870521017972,-81.7086725424854,-81.730495386589,-79.0773188635699,-81.7949247235522
1.02,-81.7303039399793,-79.0765154817427,-81.700972523226,-81.7227566879836,-79.0667630848671,-81.7870698358734
1.02033333333333,-81.7226416143696,-79.0659684811442,-81.6932597637594,-81.7150049839695,-79.0561969416901,-81.7792023832393
1.02066666666667,-81.7149667376294,-79.0554111000895,-81.6855342395513,-81.7072402503956,-79.0456204340096,-81.7713223404866
1.021,-81.7072792834385,-79.04484333865,-81.6777959260654,-81.6994624631133,-79.0350335617799,-81.7634296824477
1.02133333333333,-81.6995792254695,-79.0342651968808,-81.6700447987628,-81.6916715979772,-79.0244363249385,-81.7555243839503
1.02166666666667,-81.6918665373882,-79.0236766748203,-81.6622808331028,-81.6838676308448,-79.0138287234063,-81.747606419818
1.022,-81.6841411928534,-79.0130777724903,-81.6545040045428,-81.6760505375771,-79.0032107570873,-81.7396757648702
1.02233333333333,-81.6764031655179,-79.0024684898959,-81.6467142885383,-81.6682202940385,-78.9925824258685,-81.7317323939226
1.02266666666667,-81.668652429028,-78.9918488270252,-81.6389116605436,-81.6603768760971,-78.98194372962,-81.7237762817873
1.023,-81.660888957024,-78.9812187838496,-81.6310960960115,-81.6525202596248,-78.9712946681947,-81.7158074032727
1.02333333333333,-81.6531127231404,-78.9705783603232,-81.6232675703937,-81.6446504204975,-78.9606352414284,-81.7078257331844
1.02366666666667,-81.6453237010062,-78.9599275563833,-81.6154260591407,-81.6367673345952,-78.9499654491394,-81.6998312463245
1.024,-81.6375218642451,-78.9492663719499,-81.6075715377026,-81.6288709778023,-78.9392852911288,-81.6918239174925
1.02433333333333,-81.6297071864754,-78.9385948069254,-81.5997039815285,-81.6209613260078,-78.9285947671801,-81.6838037214856
1.02466666666667,-81.6218796413108,-78.9279128611953,-81.5918233660674,-81.613038355105,-78.9178938770593,-81.6757706330982
1.025,-81.6140392023601,-78.9172205346272,-81.5839296667677,-81.6051020409926,-78.9071826205147,-81.6677246271227
1.02533333333333,-81.6061858432277,-78.9065178270713,-81.5760228590779,-81.5971523595738,-78.8964609972768,-81.6596656783494
1.02566666666667,-81.5983195375138,-78.8958047383602,-81.5681029184466,-81.5891892867572,-78.8857290070584,-81.6515937615669
1.026,-81.5904402588145,-78.8850812683085,-81.5601698203226,-81.5812127984568,-78.8749866495542,-81.6435088515625
1.02633333333333,-81.5825479807222,-78.8743474167132,-81.5522235401554,-81.573222870592,-78.864233924441,-81.6354109231217
1.02666666666667,-81.5746426768257,-78.8636031833533,-81.5442640533948,-81.5652194790881,-78.8534708313774,-81.6272999510292
1.027,-81.5667243207103,-78.8528485679896,-81.5362913354915,-81.557202599876,-78.8426973700038,-81.6191759100687
1.02733333333333,-81.5587928859585,-78.8420835703649,-81.5283053618974,-81.5491722088929,-78.8319135399424,-81.611038775023
1.02766666666667,-81.5508483461496,-78.8313081902037,-81.5203061080654,-81.5411282820818,-78.821119340797,-81.6028885206748
1.028,-81.5428906748604,-78.8205224272125,-81.5122935494498,-81.5330707953926,-78.8103147721527,-81.5947251218062
1.02833333333333,-81.5349198456652,-78.8097262810789,-81.5042676615064,-81.5249997247813,-78.7994998335764,-81.5865485531993
