"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,11.307326068891
1.57542,0,-170,28.3365312236422
1.57542,0,-160,11.9438965021417
1.57542,0,-150,7.76803334891314
1.57542,0,-140,10.7602690670553
1.57542,0,-130,16.7024713802054
1.57542,0,-120,27.3126424227774
1.57542,0,-110,28.3051633152416
1.57542,0,-100,20.8347206573034
1.57542,0,-90,20.0619408197287
1.57542,0,-80,23.9362923313082
1.57542,0,-70,52.3559916083388
1.57542,0,-60,21.6706025689306
1.57542,0,-50,15.5900739437206
1.57542,0,-40,12.0889723062254
1.57542,0,-30,9.68521420871865
1.57542,0,-20,7.99747160531581
1.57542,0,-10,7.38770457808806
1.57542,0,0,8.72798664281857
1.57542,0,10,10.0213862857029
1.57542,0,20,8.99163072256617
1.57542,0,30,7.1871593158231
1.57542,0,40,5.56353112024618
1.57542,0,50,4.12418857935015
1.57542,0,60,2.74408625410497
1.57542,0,70,1.54242831175528
1.57542,0,80,1.20802209931869
1.57542,0,90,1.70307948831956
1.57542,0,100,1.94497424952166
1.57542,0,110,1.76979723000053
1.57542,0,120,2.05490340946995
1.57542,0,130,3.4775972373599
1.57542,0,140,5.5721097474089
1.57542,0,150,11.6052894055835
1.57542,0,160,24.354990593465
1.57542,0,170,21.3596079376039
1.57542,0,180,11.307326068891
