"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,9.71214858543765
1.57542,0,-170,16.7204593156218
1.57542,0,-160,4.22431031991843
1.57542,0,-150,4.3792271028448
1.57542,0,-140,11.7497226287303
1.57542,0,-130,24.3614536878178
1.57542,0,-120,27.7108648649944
1.57542,0,-110,21.2979834717598
1.57542,0,-100,19.827619880627
1.57542,0,-90,20.1541660852549
1.57542,0,-80,23.6915950997114
1.57542,0,-70,34.6476317812366
1.57542,0,-60,15.4663516612025
1.57542,0,-50,8.60490884483751
1.57542,0,-40,4.6095073942225
1.57542,0,-30,2.18603023224521
1.57542,0,-20,0.80548703313758
1.57542,0,-10,0.258984516252046
1.57542,0,0,0.271899240614216
1.57542,0,10,0.336990852725339
1.57542,0,20,1.04655618526618
1.57542,0,30,2.51109427978709
1.57542,0,40,4.98371123992832
1.57542,0,50,9.03551786970921
1.57542,0,60,16.1851269250942
1.57542,0,70,46.3189329541377
1.57542,0,80,21.7539208980829
1.57542,0,90,18.7503824529944
1.57542,0,100,18.6072945177339
1.57542,0,110,20.0761466244738
1.57542,0,120,24.9739668244356
1.57542,0,130,31.8150314445073
1.57542,0,140,16.2092202412189
1.57542,0,150,10.1250144620406
1.57542,0,160,4.84491839854534
1.57542,0,170,24.3815084311998
1.57542,0,180,9.71214858543767
