"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,2.59678619800246
1.57542,0,-170,1.23476037596413
1.57542,0,-160,11.6858493048492
1.57542,0,-150,32.076944684922
1.57542,0,-140,8.55103238824321
1.57542,0,-130,18.2133451867129
1.57542,0,-120,34.3468687494393
1.57542,0,-110,30.869232381151
1.57542,0,-100,25.3951433020512
1.57542,0,-90,24.1378022891368
1.57542,0,-80,24.9389977108859
1.57542,0,-70,26.9947990362016
1.57542,0,-60,26.6626666430344
1.57542,0,-50,11.2143498676463
1.57542,0,-40,19.7400814468249
1.57542,0,-30,16.4272526379778
1.57542,0,-20,15.4551615830225
1.57542,0,-10,15.0658922920192
1.57542,0,0,15.3408995095991
1.57542,0,10,16.3729296338799
1.57542,0,20,18.3465151668152
1.57542,0,30,21.8321196300275
1.57542,0,40,34.9100062360834
1.57542,0,50,32.8728092125525
1.57542,0,60,38.1709991416102
1.57542,0,70,26.4560559594662
1.57542,0,80,22.07341957559
1.57542,0,90,19.583076943846
1.57542,0,100,18.0877461543937
1.57542,0,110,17.1675639913642
1.57542,0,120,16.3869598863336
1.57542,0,130,15.6350413273631
1.57542,0,140,17.2599878200569
1.57542,0,150,19.5496009299982
1.57542,0,160,19.7905169305702
1.57542,0,170,12.4445447391943
1.57542,0,180,2.59678619800244
