"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,15.5047387082461
1.57542,0,-170,12.1732920827578
1.57542,0,-160,7.74618599095712
1.57542,0,-150,5.05884267728787
1.57542,0,-140,8.78517323635845
1.57542,0,-130,11.8130885903246
1.57542,0,-120,13.9425437774367
1.57542,0,-110,16.2815194102469
1.57542,0,-100,18.8737150220787
1.57542,0,-90,20.3769003345747
1.57542,0,-80,19.7291923801252
1.57542,0,-70,17.7217370760963
1.57542,0,-60,15.5309323599263
1.57542,0,-50,13.6492266743594
1.57542,0,-40,12.1576760173845
1.57542,0,-30,11.0345182629858
1.57542,0,-20,10.1929855721275
1.57542,0,-10,9.15255415673551
1.57542,0,0,23.4542930394119
1.57542,0,10,13.0306551333501
1.57542,0,20,12.4427461585957
1.57542,0,30,12.8796174558542
1.57542,0,40,13.8679072063477
1.57542,0,50,15.240761310648
1.57542,0,60,16.8711898810022
1.57542,0,70,18.6014997198823
1.57542,0,80,20.0527108023735
1.57542,0,90,20.5266846913076
1.57542,0,100,19.5915193097415
1.57542,0,110,17.9279401675461
1.57542,0,120,16.6019536986991
1.57542,0,130,15.6856453006518
1.57542,0,140,14.1415968164392
1.57542,0,150,11.4651514802487
1.57542,0,160,11.1198582293474
1.57542,0,170,13.4520908963195
1.57542,0,180,15.5047387082459
