"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,6.12600107636142
1.57542,0,-170,16.286758513865
1.57542,0,-160,17.6461835390239
1.57542,0,-150,7.72456548223612
1.57542,0,-140,8.10466127869889
1.57542,0,-130,12.6220651910415
1.57542,0,-120,17.7420505696411
1.57542,0,-110,25.0863246160274
1.57542,0,-100,40.9028581637447
1.57542,0,-90,70.1240269959561
1.57542,0,-80,30.970544135855
1.57542,0,-70,21.5114572617853
1.57542,0,-60,16.2490895618541
1.57542,0,-50,12.7675702230938
1.57542,0,-40,10.2223764428129
1.57542,0,-30,8.29905759745634
1.57542,0,-20,7.06569346704604
1.57542,0,-10,7.10805646324406
1.57542,0,0,8.69993350239865
1.57542,0,10,9.40111118591466
1.57542,0,20,8.13151383453656
1.57542,0,30,6.64721462013085
1.57542,0,40,5.54892304947451
1.57542,0,50,4.70143772078097
1.57542,0,60,3.99930134059559
1.57542,0,70,3.54306752159294
1.57542,0,80,3.46515380668688
1.57542,0,90,3.64440236350299
1.57542,0,100,3.81075217242724
1.57542,0,110,3.94866594666418
1.57542,0,120,4.49742159570806
1.57542,0,130,5.74520160102333
1.57542,0,140,7.34476828394206
1.57542,0,150,10.2585772106665
1.57542,0,160,18.5890716025361
1.57542,0,170,11.9549012644975
1.57542,0,180,6.12600107636141
