"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,11.4610169002157
1.57542,0,-170,29.8206640573426
1.57542,0,-160,20.7013661938124
1.57542,0,-150,9.67411020163615
1.57542,0,-140,12.5890484817789
1.57542,0,-130,16.707178635799
1.57542,0,-120,20.0578285447942
1.57542,0,-110,23.4580784233365
1.57542,0,-100,26.2103269709346
1.57542,0,-90,26.4613693008472
1.57542,0,-80,24.3274603479402
1.57542,0,-70,21.5080803158635
1.57542,0,-60,18.884748042218
1.57542,0,-50,16.5990979699927
1.57542,0,-40,14.5840461240236
1.57542,0,-30,12.8040810683803
1.57542,0,-20,11.3074149924697
1.57542,0,-10,10.0199058948496
1.57542,0,0,10.2797607492186
1.57542,0,10,11.9110204716357
1.57542,0,20,12.33101638691
1.57542,0,30,13.5790854632002
1.57542,0,40,15.2344249314187
1.57542,0,50,17.0970644930839
1.57542,0,60,19.1395305635486
1.57542,0,70,21.4391981979472
1.57542,0,80,23.8884253182614
1.57542,0,90,25.6524970923176
1.57542,0,100,25.2479182754007
1.57542,0,110,22.6726920190435
1.57542,0,120,19.5411837768358
1.57542,0,130,16.5167644729585
1.57542,0,140,13.0417848578448
1.57542,0,150,11.3435766174644
1.57542,0,160,37.4410130050544
1.57542,0,170,20.9153490395755
1.57542,0,180,11.4610169002161
