"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,8.43026932492372
1.57542,0,-170,44.4119790282717
1.57542,0,-160,17.6767447163203
1.57542,0,-150,4.69226299912227
1.57542,0,-140,9.279043210417
1.57542,0,-130,11.7600455048445
1.57542,0,-120,13.0056538938495
1.57542,0,-110,13.731222581084
1.57542,0,-100,13.8285962103785
1.57542,0,-90,13.1648083745079
1.57542,0,-80,12.0359830132445
1.57542,0,-70,10.8505906882603
1.57542,0,-60,9.82109945153754
1.57542,0,-50,8.97808160383056
1.57542,0,-40,8.30629344285735
1.57542,0,-30,7.83834044983214
1.57542,0,-20,7.62771162115701
1.57542,0,-10,7.63784411313696
1.57542,0,0,13.0912072367332
1.57542,0,10,7.64128101827014
1.57542,0,20,7.74850683532114
1.57542,0,30,8.08442052196247
1.57542,0,40,8.6770165844529
1.57542,0,50,9.45589228978807
1.57542,0,60,10.3788837476014
1.57542,0,70,11.4461718498971
1.57542,0,80,12.608167313215
1.57542,0,90,13.661434226414
1.57542,0,100,14.2501691859654
1.57542,0,110,14.1275151285509
1.57542,0,120,13.4652196069422
1.57542,0,130,12.4461101833623
1.57542,0,140,10.5853178386299
1.57542,0,150,8.77816957190854
1.57542,0,160,15.7720271422444
1.57542,0,170,20.492260764844
1.57542,0,180,8.43026932492371
