"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,6.39988989903343
1.57542,0,-170,9.50883236902402
1.57542,0,-160,8.38480813181918
1.57542,0,-150,9.00040553421526
1.57542,0,-140,13.9778840496038
1.57542,0,-130,19.3348702945909
1.57542,0,-120,26.4770303177385
1.57542,0,-110,50.7169851600799
1.57542,0,-100,29.3661141055893
1.57542,0,-90,28.7300733172919
1.57542,0,-80,36.3476867333009
1.57542,0,-70,33.9139688420401
1.57542,0,-60,24.2166270588785
1.57542,0,-50,19.6215505291711
1.57542,0,-40,16.6959222157434
1.57542,0,-30,14.7291908747957
1.57542,0,-20,13.5509407774644
1.57542,0,-10,13.278194418921
1.57542,0,0,3.08384029659702
1.57542,0,10,11.7432104088163
1.57542,0,20,12.4684199232165
1.57542,0,30,13.631377808579
1.57542,0,40,15.3593071751523
1.57542,0,50,17.66883136795
1.57542,0,60,20.622402220672
1.57542,0,70,24.2959921250767
1.57542,0,80,28.2762385362287
1.57542,0,90,30.2205911057076
1.57542,0,100,27.4235205432715
1.57542,0,110,22.651465527472
1.57542,0,120,18.8530687350754
1.57542,0,130,16.109669247361
1.57542,0,140,13.1759648157558
1.57542,0,150,9.93382860096624
1.57542,0,160,11.0448327380501
1.57542,0,170,17.5979702445381
1.57542,0,180,6.39988989903355
