"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,0.212012556867992
1.57542,0,-170,3.84597381577691
1.57542,0,-160,5.33607191026696
1.57542,0,-150,10.8429377762309
1.57542,0,-140,6.02322493001639
1.57542,0,-130,7.8537246025226
1.57542,0,-120,9.80474836421805
1.57542,0,-110,10.9661191821737
1.57542,0,-100,11.3912750335587
1.57542,0,-90,11.0212329178398
1.57542,0,-80,9.92455173983927
1.57542,0,-70,8.38510589744195
1.57542,0,-60,6.7696317355324
1.57542,0,-50,5.80035838598612
1.57542,0,-40,7.78797475504627
1.57542,0,-30,23.032003381196
1.57542,0,-20,8.12193350117424
1.57542,0,-10,1.68643150180679
1.57542,0,0,0.0837816548810399
1.57542,0,10,1.63703575665721
1.57542,0,20,8.11018679372627
1.57542,0,30,21.9389670964662
1.57542,0,40,7.17580543038281
1.57542,0,50,4.89309820047698
1.57542,0,60,5.72667981394718
1.57542,0,70,7.22113752815047
1.57542,0,80,8.56370660561956
1.57542,0,90,9.41283848485442
1.57542,0,100,9.56809821520271
1.57542,0,110,9.03387263712355
1.57542,0,120,7.89639248279307
1.57542,0,130,6.1318065155769
1.57542,0,140,4.74139428120521
1.57542,0,150,9.77446770946246
1.57542,0,160,5.24609614596617
1.57542,0,170,3.96760744461363
1.57542,0,180,0.21201255686799
