"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,3.73120547427107
1.57542,0,-170,13.0457208770984
1.57542,0,-160,8.22859002939413
1.57542,0,-150,5.19928539097618
1.57542,0,-140,11.5844277170719
1.57542,0,-130,20.0775489088052
1.57542,0,-120,37.5192806427481
1.57542,0,-110,26.4546661112237
1.57542,0,-100,21.2710607592062
1.57542,0,-90,20.592553067574
1.57542,0,-80,23.5459988574985
1.57542,0,-70,37.2197050790543
1.57542,0,-60,25.5308897410547
1.57542,0,-50,18.0460260502469
1.57542,0,-40,14.0537290681866
1.57542,0,-30,11.5817692174762
1.57542,0,-20,10.4390129125026
1.57542,0,-10,11.0218981911283
1.57542,0,0,13.2022578622477
1.57542,0,10,13.9139518728735
1.57542,0,20,12.3390842887584
1.57542,0,30,10.9145133425538
1.57542,0,40,9.98558125023611
1.57542,0,50,9.19380289786249
1.57542,0,60,8.34621263960957
1.57542,0,70,7.50281839450343
1.57542,0,80,6.86188988399678
1.57542,0,90,6.58433703562279
1.57542,0,100,6.71405907404881
1.57542,0,110,7.2720596605334
1.57542,0,120,8.25524353863923
1.57542,0,130,9.42857042461382
1.57542,0,140,10.5178851388913
1.57542,0,150,12.8708590126445
1.57542,0,160,23.9964456226402
1.57542,0,170,15.3270403995777
1.57542,0,180,3.73120547427108
