"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-42.9535616460978,-42.3439946272371
1.57542,0,-170,-30.5809502352378,-28.9536290452497
1.57542,0,-160,-28.7830019173057,-28.7545675987305
1.57542,0,-150,-26.4246315309595,-33.0420193491683
1.57542,0,-140,-22.0199042048047,-26.7843886196144
1.57542,0,-130,-19.6952882238078,-23.1814657300322
1.57542,0,-120,-18.6495663225953,-21.6395375852188
1.57542,0,-110,-17.8039160149861,-20.4997843365093
1.57542,0,-100,-16.5372897326112,-19.1096790872612
1.57542,0,-90,-14.6870254868751,-17.3837487746681
1.57542,0,-80,-12.3605630280326,-15.4188855118274
1.57542,0,-70,-9.80669336443762,-13.4079654450131
1.57542,0,-60,-7.34331691666149,-11.6361701256225
1.57542,0,-50,-5.30522042021148,-10.4363200681979
1.57542,0,-40,-4.02573485784366,-10.1262387058469
1.57542,0,-30,-3.87376611017116,-10.9789329496354
1.57542,0,-20,-5.42358788184634,-13.3612407584544
1.57542,0,-10,-10.2469377287381,-18.6086361552822
1.57542,0,0,-43.1189241640767,-50.2767978631937
1.57542,0,10,-10.0159396661186,-18.7909207102917
1.57542,0,20,-5.21677878827234,-13.3606655781569
1.57542,0,30,-3.63656724116959,-10.8894300876304
1.57542,0,40,-3.7593630026765,-9.98020804130929
1.57542,0,50,-5.03296464782153,-10.2284321368676
1.57542,0,60,-7.09695993652023,-11.3397021821288
1.57542,0,70,-9.61074513884934,-12.9998494116473
1.57542,0,80,-12.216064797115,-14.8911771862303
1.57542,0,90,-14.5624970558844,-16.7360528833932
1.57542,0,100,-16.3739933284698,-18.345996508258
1.57542,0,110,-17.5368226502279,-19.6612493636507
1.57542,0,120,-18.2335601700965,-20.8365873965362
1.57542,0,130,-19.0838104438236,-22.5108680920275
1.57542,0,140,-21.009062102175,-26.1871903983464
1.57542,0,150,-24.3234867979717,-32.8818629419327
1.57542,0,160,-26.4564185660019,-29.761826789079
1.57542,0,170,-29.068195067959,-30.7205767402788
1.57542,0,180,-42.9535616460978,-42.3439946272372
