"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-41.6665303777836,-47.2803534124528
1.57542,0,-170,-28.1881434016786,-28.6792956699215
1.57542,0,-160,-26.1549293629217,-26.710508448937
1.57542,0,-150,-24.7628718836417,-28.8258061142249
1.57542,0,-140,-21.6858140164107,-25.6857233365999
1.57542,0,-130,-19.7815646391966,-22.4855265772404
1.57542,0,-120,-18.9788802324348,-20.8942687482057
1.57542,0,-110,-18.3572547094362,-19.7419819293279
1.57542,0,-100,-17.2537436406763,-18.4094058960692
1.57542,0,-90,-15.4642445486703,-16.7437942677208
1.57542,0,-80,-13.1139051055897,-14.7851448314203
1.57542,0,-70,-10.4934000060263,-12.690347573713
1.57542,0,-60,-7.95831987121456,-10.7218403714602
1.57542,0,-50,-5.86846764840318,-9.21991839166361
1.57542,0,-40,-4.5634002363415,-8.56002799428376
1.57542,0,-30,-4.3947256452241,-9.12184189602616
1.57542,0,-20,-5.90063665325941,-11.3928593063239
1.57542,0,-10,-10.5774396363416,-16.7831926456235
1.57542,0,0,-35.2938029745465,-44.4186218078624
1.57542,0,10,-10.7895871863703,-16.5205672243845
1.57542,0,20,-5.87818794845548,-11.2721996852284
1.57542,0,30,-4.26881490441406,-8.99821493680306
1.57542,0,40,-4.39017879358613,-8.35163196422002
1.57542,0,50,-5.68063164037904,-8.87835976224235
1.57542,0,60,-7.77100059637567,-10.2405069837515
1.57542,0,70,-10.3055951539241,-12.0994590651029
1.57542,0,80,-12.9102699105627,-14.1294661921533
1.57542,0,90,-15.2230612329637,-16.0602419174958
1.57542,0,100,-16.9572940128516,-17.7232227917706
1.57542,0,110,-17.9821881130848,-19.0793315258846
1.57542,0,120,-18.4683989854728,-20.2785344269376
1.57542,0,130,-19.0586915100947,-21.9053563502801
1.57542,0,140,-20.7640600735798,-25.2349413865996
1.57542,0,150,-24.4439607765494,-29.7226180267718
1.57542,0,160,-28.6463487151183,-27.2431648122386
1.57542,0,170,-32.9781448576554,-28.1598379342157
1.57542,0,180,-41.6665303777837,-47.2803534124527
