"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-41.2943025823319,-34.502520069708
1.57542,0,-170,-45.3260339211448,-36.9575885240951
1.57542,0,-160,-33.3007061202891,-49.4913269114166
1.57542,0,-150,-27.4175748766445,-41.7019043792979
1.57542,0,-140,-24.9525393217701,-33.6830859255247
1.57542,0,-130,-23.7955815326693,-28.115702999509
1.57542,0,-120,-22.988446045804,-24.5934931920535
1.57542,0,-110,-22.142663127989,-22.2382711817801
1.57542,0,-100,-21.1222122906552,-20.4088065915695
1.57542,0,-90,-19.7564724179932,-18.8202486497508
1.57542,0,-80,-17.7156890504274,-17.461988587292
1.57542,0,-70,-14.7284775886098,-16.4982147488169
1.57542,0,-60,-10.9908867796947,-16.213049410002
1.57542,0,-50,-7.06488698488399,-17.0094733212535
1.57542,0,-40,-3.45325149047255,-19.5105826256301
1.57542,0,-30,-0.460726937742121,-25.162604470698
1.57542,0,-20,1.7529150805183,-43.4043625527844
1.57542,0,-10,3.10828536307807,-29.2020056766696
1.57542,0,0,3.56634542440149,-26.5110091469223
1.57542,0,10,3.11159888397345,-29.9476935567038
1.57542,0,20,1.75054849350963,-39.1159464472216
1.57542,0,30,-0.481181743568967,-24.2400873988882
1.57542,0,40,-3.49915249203605,-19.1671854403331
1.57542,0,50,-7.13239097332548,-16.9388271553434
1.57542,0,60,-11.071212420672,-16.2838054491635
1.57542,0,70,-14.8353322254616,-16.6173091894715
1.57542,0,80,-17.9076307644537,-17.5579305904898
1.57542,0,90,-20.1013295017373,-18.8470133046805
1.57542,0,100,-21.6374280012328,-20.3580406000368
1.57542,0,110,-22.7561998782078,-22.1520426216519
1.57542,0,120,-23.5063620801094,-24.5673587680084
1.57542,0,130,-23.9100923245723,-28.2817700510188
1.57542,0,140,-24.3230870756909,-33.84711391362
1.57542,0,150,-25.6852192918166,-38.8450154325926
1.57542,0,160,-29.6056878013535,-48.773661088415
1.57542,0,170,-39.1102387236726,-39.6677145091524
1.57542,0,180,-41.294302582332,-34.502520069708
