"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-27.6445237017782,-33.3639339183939
1.57542,0,-170,-29.3297079742942,-47.1193689007995
1.57542,0,-160,-30.3097088249952,-31.7429242207068
1.57542,0,-150,-30.3218857560555,-27.8787000252457
1.57542,0,-140,-31.0104574430507,-27.7388795775505
1.57542,0,-130,-27.5019060387322,-26.3951643309435
1.57542,0,-120,-23.866628565758,-23.685235744797
1.57542,0,-110,-21.5168586793815,-21.4790110174317
1.57542,0,-100,-19.8071203797553,-19.8425286144052
1.57542,0,-90,-18.3663450365522,-18.6190940657104
1.57542,0,-80,-17.2207293987975,-17.8828977508063
1.57542,0,-70,-16.7492546724068,-17.9796313889966
1.57542,0,-60,-17.8686892293998,-19.6912561004963
1.57542,0,-50,-23.9815145289278,-24.0610224342074
1.57542,0,-40,-23.6223287245961,-19.9890733149728
1.57542,0,-30,-11.8151344508744,-13.0836907880295
1.57542,0,-20,-6.50938127108231,-9.12657172271277
1.57542,0,-10,-3.76095185965264,-7.11997131002036
1.57542,0,0,-2.88830570768482,-6.65727802524433
1.57542,0,10,-3.74311265263444,-7.65313539882783
1.57542,0,20,-6.41422016423892,-10.2681104085671
1.57542,0,30,-11.4059301124199,-15.1995207919963
1.57542,0,40,-21.1942212338137,-25.5754702507567
1.57542,0,50,-27.2318299793187,-24.5927808708674
1.57542,0,60,-19.5449626189499,-18.9319297578314
1.57542,0,70,-18.0042581800323,-17.3168930634277
1.57542,0,80,-18.2154244698132,-17.2461617305762
1.57542,0,90,-19.1212066135873,-17.9383197099597
1.57542,0,100,-20.3165938161854,-19.0803594158796
1.57542,0,110,-21.7934032433591,-20.6697075835809
1.57542,0,120,-23.9420450147814,-23.0971183040272
1.57542,0,130,-27.5254443115702,-27.3297060528251
1.57542,0,140,-33.4182884902559,-34.7261581570095
1.57542,0,150,-43.1213877653847,-39.6439965095816
1.57542,0,160,-38.4558037135044,-59.3154467238004
1.57542,0,170,-29.7334034906068,-35.5822410938141
1.57542,0,180,-27.6445237017782,-33.3639339183939
