"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-20.7051434666428,-34.3674396932544
1.57542,0,-170,-23.8670471171676,-44.4285908296355
1.57542,0,-160,-46.5333178335535,-32.6295086857155
1.57542,0,-150,-25.4843705442348,-28.5211673387582
1.57542,0,-140,-19.9432941421549,-30.7998349445505
1.57542,0,-130,-16.8104459714008,-30.9556588689653
1.57542,0,-120,-14.6647367431987,-25.563660957296
1.57542,0,-110,-13.0873560248078,-22.0926579103242
1.57542,0,-100,-11.7053625560609,-19.9302502767339
1.57542,0,-90,-10.2797488582263,-18.6745874456402
1.57542,0,-80,-8.78357527710986,-18.4679890564352
1.57542,0,-70,-7.36747688343706,-20.0094757545573
1.57542,0,-60,-6.28737434544565,-24.0260162658836
1.57542,0,-50,-5.85886828532522,-18.0852956380226
1.57542,0,-40,-6.46812207218258,-10.6226250741158
1.57542,0,-30,-8.67195961013402,-5.86311878238757
1.57542,0,-20,-13.5007154961529,-2.8273695220905
1.57542,0,-10,-23.4989163437966,-1.11232414457936
1.57542,0,0,-36.6684411131362,-0.579543052605841
1.57542,0,10,-22.7084985410082,-1.206089803116
1.57542,0,20,-12.9109004537257,-3.03234090743531
1.57542,0,30,-8.20563837905729,-6.22000117626316
1.57542,0,40,-6.06568218357772,-11.2371135404497
1.57542,0,50,-5.49708386554597,-19.1292551563369
1.57542,0,60,-5.95432417261024,-22.6017127648498
1.57542,0,70,-7.05340585038782,-18.7025142398916
1.57542,0,80,-8.48050103030068,-17.4638511128618
1.57542,0,90,-9.98508747363642,-17.7781379110876
1.57542,0,100,-11.4270717283193,-19.0532147282646
1.57542,0,110,-12.8467541476645,-21.2083775141111
1.57542,0,120,-14.4937617715795,-24.7225874204821
1.57542,0,130,-16.7545795050007,-30.4868567058321
1.57542,0,140,-20.1078827142455,-30.2736437286386
1.57542,0,150,-26.2728715841188,-27.4232389783732
1.57542,0,160,-39.3897237272204,-30.5709073355946
1.57542,0,170,-23.2990361274369,-54.8701167143249
1.57542,0,180,-20.7051434666428,-34.3674396932544
